,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
23,30/09/2018,"- R$ 9,73 M","- R$ 9,26 M","- R$ 22,87 M","- R$ 41,85 M"
24,30/06/2018,"R$ 10,97 M","- R$ 18,71 M","R$ 90,31 M","R$ 82,57 M"
25,31/03/2018,"- R$ 68,45 M","- R$ 21,25 M","R$ 30,48 M","- R$ 59,22 M"
26,31/12/2017,"- R$ 67,91 M","- R$ 43,94 M","R$ 225,98 M","R$ 114,13 M"
27,30/09/2017,"R$ 38,57 M","- R$ 46,03 M","R$ 14,55 M","R$ 7,08 M"
28,30/06/2017,"- R$ 83,48 M","- R$ 11,40 M","R$ 2,00 M","- R$ 92,88 M"
29,31/03/2017,"R$ 100,66 M","- R$ 1,80 M","- R$ 11,28 M","R$ 87,58 M"
30,31/12/2016,"R$ 87,33 M","- R$ 63,55 M","- R$ 10,99 M","R$ 12,80 M"
31,30/09/2016,"R$ 75,97 M","- R$ 154,86 M","R$ 10,32 M","- R$ 68,57 M"
32,30/06/2016,"R$ 299,51 M","- R$ 360,56 M","R$ 53,07 M","- R$ 7,98 M"
33,31/03/2016,"R$ 139,05 M","- R$ 133,46 M","R$ 7,00 M","R$ 12,59 M"
34,31/12/2015,"- R$ 58,61 M","R$ 50,94 M","R$ 44,35 M","R$ 36,69 M"
35,30/09/2015,"R$ 144,76 M","- R$ 155,84 M","- R$ 13,11 M","- R$ 24,19 M"
36,30/06/2015,"R$ 49,30 M","- R$ 24,20 M","- R$ 43,91 M","- R$ 18,81 M"
37,31/03/2015,"R$ 57,98 M","- R$ 18,99 M","- R$ 1,43 M","R$ 37,56 M"
38,31/12/2014,"R$ 160,68 M","- R$ 130,77 M","- R$ 58,79 M","- R$ 28,88 M"
39,30/09/2014,"R$ 88,19 M","- R$ 101,54 M","R$ 15,77 M","R$ 2,42 M"
40,30/06/2014,"R$ 5,86 M","- R$ 7,66 M","- R$ 2,92 M","- R$ 4,72 M"
41,31/03/2014,"R$ 100,13 M","- R$ 8,96 M","- R$ 57,00 M","R$ 34,18 M"
42,31/12/2013,"- R$ 379,00 mil","R$ 43,12 M","- R$ 55,74 M","- R$ 13,00 M"
43,30/09/2013,"R$ 64,97 M","- R$ 23,15 M","- R$ 39,00 M","R$ 2,82 M"
44,30/06/2013,"R$ 53,99 M","- R$ 61,61 M","- R$ 33,69 M","- R$ 41,31 M"
45,31/03/2013,"- R$ 60,40 M","- R$ 12,16 M","- R$ 29,92 M","- R$ 102,48 M"
46,31/12/2012,"- R$ 37,67 M","R$ 51,47 M","R$ 40,75 M","R$ 54,56 M"
47,30/09/2012,"- R$ 35,45 M","- R$ 50,05 M","R$ 148,61 M","R$ 63,12 M"
48,30/06/2012,"R$ 136,51 M","- R$ 5,06 M","- R$ 99,88 M","R$ 31,57 M"
49,31/03/2012,"R$ 48,53 M","- R$ 24,87 M","- R$ 33,36 M","- R$ 9,70 M"
50,31/12/2011,"R$ 63,22 M","- R$ 28,04 M","- R$ 20,42 M","R$ 14,75 M"
51,30/09/2011,"R$ 37,39 M","- R$ 10,09 M","- R$ 37,25 M","- R$ 9,95 M"
52,30/06/2011,"R$ 63,37 M","- R$ 27,64 M","- R$ 31,78 M","R$ 3,95 M"
53,31/03/2011,"R$ 23,40 M","R$ 17,33 M","- R$ 31,54 M","R$ 9,19 M"
