,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
33,31/03/2016,"R$ 32,41 M","- R$ 5,02 M","- R$ 8,11 M","R$ 19,28 M"
34,31/12/2015,"R$ 112,44 M","- R$ 4,51 M","- R$ 136,82 M","- R$ 28,90 M"
35,30/09/2015,"R$ 58,95 M","- R$ 8,92 M","- R$ 5,56 M","R$ 44,47 M"
36,30/06/2015,"R$ 52,59 M","- R$ 4,52 M","- R$ 107,78 M","- R$ 59,70 M"
37,31/03/2015,"R$ 66,72 M","- R$ 745,00 mil","R$ 67,35 M","R$ 133,33 M"
38,31/12/2014,"R$ 82,81 M","- R$ 11,87 M","- R$ 89,87 M","- R$ 18,93 M"
39,30/09/2014,"R$ 40,50 M","- R$ 14,08 M","- R$ 13,11 M","R$ 13,31 M"
40,30/06/2014,"R$ 50,72 M","- R$ 5,55 M","- R$ 78,24 M","- R$ 33,07 M"
41,31/03/2014,"R$ 44,81 M","- R$ 911,00 mil","- R$ 17,40 M","R$ 26,50 M"
42,31/12/2013,"R$ 195,15 M","- R$ 55,96 M","- R$ 157,96 M","- R$ 18,76 M"
43,30/09/2013,"- R$ 34,67 M","R$ 82,55 M","R$ 15,57 M","R$ 63,45 M"
44,30/06/2013,"R$ 1,68 M","- R$ 452,64 M","R$ 503,79 M","R$ 52,83 M"
45,31/03/2013,"- R$ 3,56 M","R$ 27,31 M","R$ 0,00","R$ 23,76 M"
46,31/12/2012,"R$ 22,33 M","R$ 83,03 M","- R$ 117,78 M","- R$ 12,43 M"
47,30/09/2012,"R$ 20,61 M","- R$ 9,55 M","R$ 3,51 M","R$ 14,57 M"
48,30/06/2012,"R$ 24,74 M","R$ 35,57 M","- R$ 63,34 M","- R$ 3,03 M"
49,31/03/2012,"R$ 26,74 M","R$ 7,39 M","- R$ 34,60 M","- R$ 471,00 mil"
50,31/12/2011,"R$ 16,99 M","- R$ 15,71 M","R$ 2,20 M","R$ 3,47 M"
51,30/09/2011,"R$ 20,46 M","R$ 98,24 M","- R$ 127,82 M","- R$ 9,12 M"
52,30/06/2011,"R$ 73,06 M","- R$ 45,63 M","- R$ 45,52 M","- R$ 18,09 M"
53,31/03/2011,"R$ 35,47 M","- R$ 14,22 M","- R$ 13,79 M","R$ 7,46 M"
