,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
26,31/12/2017,"R$ 31,02 M","- R$ 22,12 M","- R$ 33,15 M","- R$ 24,25 M"
27,30/09/2017,"R$ 837,00 mil","R$ 36,44 M","- R$ 25,98 M","R$ 11,30 M"
28,30/06/2017,"R$ 107,40 M","- R$ 43,57 M","- R$ 50,92 M","R$ 12,91 M"
29,31/03/2017,"R$ 6,71 M","R$ 95,81 M","- R$ 104,34 M","- R$ 1,82 M"
30,31/12/2016,"R$ 137,51 M","- R$ 54,41 M","- R$ 110,17 M","- R$ 27,06 M"
31,30/09/2016,"- R$ 30,67 M","R$ 35,27 M","R$ 17,73 M","R$ 22,33 M"
32,30/06/2016,"R$ 8,66 M","- R$ 20,88 M","- R$ 14,78 M","- R$ 27,01 M"
33,31/03/2016,"- R$ 71,80 M","R$ 32,23 M","- R$ 15,60 M","- R$ 55,17 M"
34,31/12/2015,"R$ 111,28 M","R$ 5,02 M","- R$ 186,16 M","- R$ 69,87 M"
35,30/09/2015,"R$ 3,33 M","- R$ 1,50 M","- R$ 146,06 M","- R$ 144,23 M"
36,30/06/2015,"R$ 54,55 M","R$ 8,04 M","- R$ 114,73 M","- R$ 52,15 M"
37,31/03/2015,"R$ 100,09 M","- R$ 7,68 M","R$ 21,03 M","R$ 113,44 M"
38,31/12/2014,"R$ 140,49 M","- R$ 7,48 M","- R$ 127,35 M","R$ 5,66 M"
39,30/09/2014,"- R$ 135,82 M","R$ 30,11 M","- R$ 56,01 M","- R$ 161,72 M"
40,30/06/2014,"R$ 89,19 M","R$ 1,21 M","R$ 6,90 M","R$ 97,31 M"
41,31/03/2014,"- R$ 122,69 M","- R$ 611,00 mil","R$ 98,75 M","- R$ 24,55 M"
42,31/12/2013,"R$ 88,44 M","- R$ 1,47 M","- R$ 83,38 M","R$ 3,60 M"
43,30/09/2013,"- R$ 91,12 M","R$ 19,68 M","- R$ 9,46 M","- R$ 80,90 M"
44,30/06/2013,"R$ 46,83 M","- R$ 8,46 M","R$ 87,72 M","R$ 126,09 M"
45,31/03/2013,"- R$ 13,27 M","- R$ 1,48 M","R$ 205,82 M","R$ 191,08 M"
46,31/12/2012,"- R$ 192,49 M","- R$ 23,08 M","R$ 74,49 M","- R$ 141,08 M"
47,30/09/2012,"- R$ 58,66 M","- R$ 36,04 M","R$ 38,18 M","- R$ 56,52 M"
48,30/06/2012,"- R$ 11,69 M","- R$ 20,96 M","R$ 12,27 M","- R$ 20,38 M"
49,31/03/2012,"- R$ 31,98 M","- R$ 10,91 M","R$ 24,43 M","- R$ 18,45 M"
50,31/12/2011,"R$ 21,05 M","- R$ 14,57 M","- R$ 56,19 M","- R$ 49,71 M"
51,30/09/2011,"- R$ 56,04 M","- R$ 13,68 M","R$ 214,10 M","R$ 144,38 M"
52,30/06/2011,"- R$ 1,14 M","- R$ 8,63 M","- R$ 240,73 M","- R$ 250,50 M"
53,31/03/2011,"- R$ 63,21 M","- R$ 9,82 M","R$ 365,19 M","R$ 292,16 M"
