,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
44,30/06/2013,"R$ 205,96 M","R$ 457,45 M","- R$ 480,63 M","R$ 184,27 M"
45,31/03/2013,"- R$ 171,84 M","R$ 575,95 M","- R$ 358,36 M","R$ 30,14 M"
46,31/12/2012,"- R$ 165,76 M","- R$ 1,30 B","R$ 1,68 B","R$ 215,02 M"
47,30/09/2012,"R$ 223,07 M","- R$ 1,47 B","R$ 1,56 B","R$ 119,87 M"
48,30/06/2012,"R$ 346,26 M","- R$ 1,95 B","R$ 1,88 B","R$ 142,23 M"
49,31/03/2012,"R$ 497,73 M","- R$ 2,15 B","R$ 1,94 B","R$ 293,78 M"
50,31/12/2011,"R$ 429,39 M","- R$ 197,40 M","R$ 1,14 M","R$ 233,85 M"
51,30/09/2011,"R$ 195,77 M","- R$ 165,49 M","R$ 81,20 M","R$ 110,88 M"
52,30/06/2011,"R$ 187,86 M","- R$ 159,01 M","R$ 170,20 M","R$ 196,90 M"
53,31/03/2011,"R$ 17,39 M","- R$ 122,56 M","R$ 97,22 M","- R$ 10,40 M"
