,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
32,30/06/2016,"R$ 183,96 M","- R$ 45,56 M","- R$ 91,01 M","- R$ 50,87 M"
33,31/03/2016,"- R$ 164,02 M","- R$ 59,32 M","R$ 74,31 M","- R$ 179,19 M"
34,31/12/2015,"R$ 54,61 M","- R$ 137,10 M","- R$ 11,09 M","R$ 47,26 M"
35,30/09/2015,"R$ 93,71 M","- R$ 51,73 M","- R$ 61,36 M","R$ 16,92 M"
36,30/06/2015,"R$ 137,31 M","- R$ 75,88 M","- R$ 20,69 M","R$ 31,10 M"
37,31/03/2015,"- R$ 135,67 M","- R$ 56,81 M","R$ 89,81 M","- R$ 73,11 M"
38,31/12/2014,"R$ 468,62 M","- R$ 78,94 M","- R$ 141,47 M","R$ 291,73 M"
39,30/09/2014,"- R$ 137,59 M","- R$ 87,57 M","R$ 61,16 M","- R$ 186,70 M"
40,30/06/2014,"R$ 231,39 M","- R$ 57,01 M","- R$ 26,74 M","R$ 153,26 M"
41,31/03/2014,"- R$ 99,59 M","- R$ 63,43 M","- R$ 39,25 M","- R$ 203,44 M"
42,31/12/2013,"R$ 286,01 M","- R$ 86,17 M","R$ 13,64 M","R$ 270,15 M"
43,30/09/2013,"- R$ 70,45 M","- R$ 74,55 M","R$ 108,00 M","- R$ 37,00 M"
44,30/06/2013,"R$ 215,45 M","- R$ 19,01 M","- R$ 118,55 M","R$ 82,21 M"
45,31/03/2013,"R$ 65,46 M","- R$ 69,48 M","- R$ 146,15 M","- R$ 154,49 M"
46,31/12/2012,"- R$ 48,30 M","- R$ 61,49 M","R$ 64,79 M","R$ 144,54 M"
47,30/09/2012,"- R$ 262,14 M","R$ 613,22 M","- R$ 252,67 M","R$ 37,39 M"
48,30/06/2012,"R$ 33,14 M","R$ 143,63 M","- R$ 27,30 M","R$ 9,65 M"
49,31/03/2012,"R$ 111,55 M","- R$ 2,00 B","R$ 1,90 B","R$ 23,43 M"
50,31/12/2011,"R$ 140,72 M","- R$ 58,72 M","- R$ 32,38 M","R$ 49,39 M"
51,30/09/2011,"R$ 81,31 M","- R$ 38,49 M","R$ 15,10 M","R$ 59,76 M"
52,30/06/2011,"R$ 169,92 M","- R$ 55,04 M","R$ 47,84 M","R$ 161,20 M"
53,31/03/2011,"R$ 37,45 M","- R$ 45,15 M","- R$ 29,42 M","- R$ 36,50 M"
