,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
18,31/12/2019,"R$ 1,64 B","- R$ 1,90 B","- R$ 9,60 M","- R$ 248,49 M"
19,30/09/2019,"R$ 3,58 B","R$ 84,67 M","- R$ 4,09 B","- R$ 503,78 M"
20,30/06/2019,"R$ 1,98 B","R$ 1,15 B","- R$ 4,00 B","- R$ 886,83 M"
21,31/03/2019,"R$ 1,82 B","R$ 1,97 B","- R$ 4,47 B","- R$ 433,68 M"
22,31/12/2018,"R$ 2,00 B","R$ 2,38 B","- R$ 4,26 B","R$ 334,81 M"
23,30/09/2018,"R$ 2,57 B","R$ 620,07 M","- R$ 4,11 B","- R$ 467,80 M"
24,30/06/2018,"R$ 2,31 B","R$ 73,43 M","- R$ 4,25 B","- R$ 1,67 B"
25,31/03/2018,"R$ 1,84 B","- R$ 372,04 M","- R$ 3,63 B","- R$ 2,10 B"
26,31/12/2017,"R$ 2,08 B","- R$ 535,48 M","- R$ 4,06 B","- R$ 2,51 B"
27,30/09/2017,"R$ 1,47 B","- R$ 288,92 M","- R$ 1,71 B","- R$ 685,63 M"
28,30/06/2017,"R$ 2,06 B","- R$ 430,60 M","- R$ 1,15 B","R$ 496,01 M"
29,31/03/2017,"R$ 2,62 B","- R$ 609,11 M","- R$ 1,77 B","- R$ 253,90 M"
30,31/12/2016,"R$ 3,52 B","- R$ 1,07 B","- R$ 2,34 B","- R$ 584,70 M"
31,30/09/2016,"R$ 3,79 B","- R$ 1,57 B","- R$ 2,67 B","- R$ 1,24 B"
32,30/06/2016,"R$ 6,41 B","- R$ 1,92 B","- R$ 4,30 B","R$ 18,90 M"
33,31/03/2016,"R$ 7,15 B","- R$ 2,26 B","- R$ 3,79 B","R$ 1,13 B"
34,31/12/2015,"R$ 7,16 B","- R$ 2,42 B","- R$ 2,84 B","R$ 2,60 B"
35,30/09/2015,"R$ 5,83 B","- R$ 1,69 B","- R$ 2,81 B","R$ 2,32 B"
36,30/06/2015,"R$ 3,52 B","- R$ 1,54 B","- R$ 1,30 B","R$ 1,16 B"
37,31/03/2015,"R$ 3,35 B","- R$ 1,29 B","- R$ 1,00 B","R$ 1,73 B"
38,31/12/2014,"R$ 2,57 B","- R$ 1,34 B","- R$ 523,42 M","R$ 950,75 M"
39,30/09/2014,"R$ 2,84 B","- R$ 2,19 B","R$ 136,70 M","R$ 906,64 M"
40,30/06/2014,"R$ 4,01 B","- R$ 2,61 B","R$ 47,13 M","R$ 1,39 B"
41,31/03/2014,"R$ 3,80 B","- R$ 2,92 B","- R$ 88,10 M","R$ 811,48 M"
42,31/12/2013,"R$ 4,10 B","- R$ 2,70 B","- R$ 804,53 M","R$ 661,99 M"
43,30/09/2013,"R$ 4,39 B","- R$ 2,78 B","- R$ 1,33 B","R$ 299,89 M"
44,30/06/2013,"R$ 3,86 B","- R$ 2,86 B","- R$ 1,47 B","- R$ 424,88 M"
45,31/03/2013,"R$ 3,99 B","- R$ 3,12 B","- R$ 1,27 B","- R$ 299,33 M"
46,31/12/2012,"R$ 4,34 B","- R$ 3,44 B","- R$ 1,04 B","- R$ 39,36 M"
47,30/09/2012,"R$ 4,51 B","- R$ 3,40 B","- R$ 801,34 M","R$ 386,97 M"
48,30/06/2012,"R$ 3,53 B","- R$ 3,17 B","- R$ 88,35 M","R$ 481,67 M"
49,31/03/2012,"R$ 1,61 B","- R$ 2,56 B","R$ 1,14 B","R$ 280,28 M"
50,31/12/2011,"R$ 1,71 B","- R$ 2,11 B","R$ 727,06 M","R$ 415,57 M"
51,30/09/2011,"R$ 1,26 B","- R$ 2,23 B","R$ 1,56 B","R$ 679,33 M"
52,30/06/2011,"R$ 2,42 B","- R$ 1,57 B","- R$ 1,44 B","- R$ 692,87 M"
53,31/03/2011,"R$ 4,28 B","- R$ 1,50 B","- R$ 3,43 B","- R$ 765,24 M"
