,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
24,30/06/2018,"R$ 95,02 M","- R$ 216,92 M","R$ 95,17 M","- R$ 17,33 M"
25,31/03/2018,"- R$ 17,96 M","R$ 34,63 M","- R$ 20,50 M","- R$ 5,78 M"
26,31/12/2017,"R$ 25,29 M","R$ 47,07 M","- R$ 9,36 M","R$ 64,57 M"
27,30/09/2017,"R$ 36,32 M","R$ 36,31 M","- R$ 85,89 M","- R$ 13,15 M"
28,30/06/2017,"R$ 9,13 M","R$ 27,44 M","- R$ 10,25 M","R$ 27,68 M"
29,31/03/2017,"- R$ 19,20 M","- R$ 110,65 M","R$ 119,37 M","- R$ 11,44 M"
30,31/12/2016,"R$ 77,95 M","- R$ 87,35 M","R$ 2,88 M","R$ 11,52 M"
31,30/09/2016,"R$ 7,55 M","- R$ 20,76 M","- R$ 1,54 M","- R$ 14,80 M"
32,30/06/2016,"- R$ 17,49 M","- R$ 119,69 M","- R$ 6,65 M","- R$ 137,42 M"
33,31/03/2016,"R$ 45,98 M","- R$ 163,31 M","- R$ 384,00 mil","- R$ 118,46 M"
34,31/12/2015,"R$ 103,47 M","R$ 31,25 M","- R$ 5,37 M","R$ 116,76 M"
35,30/09/2015,"- R$ 83,42 M","- R$ 63,23 M","R$ 0,00","- R$ 160,66 M"
36,30/06/2015,"- R$ 6,00 M","R$ 21,84 M","- R$ 3,16 M","R$ 18,67 M"
37,31/03/2015,"- R$ 34,22 M","- R$ 7,23 M","R$ 0,00","- R$ 41,45 M"
38,31/12/2014,"- R$ 19,43 M","- R$ 134,71 M","R$ 107,09 M","- R$ 47,05 M"
39,30/09/2014,"R$ 23,81 M","R$ 88,82 M","- R$ 64,53 M","R$ 48,11 M"
40,30/06/2014,"- R$ 71,91 M","R$ 189,55 M","R$ 45,01 M","R$ 162,64 M"
41,31/03/2014,"R$ 155,70 M","R$ 79,20 M","- R$ 81,54 M","R$ 153,36 M"
42,31/12/2013,"R$ 97,09 M","R$ 38,09 M","- R$ 119,60 M","R$ 21,61 M"
43,30/09/2013,"- R$ 212,74 M","R$ 188,28 M","- R$ 4,09 M","- R$ 28,55 M"
44,30/06/2013,"- R$ 60,88 M","- R$ 119,68 M","R$ 171,67 M","- R$ 8,88 M"
45,31/03/2013,"- R$ 106,35 M","R$ 117,24 M","R$ 905,00 mil","R$ 11,80 M"
46,31/12/2012,"- R$ 23,54 M","R$ 4,62 M","R$ 7,77 M","- R$ 15,41 M"
47,30/09/2012,"- R$ 100,83 M","R$ 66,76 M","- R$ 5,48 M","- R$ 3,47 M"
48,30/06/2012,"R$ 1,64 B","- R$ 1,62 B","R$ 5,92 M","R$ 14,35 M"
49,31/03/2012,"- R$ 1,75 B","R$ 1,76 B","R$ 1,37 M","- R$ 14,87 M"
50,31/12/2011,"- R$ 118,22 M","R$ 66,37 M","R$ 31,37 M","- R$ 20,47 M"
51,30/09/2011,"- R$ 261,73 M","R$ 185,30 M","R$ 69,65 M","- R$ 6,79 M"
52,30/06/2011,"- R$ 48,73 M","R$ 68,75 M","R$ 57,51 M","R$ 77,52 M"
53,31/03/2011,"- R$ 74,73 M","R$ 57,78 M","R$ 2,84 M","- R$ 14,11 M"
