,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
21,31/03/2019,"R$ 1,11 B","- R$ 2,08 B","R$ 884,48 M","- R$ 86,55 M"
22,31/12/2018,"R$ 675,29 M","- R$ 1,18 B","R$ 266,57 M","- R$ 241,47 M"
23,30/09/2018,"R$ 321,10 M","- R$ 898,56 M","R$ 340,88 M","- R$ 236,58 M"
24,30/06/2018,"R$ 361,27 M","- R$ 1,09 B","R$ 490,70 M","- R$ 237,99 M"
25,31/03/2018,"R$ 520,15 M","- R$ 604,67 M","R$ 76,27 M","- R$ 8,25 M"
26,31/12/2017,"R$ 678,58 M","- R$ 875,81 M","R$ 137,06 M","- R$ 60,16 M"
27,30/09/2017,"R$ 1,15 B","- R$ 841,73 M","- R$ 195,49 M","R$ 116,15 M"
28,30/06/2017,"R$ 1,22 B","- R$ 661,13 M","- R$ 752,62 M","- R$ 193,06 M"
29,31/03/2017,"R$ 1,06 B","- R$ 1,13 B","R$ 66,67 M","- R$ 962,00 mil"
30,31/12/2016,"R$ 1,10 B","- R$ 1,18 B","- R$ 8,83 M","- R$ 84,91 M"
31,30/09/2016,"R$ 1,02 B","- R$ 1,33 B","R$ 539,01 M","R$ 225,31 M"
32,30/06/2016,"R$ 1,08 B","- R$ 1,22 B","R$ 302,49 M","R$ 153,00 M"
33,31/03/2016,"R$ 728,23 M","- R$ 454,76 M","- R$ 231,97 M","R$ 41,50 M"
34,31/12/2015,"R$ 643,82 M","- R$ 190,89 M","- R$ 275,07 M","R$ 177,86 M"
35,30/09/2015,"R$ 390,96 M","- R$ 331,51 M","- R$ 327,42 M","- R$ 267,97 M"
36,30/06/2015,"- R$ 364,24 M","- R$ 1,63 B","R$ 1,34 B","- R$ 648,56 M"
37,31/03/2015,"R$ 448,95 M","- R$ 1,12 B","R$ 919,45 M","R$ 246,42 M"
38,31/12/2014,"R$ 185,27 M","- R$ 1,10 B","R$ 1,22 B","R$ 304,24 M"
39,30/09/2014,"R$ 410,82 M","- R$ 579,22 M","R$ 597,63 M","R$ 429,24 M"
40,30/06/2014,"R$ 707,13 M","R$ 729,28 M","- R$ 460,33 M","R$ 976,08 M"
41,31/03/2014,"R$ 65,30 M","- R$ 1,49 M","- R$ 16,64 M","R$ 47,17 M"
42,31/12/2013,"R$ 61,37 M","- R$ 758,00 mil","- R$ 30,85 M","R$ 29,76 M"
43,30/09/2013,"R$ 60,13 M","- R$ 282,00 mil","- R$ 60,71 M","- R$ 860,00 mil"
44,30/06/2013,"- R$ 419,08 M","- R$ 290,76 M","R$ 291,66 M","- R$ 418,18 M"
45,31/03/2013,"- R$ 234,91 M","- R$ 504,86 M","R$ 40,34 M","- R$ 699,43 M"
46,31/12/2012,"R$ 195,60 M","- R$ 607,41 M","- R$ 251,68 M","- R$ 663,49 M"
47,30/09/2012,"R$ 557,02 M","- R$ 1,32 B","- R$ 152,25 M","- R$ 719,26 M"
48,30/06/2012,"R$ 1,15 B","- R$ 945,24 M","- R$ 495,77 M","- R$ 294,76 M"
49,31/03/2012,"R$ 1,09 B","- R$ 962,92 M","- R$ 43,02 M","R$ 82,71 M"
50,31/12/2011,"R$ 710,66 M","- R$ 957,38 M","R$ 173,15 M","- R$ 73,58 M"
51,30/09/2011,"R$ 394,56 M","- R$ 959,25 M","R$ 175,42 M","- R$ 389,27 M"
52,30/06/2011,"R$ 281,06 M","- R$ 1,20 B","R$ 904,27 M","- R$ 19,62 M"
53,31/03/2011,"R$ 77,96 M","- R$ 1,05 B","R$ 1,11 B","R$ 143,35 M"
