,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
38,31/12/2014,"R$ 341,42 M","- R$ 353,13 M","R$ 922,25 M","R$ 910,53 M"
39,30/09/2014,"R$ 364,28 M","- R$ 323,24 M","R$ 759,08 M","R$ 800,12 M"
40,30/06/2014,"R$ 301,28 M","- R$ 299,84 M","R$ 679,07 M","R$ 680,51 M"
41,31/03/2014,"R$ 388,90 M","- R$ 224,95 M","R$ 372,34 M","R$ 536,28 M"
42,31/12/2013,"R$ 474,79 M","- R$ 178,04 M","- R$ 21,66 M","R$ 275,10 M"
43,30/09/2013,"R$ 403,59 M","- R$ 265,63 M","R$ 181,64 M","R$ 319,61 M"
44,30/06/2013,"R$ 391,54 M","- R$ 251,99 M","R$ 268,70 M","R$ 408,25 M"
45,31/03/2013,"R$ 328,88 M","- R$ 232,15 M","- R$ 169,15 M","- R$ 72,42 M"
46,31/12/2012,"R$ 417,30 M","- R$ 221,16 M","R$ 346,23 M","R$ 542,37 M"
47,30/09/2012,"R$ 172,00 M","- R$ 49,44 M","R$ 86,25 M","R$ 208,82 M"
48,30/06/2012,"R$ 108,93 M","- R$ 86,58 M","R$ 182,60 M","R$ 204,95 M"
49,31/03/2012,"R$ 13,00 M","- R$ 95,77 M","R$ 386,02 M","R$ 303,25 M"
50,31/12/2011,"- R$ 10,59 M","- R$ 178,66 M","R$ 359,16 M","R$ 169,92 M"
51,30/09/2011,"- R$ 188,47 M","- R$ 290,28 M","R$ 696,58 M","R$ 238,94 M"
52,30/06/2011,"- R$ 61,72 M","- R$ 263,06 M","R$ 552,87 M","R$ 108,61 M"
53,31/03/2011,"- R$ 34,17 M","- R$ 288,60 M","R$ 496,34 M","R$ 78,51 M"
