,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
18,31/12/2019,"R$ 240,99 M","- R$ 63,19 M","R$ 664,47 M","R$ 855,52 M"
19,30/09/2019,"R$ 955,17 M","- R$ 61,93 M","- R$ 251,08 M","R$ 526,26 M"
20,30/06/2019,"R$ 322,39 M","- R$ 94,09 M","- R$ 926,46 M","- R$ 775,11 M"
21,31/03/2019,"R$ 239,34 M","- R$ 27,85 M","- R$ 755,76 M","- R$ 533,97 M"
22,31/12/2018,"R$ 340,06 M","- R$ 43,25 M","- R$ 300,99 M","R$ 223,72 M"
23,30/09/2018,"R$ 406,50 M","- R$ 46,10 M","- R$ 323,82 M","- R$ 25,70 M"
24,30/06/2018,"R$ 395,76 M","- R$ 50,83 M","R$ 121,27 M","R$ 321,65 M"
25,31/03/2018,"R$ 187,57 M","- R$ 48,91 M","- R$ 102,57 M","R$ 69,97 M"
26,31/12/2017,"- R$ 136,33 M","- R$ 72,74 M","R$ 816,72 M","R$ 607,65 M"
27,30/09/2017,"R$ 604,50 M","- R$ 1,18 B","- R$ 601,03 M","- R$ 1,18 B"
28,30/06/2017,"R$ 60,27 M","- R$ 77,79 M","R$ 1,45 B","R$ 1,43 B"
29,31/03/2017,"R$ 59,78 M","- R$ 52,99 M","- R$ 459,86 M","- R$ 453,07 M"
30,31/12/2016,"R$ 378,13 M","- R$ 65,76 M","- R$ 150,24 M","R$ 162,13 M"
31,30/09/2016,"- R$ 152,05 M","- R$ 69,20 M","R$ 680,11 M","R$ 458,86 M"
32,30/06/2016,"R$ 150,79 M","- R$ 7,45 M","- R$ 720,48 M","- R$ 577,15 M"
33,31/03/2016,"R$ 205,23 M","- R$ 37,19 M","R$ 436,06 M","R$ 604,10 M"
34,31/12/2015,"R$ 221,83 M","- R$ 43,33 M","- R$ 1,07 B","- R$ 892,27 M"
35,30/09/2015,"R$ 416,09 M","- R$ 168,28 M","R$ 726,62 M","R$ 974,43 M"
36,30/06/2015,"- R$ 120,96 M","- R$ 47,31 M","- R$ 170,73 M","- R$ 339,01 M"
37,31/03/2015,"R$ 442,31 M","- R$ 102,88 M","R$ 192,96 M","R$ 532,39 M"
38,31/12/2014,"R$ 256,37 M","- R$ 83,19 M","R$ 260,98 M","R$ 434,17 M"
39,30/09/2014,"R$ 162,94 M","- R$ 63,37 M","R$ 33,36 M","R$ 132,94 M"
40,30/06/2014,"R$ 101,25 M","- R$ 122,98 M","R$ 618,86 M","R$ 597,14 M"
41,31/03/2014,"- R$ 179,15 M","- R$ 83,60 M","R$ 9,04 M","- R$ 253,71 M"
42,31/12/2013,"R$ 279,23 M","- R$ 53,29 M","R$ 97,82 M","R$ 323,76 M"
43,30/09/2013,"R$ 99,94 M","- R$ 39,97 M","- R$ 46,65 M","R$ 13,32 M"
44,30/06/2013,"R$ 188,87 M","- R$ 48,09 M","R$ 312,13 M","R$ 452,91 M"
45,31/03/2013,"- R$ 93,26 M","- R$ 36,69 M","- R$ 384,95 M","- R$ 514,89 M"
46,31/12/2012,"R$ 212,97 M","- R$ 140,88 M","R$ 296,18 M","R$ 368,27 M"
47,30/09/2012,"R$ 88,96 M","- R$ 26,33 M","R$ 39,34 M","R$ 101,96 M"
48,30/06/2012,"R$ 122,69 M","- R$ 28,25 M","- R$ 122,20 M","- R$ 27,75 M"
49,31/03/2012,"- R$ 7,33 M","- R$ 25,70 M","R$ 132,92 M","R$ 99,89 M"
50,31/12/2011,"R$ 173,73 M","R$ 30,84 M","- R$ 137,46 M","R$ 34,71 M"
51,30/09/2011,"- R$ 113,26 M","- R$ 63,48 M","R$ 191,92 M","R$ 98,10 M"
52,30/06/2011,"- R$ 12,38 M","- R$ 37,44 M","R$ 137,07 M","R$ 70,54 M"
53,31/03/2011,"- R$ 58,67 M","- R$ 108,58 M","R$ 167,62 M","- R$ 33,43 M"
