,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
28,30/06/2017,"- R$ 455,99 M","R$ 1,02 B","- R$ 204,56 M","R$ 368,69 M"
29,31/03/2017,"- R$ 97,24 M","R$ 526,31 M","R$ 854,33 M","R$ 1,28 B"
30,31/12/2016,"- R$ 310,31 M","- R$ 433,93 M","R$ 678,04 M","- R$ 80,40 M"
31,30/09/2016,"- R$ 229,32 M","- R$ 1,74 B","R$ 342,61 M","- R$ 1,65 B"
32,30/06/2016,"R$ 235,68 M","- R$ 1,40 B","- R$ 197,36 M","- R$ 1,32 B"
33,31/03/2016,"- R$ 15,13 M","- R$ 616,14 M","- R$ 462,29 M","- R$ 1,05 B"
34,31/12/2015,"R$ 103,41 M","- R$ 1,10 B","- R$ 357,93 M","- R$ 1,31 B"
35,30/09/2015,"R$ 534,37 M","- R$ 110,79 M","- R$ 429,74 M","R$ 58,91 M"
36,30/06/2015,"R$ 1,18 B","- R$ 1,09 B","- R$ 163,34 M","- R$ 84,78 M"
37,31/03/2015,"R$ 1,37 B","- R$ 1,14 B","- R$ 630,94 M","- R$ 407,49 M"
38,31/12/2014,"R$ 1,22 B","- R$ 996,36 M","- R$ 754,37 M","- R$ 523,38 M"
39,30/09/2014,"R$ 1,15 B","- R$ 112,88 M","- R$ 1,21 B","- R$ 185,72 M"
40,30/06/2014,"R$ 378,38 M","R$ 64,43 M","- R$ 1,38 B","- R$ 941,21 M"
41,31/03/2014,"R$ 1,11 B","- R$ 208,22 M","- R$ 1,52 B","- R$ 608,22 M"
42,31/12/2013,"R$ 1,11 B","- R$ 167,65 M","- R$ 1,41 B","- R$ 490,13 M"
43,30/09/2013,"R$ 1,92 B","- R$ 1,33 B","- R$ 1,07 B","- R$ 489,50 M"
44,30/06/2013,"R$ 2,71 B","- R$ 1,45 B","- R$ 975,66 M","R$ 268,83 M"
45,31/03/2013,"R$ 2,35 B","- R$ 1,47 B","- R$ 1,10 B","- R$ 231,05 M"
46,31/12/2012,"R$ 3,41 B","- R$ 1,84 B","- R$ 1,30 B","R$ 279,45 M"
47,30/09/2012,"R$ 2,56 B","- R$ 2,24 B","- R$ 585,55 M","- R$ 260,77 M"
48,30/06/2012,"R$ 2,08 B","- R$ 2,46 B","- R$ 505,56 M","- R$ 868,06 M"
49,31/03/2012,"R$ 1,82 B","- R$ 2,51 B","- R$ 172,38 M","- R$ 862,85 M"
50,31/12/2011,"- R$ 470,63 M","- R$ 921,85 M","R$ 155,15 M","- R$ 1,24 B"
51,30/09/2011,"R$ 90,26 M","- R$ 1,10 B","R$ 1,26 B","R$ 226,09 M"
52,30/06/2011,"- R$ 525,94 M","- R$ 1,16 B","R$ 2,72 B","R$ 1,02 B"
53,31/03/2011,"- R$ 342,00 M","- R$ 1,41 B","R$ 4,13 B","R$ 2,37 B"
