,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
27,30/09/2017,"R$ 5,66 M","- R$ 10,17 M","R$ 0,00","- R$ 4,51 M"
28,30/06/2017,"R$ 989,00 mil","- R$ 10,35 M","R$ 0,00","- R$ 9,36 M"
29,31/03/2017,"R$ 5,87 M","- R$ 406,00 mil","R$ 0,00","R$ 5,46 M"
30,31/12/2016,"R$ 6,54 M","- R$ 1,29 M","R$ 0,00","R$ 5,24 M"
31,30/09/2016,"R$ 10,06 M","- R$ 7,39 M","R$ 0,00","R$ 2,67 M"
32,30/06/2016,"R$ 5,93 M","- R$ 10,21 M","R$ 0,00","- R$ 4,28 M"
33,31/03/2016,"R$ 9,44 M","- R$ 2,53 M","R$ 0,00","R$ 6,91 M"
34,31/12/2015,"R$ 7,45 M","R$ 118,00 mil","R$ 0,00","R$ 7,57 M"
35,30/09/2015,"- R$ 10,66 M","R$ 3,33 M","R$ 0,00","- R$ 7,32 M"
36,30/06/2015,"R$ 5,46 M","- R$ 13,42 M","R$ 0,00","- R$ 7,96 M"
37,31/03/2015,"R$ 5,86 M","- R$ 417,00 mil","R$ 0,00","R$ 5,44 M"
38,31/12/2014,"- R$ 4,25 M","R$ 7,80 M","R$ 0,00","R$ 3,55 M"
39,30/09/2014,"R$ 2,81 M","- R$ 3,48 M","R$ 0,00","- R$ 677,00 mil"
40,30/06/2014,"R$ 2,86 M","- R$ 9,94 M","R$ 0,00","- R$ 7,07 M"
41,31/03/2014,"R$ 6,27 M","R$ 1,66 M","R$ 0,00","R$ 7,92 M"
42,31/12/2013,"R$ 3,55 M","R$ 8,00 mil","- R$ 1,62 M","R$ 1,94 M"
43,30/09/2013,"R$ 2,39 M","R$ 5,00 mil","- R$ 3,83 M","- R$ 1,43 M"
44,30/06/2013,"- R$ 5,29 M","- R$ 4,00 mil","- R$ 12,68 M","- R$ 17,97 M"
45,31/03/2013,"R$ 1,96 M","- R$ 1.000,00","R$ 0,00","R$ 1,96 M"
46,31/12/2012,"R$ 4,85 M","- R$ 7,07 M","R$ 6,50 M","R$ 4,28 M"
47,30/09/2012,"- R$ 599,00 mil","R$ 528,00 mil","- R$ 5,53 M","- R$ 5,60 M"
48,30/06/2012,"R$ 2,10 M","R$ 6,26 M","- R$ 24,41 M","- R$ 16,05 M"
49,31/03/2012,"R$ 4,37 M","R$ 256,00 mil","- R$ 14,00 mil","R$ 4,61 M"
50,31/12/2011,"R$ 5,81 M","- R$ 723,00 mil","R$ 712,00 mil","R$ 5,80 M"
51,30/09/2011,"R$ 1,95 M","R$ 908,00 mil","- R$ 816,00 mil","R$ 2,04 M"
52,30/06/2011,"R$ 660,00 mil","- R$ 37,00 mil","- R$ 165,30 M","- R$ 164,67 M"
53,31/03/2011,"R$ 6,79 M","R$ 6,54 M","R$ 0,00","R$ 13,33 M"
