,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
25,31/03/2018,"R$ 786,48 M","- R$ 1,39 B","R$ 49,17 M","- R$ 557,72 M"
26,31/12/2017,"R$ 1,30 B","- R$ 2,98 B","R$ 898,86 M","- R$ 785,00 M"
27,30/09/2017,"R$ 465,30 M","R$ 99,06 M","- R$ 334,39 M","R$ 224,35 M"
28,30/06/2017,"R$ 720,20 M","- R$ 580,09 M","- R$ 2,05 B","- R$ 1,89 B"
29,31/03/2017,"R$ 858,75 M","- R$ 670,17 M","R$ 2,27 B","R$ 2,46 B"
30,31/12/2016,"R$ 1,14 B","- R$ 997,24 M","- R$ 36,59 M","R$ 112,71 M"
31,30/09/2016,"R$ 1,88 B","- R$ 518,92 M","- R$ 279,07 M","R$ 1,08 B"
32,30/06/2016,"R$ 671,50 M","- R$ 803,79 M","- R$ 828,64 M","- R$ 975,58 M"
33,31/03/2016,"R$ 496,69 M","- R$ 464,05 M","R$ 287,31 M","R$ 309,77 M"
34,31/12/2015,"R$ 698,47 M","- R$ 912,24 M","- R$ 226,61 M","- R$ 459,75 M"
35,30/09/2015,"R$ 600,52 M","- R$ 485,16 M","R$ 101,54 M","R$ 236,63 M"
36,30/06/2015,"R$ 638,94 M","- R$ 742,10 M","R$ 295,78 M","R$ 213,57 M"
37,31/03/2015,"R$ 411,90 M","- R$ 337,81 M","R$ 645,94 M","R$ 717,33 M"
38,31/12/2014,"R$ 627,41 M","- R$ 532,07 M","- R$ 425,38 M","- R$ 334,31 M"
39,30/09/2014,"R$ 627,80 M","- R$ 465,83 M","R$ 70,96 M","R$ 232,83 M"
40,30/06/2014,"R$ 524,27 M","- R$ 517,35 M","- R$ 100,21 M","- R$ 93,29 M"
41,31/03/2014,"R$ 408,20 M","- R$ 189,52 M","R$ 299,05 M","R$ 517,74 M"
42,31/12/2013,"R$ 687,42 M","- R$ 228,23 M","- R$ 539,02 M","- R$ 80,09 M"
43,30/09/2013,"R$ 792,67 M","- R$ 250,94 M","- R$ 62,53 M","R$ 479,20 M"
44,30/06/2013,"R$ 544,97 M","- R$ 198,00 M","- R$ 279,01 M","R$ 67,96 M"
45,31/03/2013,"R$ 439,51 M","- R$ 138,81 M","- R$ 100,35 M","R$ 200,36 M"
46,31/12/2012,"R$ 630,92 M","- R$ 343,11 M","- R$ 887,42 M","- R$ 599,61 M"
47,30/09/2012,"R$ 734,15 M","- R$ 368,99 M","- R$ 325,56 M","R$ 39,59 M"
48,30/06/2012,"R$ 521,90 M","- R$ 338,68 M","R$ 231,85 M","R$ 415,07 M"
49,31/03/2012,"R$ 539,84 M","- R$ 108,09 M","- R$ 177,64 M","R$ 254,11 M"
50,31/12/2011,"R$ 400,34 M","- R$ 146,79 M","- R$ 275,36 M","- R$ 21,80 M"
51,30/09/2011,"R$ 607,51 M","- R$ 162,73 M","- R$ 940,66 M","- R$ 495,88 M"
52,30/06/2011,"R$ 437,61 M","- R$ 179,80 M","- R$ 334,62 M","- R$ 76,81 M"
53,31/03/2011,"R$ 444,81 M","- R$ 169,42 M","- R$ 96,24 M","R$ 179,15 M"
