,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield,ticker
33,30/06/2016,"5,36","0,68","0,30","0,42","0,04","R$ 821,37 M","7,05%",300
34,31/03/2016,"4,83","0,61","0,27","0,51","0,04","R$ 675,66 M","8,40%",300
35,31/12/2015,"3,70","0,49","0,23","0,56","0,03","R$ 573,49 M","9,14%",300
36,30/09/2015,"3,88","0,52","0,25","1,20","0,03","R$ 599,39 M","8,61%",300
37,30/06/2015,"4,18","0,55","0,28","-0,89","0,04","R$ 623,82 M","7,82%",300
38,31/03/2015,"4,72","0,61","0,31","1,44","0,04","R$ 674,37 M","6,07%",300
39,31/12/2014,"21,34","2,84","1,53","4,48","0,20","R$ 3,06 B","7,07%",300
40,30/09/2014,"5,08","0,65","0,35","6,53","0,04","R$ 644,48 M","5,72%",300
41,30/06/2014,"5,32","0,67","0,37","-0,81","0,05","R$ 713,94 M","6,05%",300
42,31/03/2014,"6,03","0,67","0,39","-0,40","0,05","R$ 686,57 M","6,31%",300
43,31/12/2013,"5,99","0,70","0,43","-0,36","0,05","R$ 702,37 M","7,05%",300
44,30/09/2013,"6,18","0,74","0,44","-0,98","0,05","R$ 721,33 M","6,54%",300
45,30/06/2013,"6,09","0,80","0,47","1,78","0,05","R$ 714,62 M","6,49%",300
46,31/03/2013,"7,09","0,93","0,49","0,73","0,05","R$ 740,70 M","6,53%",300
47,31/12/2012,"9,09","0,85","0,53","0,68","0,06","R$ 797,09 M","6,43%",300
48,30/09/2012,"8,61","0,89","0,52","0,87","0,07","R$ 757,58 M","6,33%",300
49,30/06/2012,"17,20","1,19","0,66","2,21","0,09","R$ 1,07 B","4,91%",300
50,31/03/2012,"14,00","1,16","0,66","0,98","0,09","R$ 1,02 B","4,95%",300
51,31/12/2011,"12,74","1,22","0,72","0,97","0,10","R$ 1,18 B","4,67%",300
52,30/09/2011,"8,99","1,15","0,67","0,71","0,09","R$ 947,38 M","4,96%",300
53,30/06/2011,"7,49","1,30","0,78","0,92","0,11","R$ 1,13 B","4,16%",300
54,31/03/2011,"5,84","1,17","0,70","-2,03","0,11","R$ 932,34 M","4,48%",300
55,31/12/2010,"6,49","1,15","0,71","3,19","0,10","R$ 922,56 M","4,46%",300
56,30/09/2010,"6,75","1,27","0,70","-1,61","0,11","R$ 941,26 M","3,78%",300
57,30/06/2010,"6,91","1,26","0,68","-1,16","0,10","R$ 892,11 M","3,85%",300
58,31/03/2010,"6,01","1,14","0,59","1,35","0,08","R$ 837,35 M","4,26%",300
59,31/12/2009,"8,07","1,59","0,78","-60,58","0,12","R$ 1,06 B","4,05%",300
60,30/09/2009,"7,00","1,63","0,79","-1,86","0,12","R$ 1,08 B","3,78%",300
61,30/06/2009,"6,63","1,71","0,77","-1,50","0,11","R$ 1,07 B","4,05%",300
62,31/03/2009,"8,84","2,42","1,05","-2,98","0,17","R$ 1,48 B","2,87%",300
63,31/12/2008,"7,51","2,14","0,93","-12,33","0,14","R$ 1,26 B","2,32%",300
64,30/09/2008,"4,18","1,17","0,50",,"0,07","R$ 665,92 M","3,59%",300
65,30/06/2008,"6,21","1,99","0,87",,"0,11","R$ 1,03 B","1,11%",300
66,31/03/2008,"8,65","3,04","1,34",,"0,18","R$ 1,28 B","0,31%",300
67,31/12/2007,"89,58","32,33","13,94",,"2,00","R$ 1,68 B","0,31%",300
68,30/09/2007,"86,71","33,98","14,70",,"2,14","R$ 1,92 B","0,31%",300
69,30/06/2007,"96,32","37,89","15,35",,"2,36","R$ 2,01 B","0,31%",300
70,31/03/2007,"106,66","41,40","15,80",,"2,65","R$ 1,55 B","0,31%",300
71,31/12/2006,"107,53","44,51","15,91",,"2,76","R$ 1,08 B","0,31%",300
72,30/09/2006,"109,76","41,95","14,12",,"2,62","R$ 707,88 M","0,31%",300
73,30/06/2006,"122,39","46,54","13,32",,"2,77","R$ 445,70 M","0,31%",300
74,31/03/2006,"140,36","54,58","13,93",,"2,69","R$ 471,92 M","0,31%",300
75,31/12/2005,"162,35","61,05","14,80",,"3,10","R$ 432,59 M","0,31%",300
76,30/09/2005,"163,02","72,21","16,28",,"3,26","R$ 327,72 M","0,31%",300
77,30/06/2005,"206,31","80,15","20,45",,"3,40","R$ 327,72 M","0,31%",300
78,31/03/2005,"267,10","93,82","22,91",,"3,92","R$ 262,18 M","0,31%",300
79,31/12/2004,"300,66","103,26","23,07",,"4,48","R$ 288,39 M","0,31%",300
80,30/09/2004,"457,54","122,24","26,17",,"4,43","R$ 301,50 M","0,31%",300
81,30/06/2004,"473,51","125,01","26,04",,"5,00","R$ 262,18 M","0,31%",300
82,31/03/2004,"318,92","133,70","25,36",,"5,44","R$ 288,39 M","0,31%",300
83,31/12/2003,"388,45","144,43","23,34",,"5,53","R$ 301,50 M","0,31%",300
84,30/09/2003,"-1.797,03","154,40","26,17",,"5,63","R$ 380,16 M","0,31%",300
85,30/06/2003,"-775,86","170,52","27,82",,"5,86","R$ 340,83 M","0,31%",300
86,31/03/2003,"-783,43","220,01","29,51",,"6,11","R$ 262,18 M","0,31%",300
87,31/12/2002,"-360,11","219,73","29,12",,"6,17","R$ 262,18 M","0,31%",300
88,30/09/2002,"478.976,85","142,18","32,44",,"6,05","R$ 288,39 M","0,31%",300
89,30/06/2002,"3.057,55","139,79","32,75",,"6,41","R$ 249,07 M","0,31%",300
90,31/03/2002,"-1.354,81","166,66","33,84",,"6,60","R$ 249,07 M","0,31%",300
91,31/12/2001,"1.219,13","133,22","31,60",,"6,93","R$ 353,94 M","0,31%",300
92,30/06/2001,"1.594,34","138,89","31,96",,"6,36","R$ 340,83 M","0,31%",300
93,31/03/2001,"1.690,20","144,23","32,57",,"6,49","R$ 262,18 M","0,31%",300
94,31/12/2000,"1.628,75","145,33","32,05",,"6,65","R$ 458,81 M","0,31%",300
95,30/09/2000,"2.852,36","148,44","35,24",,"7,06","R$ 471,92 M","0,31%",300
96,30/06/2000,"1.839,23","148,77","37,18",,"7,42","R$ 471,92 M","0,31%",300
97,31/03/2000,"1.653,62","154,61","38,51",,"8,38","R$ 498,14 M","0,31%",300
