,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
40,30/06/2014,"R$ 331,74 M","- R$ 36,08 M","- R$ 299,03 M","- R$ 3,37 M"
41,31/03/2014,"R$ 379,32 M","- R$ 139,82 M","- R$ 225,78 M","R$ 13,72 M"
42,31/12/2013,"R$ 303,31 M","R$ 89,60 M","- R$ 368,03 M","R$ 24,87 M"
43,30/09/2013,"R$ 287,57 M","- R$ 41,03 M","- R$ 242,86 M","R$ 3,67 M"
44,30/06/2013,"R$ 284,70 M","R$ 30,71 M","- R$ 310,54 M","R$ 4,88 M"
45,31/03/2013,"R$ 240,93 M","R$ 109,91 M","- R$ 354,78 M","- R$ 3,94 M"
46,31/12/2012,"R$ 193,19 M","R$ 21,81 M","- R$ 262,02 M","- R$ 47,03 M"
47,30/09/2012,"R$ 147,32 M","R$ 306,71 M","- R$ 439,15 M","R$ 14,87 M"
48,30/06/2012,"R$ 153,51 M","R$ 198,01 M","- R$ 371,85 M","- R$ 20,33 M"
49,31/03/2012,"R$ 114,31 M","R$ 121,03 M","- R$ 254,25 M","- R$ 18,92 M"
50,31/12/2011,"R$ 68,15 M","R$ 214,94 M","- R$ 268,86 M","R$ 14,22 M"
51,30/09/2011,"R$ 266,76 M","- R$ 76,11 M","- R$ 5,76 M","R$ 184,90 M"
52,30/06/2011,"R$ 367,63 M","- R$ 120,99 M","- R$ 21,42 M","R$ 225,23 M"
53,31/03/2011,"R$ 348,79 M","- R$ 90,39 M","- R$ 38,95 M","R$ 219,45 M"
