,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield,ticker
42,31/03/2014,"-1,27","0,74","0,11","0,92","0,07","R$ 157,46 M","0,00%",276
43,31/12/2013,"-1,63","0,51","0,10","0,99","0,06","R$ 148,38 M","49,23%",276
44,30/09/2013,"3,81","0,32","0,08","1,22","0,06","R$ 146,07 M","52,34%",276
45,30/06/2013,"-3,17","0,37","0,08","3,11","0,06","R$ 137,84 M","55,72%",276
46,31/03/2013,"27,90","0,51","0,10","10,32","0,07","R$ 161,08 M","47,66%",276
47,31/12/2012,"2,90","0,27","0,10","-8,26","0,07","R$ 163,00 M","0,00%",276
48,30/09/2012,"5,14","0,27","0,10","-47,32","0,07","R$ 142,45 M","0,00%",276
49,30/06/2012,"2,74","0,29","0,11","-18,29","0,07","R$ 158,41 M","0,00%",276
50,31/03/2012,"2,47","0,26","0,10","5,03","0,06","R$ 140,09 M","0,00%",276
51,31/12/2011,"6,98","0,35","0,13","2,71","0,08","R$ 187,78 M","0,00%",276
52,30/09/2011,"10,74","0,35","0,10","1,25","0,08","R$ 187,73 M","0,00%",276
53,30/06/2011,"-36,84","0,38","0,10","1,25","0,09","R$ 187,73 M","0,00%",276
54,31/03/2011,"-39,76","0,38","0,10","1,56","0,09","R$ 187,73 M","0,00%",276
55,31/12/2010,"72,24","0,41","0,11","1,78","0,10","R$ 236,44 M","0,00%",276
56,30/09/2010,"4,94","0,46","0,15","1,80","0,09","R$ 175,38 M","23,85%",276
57,30/06/2010,"21,67","0,66","0,20","4,61","0,13","R$ 229,58 M","17,65%",276
58,31/03/2010,"5,62","0,64","0,21","5,53","0,13","R$ 266,81 M","16,97%",276
59,31/12/2009,"5,43","0,72","0,24","29,91","0,14","R$ 280,35 M","0,00%",276
60,30/09/2009,"292,04","0,69","5,31","-67,54","0,65","R$ 312,01 M","0,00%",276
61,30/06/2009,,,,"2,37",,"R$ 298,17 M","0,00%",276
62,31/03/2009,"3,29","0,61","5,05","-32,09","0,58","R$ 202,33 M","0,00%",276
63,31/12/2008,"2,21","0,43","0,16","1,23","0,09","R$ 156,54 M","0,00%",276
64,30/09/2008,"1,17","0,34","2,69",,"0,32","R$ 118,01 M","0,00%",276
65,30/06/2008,"2,82","0,88","7,73",,"0,83","R$ 311,73 M","0,00%",276
66,31/03/2008,"2,96","1,19","8,97",,"1,00","R$ 384,11 M","0,00%",276
67,31/12/2007,"2,98","1,29","0,41",,"0,26","R$ 408,43 M","0,00%",276
68,30/09/2007,"5,52","1,47","11,77",,"1,12","R$ 365,05 M","0,00%",276
69,30/06/2007,"4,35","1,56","10,79",,"1,10","R$ 323,39 M","0,00%",276
70,31/03/2007,"-1,74","1,45","6,53",,"0,78","R$ 263,51 M","0,00%",276
71,31/12/2006,"-1,55","0,77","0,26",,"0,16","R$ 257,10 M","0,00%",276
72,30/09/2006,"-2,14","0,59","0,36",,"0,35","R$ 123,12 M","0,00%",276
73,30/06/2006,"-1,36","0,73","0,21",,"0,33","R$ 110,18 M","0,00%",276
74,31/03/2006,"1,14","0,32","0,14",,"0,28","R$ 96,46 M","0,00%",276
75,31/12/2005,"2,84","0,16","0,09",,"0,05","R$ 80,35 M","0,00%",276
76,30/09/2005,"-1,87","0,19","0,05",,"0,03","R$ 56,00 M","0,00%",276
77,30/06/2005,"-0,94","0,18","0,05",,"0,03","R$ 41,80 M","0,00%",276
78,31/03/2005,"-0,42","0,16","0,04",,"0,03","R$ 39,04 M","0,00%",276
79,31/12/2004,"-1,90","0,14","0,05",,"0,03","R$ 40,42 M","0,00%",276
80,30/09/2004,"-0,66","0,18","0,06",,"0,04","R$ 47,95 M","0,00%",276
81,30/06/2004,"-1,13","0,17","0,06",,"0,04","R$ 43,70 M","0,00%",276
82,31/03/2004,"31,09","0,15","0,06",,"0,04","R$ 39,30 M","0,00%",276
83,31/12/2003,"-2,56","0,18","0,08",,"0,05","R$ 51,21 M","0,00%",276
84,30/09/2003,"-1,16","0,15","0,07",,"0,04","R$ 57,82 M","0,00%",276
85,30/06/2003,"-0,41","0,16","0,08",,"0,04","R$ 58,99 M","0,00%",276
86,31/03/2003,"-0,32","0,19","0,09",,"0,05","R$ 50,55 M","0,00%",276
87,31/12/2002,"-0,32","0,17","0,09",,"0,05","R$ 50,55 M","0,00%",276
88,30/09/2002,"-1,46","0,22","0,11",,"0,07","R$ 62,06 M","53.149,73%",276
89,30/06/2002,"-4,48","0,20","0,13",,"0,08","R$ 72,36 M","48.840,30%",276
90,31/03/2002,"7,53","0,21","0,16",,"0,09","R$ 79,96 M","41.447,04%",276
91,31/12/2001,"3,81","0,33","0,25",,"0,15","R$ 151,56 M","20.619,90%",276
92,31/12/2000,"5,38","0,30","0,29",,"0,19","R$ 138,32 M","24.056,55%",276
93,30/09/2000,"8,13","0,34","0,35",,"0,23","R$ 135,50 M","19.204,69%",276
94,30/06/2000,"6,20","0,36","0,37",,"0,25","R$ 137,83 M","18.650,49%",276
95,31/03/2000,"6,59","0,31","0,34",,"0,22","R$ 107,21 M","21.402,21%",276
