,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
41,31/03/2014,"R$ 946,83 M","- R$ 288,87 M","- R$ 405,03 M","R$ 185,64 M"
42,31/12/2013,"R$ 1,04 B","- R$ 364,70 M","R$ 97,16 M","R$ 852,61 M"
43,30/09/2013,"R$ 1,02 B","- R$ 377,62 M","- R$ 414,07 M","R$ 246,73 M"
44,30/06/2013,"R$ 710,18 M","- R$ 177,64 M","R$ 43,88 M","R$ 647,06 M"
45,31/03/2013,"R$ 546,41 M","- R$ 592,67 M","- R$ 484,24 M","- R$ 549,38 M"
46,31/12/2012,"R$ 782,88 M","- R$ 675,24 M","R$ 302,86 M","R$ 423,94 M"
47,30/09/2012,"R$ 562,58 M","- R$ 515,08 M","- R$ 648,86 M","- R$ 600,18 M"
48,30/06/2012,"R$ 481,44 M","- R$ 592,90 M","R$ 959,90 M","R$ 901,63 M"
49,31/03/2012,"R$ 616,54 M","- R$ 589,71 M","- R$ 163,48 M","- R$ 161,54 M"
50,31/12/2011,"R$ 588,27 M","- R$ 852,67 M","- R$ 190,39 M","- R$ 481,85 M"
51,30/09/2011,"R$ 548,47 M","- R$ 410,53 M","- R$ 534,03 M","- R$ 125,77 M"
52,30/06/2011,"- R$ 56,38 M","- R$ 336,80 M","R$ 370,06 M","- R$ 119,32 M"
53,31/03/2011,"R$ 62,24 M","- R$ 275,87 M","R$ 28,02 M","- R$ 216,86 M"
