,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
31,30/09/2016,"R$ 15,91 M","R$ 6,21 M","- R$ 77,88 M","- R$ 55,77 M"
32,30/06/2016,"R$ 13,53 M","R$ 29,97 M","- R$ 29,52 M","R$ 13,98 M"
33,31/03/2016,"R$ 64,96 M","- R$ 24,10 M","R$ 40,06 M","R$ 80,92 M"
34,31/12/2015,"- R$ 14,16 M","R$ 80,41 M","- R$ 71,96 M","- R$ 5,72 M"
35,30/09/2015,"R$ 3,16 M","- R$ 54,53 M","- R$ 8,90 M","- R$ 60,27 M"
36,30/06/2015,"- R$ 35,32 M","R$ 51,28 M","- R$ 82,12 M","- R$ 66,15 M"
37,31/03/2015,"- R$ 39,18 M","R$ 145,14 M","- R$ 13,78 M","R$ 92,18 M"
38,31/12/2014,"- R$ 106,66 M","R$ 81,11 M","R$ 7,91 M","- R$ 17,65 M"
39,30/09/2014,"R$ 29,35 M","R$ 27,08 M","- R$ 76,58 M","- R$ 20,15 M"
40,30/06/2014,"R$ 65,01 M","- R$ 37,68 M","- R$ 46,95 M","- R$ 19,62 M"
41,31/03/2014,"R$ 31,63 M","R$ 24,98 M","- R$ 95,12 M","- R$ 38,51 M"
42,31/12/2013,"R$ 190,78 M","R$ 89,70 M","- R$ 306,10 M","- R$ 25,62 M"
43,30/09/2013,"R$ 77,73 M","- R$ 282,76 M","- R$ 36,64 M","- R$ 241,67 M"
44,30/06/2013,"- R$ 64,81 M","- R$ 47,54 M","R$ 74,10 M","- R$ 38,24 M"
45,31/03/2013,"R$ 17,67 M","R$ 145,13 M","- R$ 21,68 M","R$ 141,12 M"
46,31/12/2012,"- R$ 49,22 M","R$ 40,75 M","R$ 17,90 M","R$ 9,42 M"
47,30/09/2012,"R$ 402,53 M","- R$ 89,27 M","- R$ 207,25 M","R$ 106,00 M"
48,30/06/2012,"- R$ 100,88 M","- R$ 88,65 M","R$ 227,77 M","R$ 38,24 M"
49,31/03/2012,"- R$ 236,70 M","R$ 184,06 M","R$ 172,44 M","R$ 119,80 M"
50,31/12/2011,"- R$ 608,13 M","- R$ 320,85 M","R$ 818,85 M","- R$ 110,14 M"
51,30/09/2011,"- R$ 38,26 M","- R$ 4,91 M","R$ 53,20 M","R$ 10,03 M"
52,30/06/2011,"- R$ 2,13 M","- R$ 5,98 M","- R$ 5,43 M","- R$ 13,53 M"
53,31/03/2011,"R$ 87,33 M","- R$ 5,91 M","- R$ 8,61 M","R$ 72,81 M"
