,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
27,30/09/2017,"R$ 2,44 M","R$ 1,82 M","R$ 672,00 mil","R$ 4,93 M"
28,30/06/2017,"R$ 251,00 mil","R$ 2,63 M","- R$ 2,88 M","R$ 2,00 mil"
29,31/03/2017,"- R$ 2,31 M","R$ 3,00 M","- R$ 473,00 mil","R$ 215,00 mil"
30,31/12/2016,"R$ 22,99 M","R$ 2,73 M","- R$ 29,24 M","- R$ 3,51 M"
31,30/09/2016,"- R$ 24,22 M","- R$ 421,00 mil","R$ 27,03 M","R$ 2,39 M"
32,30/06/2016,"- R$ 28,09 M","- R$ 759,00 mil","- R$ 181,00 mil","- R$ 29,06 M"
33,31/03/2016,"- R$ 23,57 M","R$ 28,37 M","- R$ 4,42 M","R$ 399,00 mil"
34,31/12/2015,"R$ 38,30 M","R$ 503,00 mil","- R$ 9,86 M","R$ 28,94 M"
35,30/09/2015,"R$ 374,00 mil","- R$ 224,00 mil","- R$ 4,89 M","- R$ 4,72 M"
36,30/06/2015,"R$ 7,96 M","- R$ 602,00 mil","- R$ 4,85 M","R$ 2,50 M"
37,31/03/2015,"- R$ 5,10 M","R$ 10,76 M","- R$ 4,96 M","R$ 701,00 mil"
38,31/12/2014,"- R$ 43,77 M","R$ 57,68 M","- R$ 13,97 M","- R$ 57,00 mil"
39,30/09/2014,"- R$ 2,35 M","R$ 6,25 M","- R$ 7,98 M","- R$ 4,07 M"
40,30/06/2014,"- R$ 8,86 M","R$ 5,00 M","- R$ 2,73 M","- R$ 6,59 M"
41,31/03/2014,"R$ 7,00 mil","- R$ 1,02 M","- R$ 7,40 M","- R$ 8,42 M"
42,31/12/2013,"R$ 1,72 M","R$ 1,96 M","- R$ 6,90 M","- R$ 3,21 M"
43,30/09/2013,"- R$ 10,79 M","R$ 28,06 M","- R$ 13,82 M","R$ 3,45 M"
44,30/06/2013,"R$ 9,82 M","R$ 11,45 M","- R$ 21,86 M","- R$ 563,00 mil"
45,31/03/2013,"R$ 22,39 M","- R$ 6,92 M","- R$ 26,31 M","- R$ 10,85 M"
46,31/12/2012,"- R$ 28,50 M","- R$ 29,44 M","R$ 64,19 M","R$ 6,26 M"
47,30/09/2012,"- R$ 10,69 M","R$ 70,90 M","- R$ 138,46 M","- R$ 78,24 M"
48,30/06/2012,"- R$ 33,05 M","- R$ 111,52 M","R$ 228,80 M","R$ 84,26 M"
49,31/03/2012,"- R$ 4,48 M","- R$ 10,72 M","R$ 12,38 M","- R$ 2,82 M"
50,31/12/2011,"R$ 25,82 M","- R$ 14,77 M","- R$ 17,91 M","- R$ 6,86 M"
51,30/09/2011,"R$ 1,60 M","- R$ 14,40 M","- R$ 17,17 M","- R$ 29,80 M"
52,30/06/2011,"- R$ 6,60 M","- R$ 29,62 M","- R$ 32,28 M","- R$ 68,57 M"
53,31/03/2011,"- R$ 9,95 M","- R$ 26,58 M","R$ 107,38 M","R$ 70,82 M"
