,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
18,31/12/2019,"- R$ 191,28 M","- R$ 2,63 M","- R$ 5,65 M","- R$ 199,56 M"
19,30/09/2019,"- R$ 30,04 M","- R$ 1,37 M","R$ 1,01 M","- R$ 30,40 M"
20,30/06/2019,"R$ 4,45 M","- R$ 3,72 M","- R$ 63,34 M","- R$ 62,62 M"
21,31/03/2019,"R$ 96,12 M","- R$ 7,06 M","- R$ 13,49 M","R$ 75,58 M"
22,31/12/2018,"R$ 145,55 M","- R$ 5,68 M","- R$ 5,17 M","R$ 134,69 M"
23,30/09/2018,"- R$ 124,54 M","- R$ 24,61 M","R$ 12,93 M","- R$ 136,22 M"
24,30/06/2018,"R$ 314,82 M","- R$ 2,05 M","- R$ 8,70 M","R$ 304,07 M"
25,31/03/2018,"R$ 28,14 M","- R$ 764,00 mil","R$ 10,38 M","R$ 37,75 M"
26,31/12/2017,"- R$ 80,33 M","- R$ 3,39 M","- R$ 1,72 M","- R$ 85,44 M"
27,30/09/2017,"- R$ 46,78 M","- R$ 1,62 M","R$ 20,59 M","- R$ 27,80 M"
28,30/06/2017,"- R$ 222,52 M","- R$ 3,33 M","- R$ 52,48 M","- R$ 278,33 M"
29,31/03/2017,"R$ 197,13 M","- R$ 2,38 M","R$ 20,19 M","R$ 214,94 M"
30,31/12/2016,"R$ 218,08 M","- R$ 955,00 mil","- R$ 174,49 M","R$ 42,63 M"
31,30/09/2016,"R$ 102,97 M","- R$ 7,25 M","R$ 28,81 M","R$ 124,52 M"
32,30/06/2016,"R$ 10,73 M","- R$ 1,36 M","- R$ 3,04 M","R$ 6,34 M"
33,31/03/2016,"- R$ 15,54 M","- R$ 8,42 M","R$ 10,71 M","- R$ 13,26 M"
34,31/12/2015,"- R$ 76,39 M","- R$ 2,79 M","- R$ 2,11 M","- R$ 81,29 M"
35,30/09/2015,"- R$ 275,96 M","- R$ 1,27 M","R$ 10,03 M","- R$ 267,19 M"
36,30/06/2015,"R$ 231,45 M","- R$ 1,98 M","- R$ 2,82 M","R$ 226,65 M"
37,31/03/2015,"R$ 119,46 M","- R$ 1,21 M","R$ 10,11 M","R$ 128,36 M"
38,31/12/2014,"R$ 42,25 M","- R$ 7,79 M","- R$ 14,47 M","R$ 19,99 M"
39,30/09/2014,"- R$ 193,78 M","- R$ 2,64 M","R$ 11,48 M","- R$ 184,94 M"
40,30/06/2014,"- R$ 30,95 M","- R$ 2,22 M","- R$ 13,95 M","- R$ 47,12 M"
41,31/03/2014,"R$ 299,90 M","- R$ 1,55 M","R$ 13,14 M","R$ 311,49 M"
42,31/12/2013,"- R$ 165,69 M","- R$ 1,37 M","R$ 29,59 M","- R$ 137,47 M"
43,30/09/2013,"R$ 33,80 M","- R$ 7,29 M","R$ 815,00 mil","R$ 27,33 M"
44,30/06/2013,"R$ 66,34 M","- R$ 9,46 M","R$ 22,10 M","R$ 78,97 M"
45,31/03/2013,"R$ 313,90 M","- R$ 6,53 M","R$ 0,00","R$ 307,37 M"
46,31/12/2012,"R$ 39,13 M","- R$ 1,42 M","- R$ 20,90 M","R$ 16,81 M"
47,30/09/2012,"- R$ 172,02 M","- R$ 1,45 M","- R$ 12,95 M","- R$ 186,42 M"
48,30/06/2012,"R$ 83,04 M","- R$ 10,59 M","- R$ 24,91 M","R$ 47,54 M"
49,31/03/2012,"R$ 77,90 M","- R$ 1,54 M","R$ 0,00","R$ 76,36 M"
50,31/12/2011,"- R$ 64,61 M","- R$ 69,23 M","R$ 142,93 M","R$ 9,09 M"
51,30/09/2011,"- R$ 201,01 M","R$ 194,61 M","R$ 11,96 M","R$ 5,56 M"
52,30/06/2011,"R$ 85,09 M","- R$ 73,61 M","- R$ 16,26 M","- R$ 4,77 M"
53,31/03/2011,"- R$ 45,54 M","R$ 61,84 M","- R$ 4,45 M","R$ 11,85 M"
