,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
21,31/03/2019,"R$ 1,09 B","- R$ 305,06 M","- R$ 528,91 M","R$ 258,66 M"
22,31/12/2018,"R$ 1,06 B","- R$ 291,93 M","- R$ 471,16 M","R$ 293,60 M"
23,30/09/2018,"R$ 862,51 M","- R$ 179,96 M","- R$ 786,27 M","- R$ 103,72 M"
24,30/06/2018,"R$ 673,15 M","- R$ 176,63 M","- R$ 802,66 M","- R$ 306,14 M"
25,31/03/2018,"R$ 759,32 M","- R$ 167,70 M","- R$ 587,36 M","R$ 4,26 M"
26,31/12/2017,"R$ 699,99 M","- R$ 157,03 M","- R$ 587,30 M","- R$ 44,34 M"
27,30/09/2017,"R$ 676,18 M","- R$ 246,48 M","- R$ 491,13 M","- R$ 61,43 M"
28,30/06/2017,"R$ 537,44 M","- R$ 252,07 M","- R$ 306,37 M","- R$ 21,00 M"
29,31/03/2017,"R$ 590,82 M","- R$ 262,09 M","- R$ 324,45 M","R$ 4,28 M"
30,31/12/2016,"R$ 836,74 M","- R$ 277,65 M","- R$ 549,16 M","R$ 9,93 M"
31,30/09/2016,"R$ 631,63 M","- R$ 220,44 M","- R$ 351,52 M","R$ 59,67 M"
32,30/06/2016,"R$ 488,16 M","- R$ 246,54 M","- R$ 175,55 M","R$ 66,08 M"
33,31/03/2016,"R$ 442,19 M","- R$ 253,10 M","- R$ 146,87 M","R$ 42,22 M"
34,31/12/2015,"R$ 78,27 M","- R$ 270,63 M","R$ 192,76 M","R$ 399,00 mil"
35,30/09/2015,"- R$ 168,32 M","- R$ 341,42 M","R$ 495,63 M","- R$ 14,12 M"
36,30/06/2015,"R$ 435,52 M","- R$ 1,25 B","R$ 808,05 M","- R$ 3,23 M"
37,31/03/2015,"R$ 380,61 M","- R$ 1,23 B","R$ 857,99 M","R$ 10,99 M"
38,31/12/2014,"R$ 487,68 M","- R$ 1,21 B","R$ 758,31 M","R$ 40,88 M"
39,30/09/2014,"R$ 614,18 M","- R$ 1,08 B","R$ 478,10 M","R$ 15,80 M"
40,30/06/2014,"R$ 794,65 M","- R$ 732,29 M","- R$ 49,80 M","R$ 12,56 M"
41,31/03/2014,"R$ 155,27 M","- R$ 143,29 M","- R$ 19,93 M","- R$ 7,95 M"
42,31/12/2013,"R$ 138,14 M","- R$ 721,40 M","R$ 572,26 M","- R$ 11,00 M"
43,30/09/2013,"R$ 136,11 M","- R$ 719,71 M","R$ 581,74 M","- R$ 1,86 M"
44,30/06/2013,"R$ 107,45 M","- R$ 691,50 M","R$ 572,96 M","- R$ 11,09 M"
45,31/03/2013,"R$ 84,77 M","- R$ 665,63 M","R$ 592,57 M","R$ 11,71 M"
46,31/12/2012,"R$ 93,02 M","- R$ 102,18 M","R$ 5,43 M","- R$ 3,73 M"
47,30/09/2012,"R$ 49,15 M","- R$ 290,21 M","R$ 199,14 M","- R$ 41,92 M"
48,30/06/2012,"- R$ 3,63 M","- R$ 226,70 M","R$ 186,91 M","- R$ 43,59 M"
49,31/03/2012,"- R$ 29,85 M","- R$ 193,14 M","R$ 191,14 M","- R$ 32,13 M"
50,31/12/2011,"- R$ 49,05 M","- R$ 162,24 M","R$ 188,42 M","- R$ 22,87 M"
51,30/09/2011,"- R$ 42,94 M","- R$ 4,48 M","R$ 61,36 M","R$ 13,84 M"
52,30/06/2011,"- R$ 1,02 M","- R$ 45,80 M","R$ 77,59 M","R$ 30,81 M"
53,31/03/2011,"- R$ 18,33 M","- R$ 67,92 M","R$ 39,40 M","- R$ 46,67 M"
