,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
22,31/12/2018,"R$ 66,14 M","R$ 71,11 M","- R$ 41,04 M","R$ 96,22 M"
23,30/09/2018,"R$ 44,29 M","R$ 65,07 M","- R$ 21,55 M","R$ 87,81 M"
24,30/06/2018,"R$ 23,92 M","R$ 70,56 M","- R$ 21,42 M","R$ 73,06 M"
25,31/03/2018,"R$ 16,86 M","R$ 72,51 M","- R$ 21,52 M","R$ 67,85 M"
26,31/12/2017,"R$ 4,11 M","R$ 73,33 M","- R$ 21,50 M","R$ 55,94 M"
27,30/09/2017,"- R$ 8,88 M","R$ 84,17 M","- R$ 10,30 M","R$ 64,99 M"
28,30/06/2017,"- R$ 24,71 M","R$ 81,91 M","- R$ 10,28 M","R$ 46,92 M"
29,31/03/2017,"- R$ 34,20 M","R$ 81,72 M","- R$ 10,25 M","R$ 37,26 M"
30,31/12/2016,"- R$ 40,54 M","R$ 80,92 M","- R$ 10,24 M","R$ 30,13 M"
31,30/09/2016,"- R$ 58,25 M","R$ 74,56 M","- R$ 5,99 M","R$ 10,32 M"
32,30/06/2016,"- R$ 56,97 M","R$ 71,75 M","- R$ 6,57 M","R$ 8,21 M"
33,31/03/2016,"- R$ 70,15 M","R$ 66,45 M","- R$ 6,56 M","- R$ 10,26 M"
34,31/12/2015,"- R$ 30,83 M","R$ 66,06 M","- R$ 6,54 M","R$ 28,69 M"
35,30/09/2015,"- R$ 65,85 M","R$ 54,34 M","- R$ 5,49 M","- R$ 17,00 M"
36,30/06/2015,"- R$ 71,27 M","R$ 34,04 M","R$ 3,20 M","- R$ 34,02 M"
37,31/03/2015,"- R$ 44,52 M","R$ 8,21 M","R$ 17,52 M","- R$ 18,79 M"
38,31/12/2014,"- R$ 67,85 M","- R$ 15,92 M","R$ 24,51 M","- R$ 59,26 M"
39,30/09/2014,"- R$ 54,47 M","- R$ 6,59 M","R$ 38,75 M","- R$ 22,31 M"
40,30/06/2014,"- R$ 44,29 M","R$ 4,53 M","R$ 35,66 M","- R$ 4,10 M"
41,31/03/2014,"- R$ 44,40 M","R$ 2,07 M","R$ 19,97 M","- R$ 22,35 M"
42,31/12/2013,"- R$ 72,69 M","R$ 59,42 M","R$ 37,47 M","R$ 24,21 M"
43,30/09/2013,"- R$ 143,41 M","R$ 133,71 M","R$ 46,82 M","R$ 37,12 M"
44,30/06/2013,"- R$ 144,98 M","R$ 133,07 M","R$ 45,07 M","R$ 33,16 M"
45,31/03/2013,"- R$ 140,86 M","R$ 126,77 M","R$ 48,09 M","R$ 34,00 M"
46,31/12/2012,"- R$ 115,95 M","R$ 69,13 M","R$ 21,38 M","- R$ 25,43 M"
47,30/09/2012,"R$ 53,20 M","- R$ 4,23 M","- R$ 14,35 M","R$ 34,62 M"
48,30/06/2012,"R$ 39,39 M","R$ 10,92 M","- R$ 21,78 M","R$ 28,54 M"
49,31/03/2012,"R$ 47,63 M","R$ 25,30 M","- R$ 25,14 M","R$ 47,78 M"
50,31/12/2011,"R$ 37,79 M","R$ 47,42 M","- R$ 24,71 M","R$ 60,50 M"
51,30/09/2011,"- R$ 55,84 M","R$ 93,47 M","- R$ 39,92 M","- R$ 2,29 M"
52,30/06/2011,"- R$ 42,69 M","R$ 88,69 M","- R$ 31,22 M","R$ 14,79 M"
53,31/03/2011,"- R$ 37,97 M","R$ 61,09 M","- R$ 25,94 M","- R$ 2,81 M"
