,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
37,31/03/2015,"R$ 1,86 B","- R$ 3,41 B","R$ 2,21 B","R$ 658,44 M"
38,31/12/2014,"R$ 1,56 B","- R$ 2,91 B","R$ 3,87 B","R$ 2,52 B"
39,30/09/2014,"R$ 1,33 B","- R$ 2,28 B","R$ 4,59 B","R$ 3,64 B"
40,30/06/2014,"R$ 1,04 B","- R$ 1,69 B","R$ 3,29 B","R$ 2,63 B"
41,31/03/2014,"R$ 961,62 M","- R$ 1,23 B","R$ 2,17 B","R$ 1,90 B"
42,31/12/2013,"R$ 1,03 B","- R$ 865,36 M","R$ 45,60 M","R$ 212,56 M"
43,30/09/2013,"R$ 1,12 B","- R$ 809,41 M","- R$ 1,05 B","- R$ 740,39 M"
44,30/06/2013,"R$ 1,06 B","- R$ 672,11 M","- R$ 1,05 B","- R$ 662,20 M"
45,31/03/2013,"R$ 1,09 B","- R$ 673,22 M","- R$ 605,38 M","- R$ 189,94 M"
46,31/12/2012,"R$ 933,89 M","- R$ 604,27 M","- R$ 153,38 M","R$ 176,25 M"
47,30/09/2012,"R$ 814,28 M","- R$ 879,19 M","R$ 164,78 M","R$ 99,87 M"
48,30/06/2012,"R$ 819,26 M","- R$ 712,37 M","R$ 491,39 M","R$ 598,28 M"
49,31/03/2012,"R$ 624,14 M","- R$ 672,67 M","R$ 319,13 M","R$ 270,60 M"
50,31/12/2011,"R$ 728,92 M","- R$ 721,24 M","- R$ 197,72 M","- R$ 190,04 M"
51,30/09/2011,"R$ 733,06 M","- R$ 360,24 M","- R$ 96,15 M","R$ 276,66 M"
52,30/06/2011,"R$ 751,43 M","- R$ 448,92 M","- R$ 2,26 M","R$ 300,25 M"
53,31/03/2011,"R$ 837,93 M","- R$ 453,46 M","- R$ 97,08 M","R$ 287,38 M"
