,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
33,31/03/2016,"R$ 91,90 M","R$ 17,76 M","- R$ 100,40 M","R$ 9,27 M"
34,31/12/2015,"R$ 83,54 M","R$ 13,49 M","- R$ 115,92 M","- R$ 18,88 M"
35,30/09/2015,"R$ 58,75 M","- R$ 12,35 M","- R$ 53,10 M","- R$ 6,71 M"
36,30/06/2015,"R$ 76,71 M","R$ 7,48 M","- R$ 77,73 M","R$ 6,46 M"
37,31/03/2015,"R$ 82,19 M","R$ 16,31 M","- R$ 95,88 M","R$ 2,61 M"
38,31/12/2014,"- R$ 4,88 M","R$ 18,54 M","- R$ 39,41 M","- R$ 25,75 M"
39,30/09/2014,"R$ 49,36 M","- R$ 74,76 M","R$ 30,37 M","R$ 4,97 M"
40,30/06/2014,"R$ 17,37 M","- R$ 13,06 M","- R$ 12,71 M","- R$ 8,40 M"
41,31/03/2014,"- R$ 20,57 M","- R$ 65,80 M","R$ 2,47 M","- R$ 83,91 M"
42,31/12/2013,"R$ 49,41 M","- R$ 76,42 M","R$ 42,33 M","R$ 15,32 M"
43,30/09/2013,"R$ 34,85 M","- R$ 12,12 M","- R$ 24,33 M","- R$ 1,60 M"
44,30/06/2013,"R$ 5,16 M","- R$ 5,11 M","- R$ 14,66 M","- R$ 14,61 M"
45,31/03/2013,"R$ 39,80 M","R$ 52,43 M","- R$ 19,85 M","R$ 72,39 M"
46,31/12/2012,"R$ 7,15 M","- R$ 13,12 M","R$ 16,98 M","R$ 11,01 M"
47,30/09/2012,"- R$ 23,65 M","- R$ 1,91 M","R$ 43,21 M","R$ 17,66 M"
48,30/06/2012,"- R$ 46,54 M","R$ 7,12 M","R$ 53,96 M","R$ 14,55 M"
49,31/03/2012,"- R$ 96,81 M","- R$ 10,08 M","R$ 93,00 M","- R$ 13,89 M"
50,31/12/2011,"- R$ 55,28 M","- R$ 19,38 M","R$ 87,24 M","R$ 12,58 M"
51,30/09/2011,"- R$ 94,71 M","- R$ 273,00 mil","R$ 91,02 M","- R$ 3,96 M"
52,30/06/2011,"- R$ 65,73 M","- R$ 23,84 M","R$ 70,61 M","- R$ 18,95 M"
53,31/03/2011,"- R$ 4,84 M","- R$ 38,12 M","R$ 72,34 M","R$ 29,39 M"
