,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield,ticker
86,31/03/2003,"-6,82","-1,45","2,17",,"2,44","R$ 50,30 M","0,00%",297
87,31/12/2002,"-6,92","-1,48","2,30",,"2,60","R$ 50,30 M","0,00%",297
88,30/09/2002,"-19,80","-1,79","2,40",,"2,72","R$ 50,67 M","0,00%",297
89,30/06/2002,"-20,13","-1,82","2,47",,"2,79","R$ 51,32 M","0,00%",297
90,31/03/2002,"-18,60","-1,85","2,61",,"2,96","R$ 51,32 M","0,00%",297
91,31/12/2001,"-18,45","-1,89","2,71",,"3,11","R$ 51,32 M","0,00%",297
92,31/03/2001,"-10,09","-2,05","3,07",,"3,34","R$ 51,31 M","0,00%",297
93,31/12/2000,"-8,58","-2,10","3,11",,"3,34","R$ 51,31 M","0,00%",297
94,30/09/2000,"-7,65","-2,26","3,17",,"3,37","R$ 51,31 M","0,00%",297
95,30/06/2000,"-7,18","-2,38","3,52",,"3,38","R$ 51,31 M","0,00%",297
96,31/03/2000,"-7,15","-2,57","4,19",,"3,27","R$ 50,03 M","0,00%",297
