,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
36,30/06/2015,"R$ 400,43 M","- R$ 285,27 M","- R$ 232,29 M","- R$ 117,13 M"
37,31/03/2015,"R$ 405,49 M","- R$ 297,66 M","R$ 585,25 M","R$ 693,07 M"
38,31/12/2014,"R$ 130,88 M","- R$ 274,69 M","R$ 254,83 M","R$ 111,02 M"
39,30/09/2014,"- R$ 2,59 M","- R$ 295,63 M","R$ 618,49 M","R$ 320,27 M"
40,30/06/2014,"R$ 124,43 M","- R$ 274,23 M","R$ 501,09 M","R$ 351,28 M"
41,31/03/2014,"R$ 401,64 M","- R$ 326,62 M","- R$ 389,75 M","- R$ 314,72 M"
42,31/12/2013,"R$ 569,38 M","- R$ 298,70 M","- R$ 386,20 M","- R$ 115,52 M"
43,30/09/2013,"R$ 691,08 M","- R$ 319,13 M","- R$ 621,26 M","- R$ 249,31 M"
44,30/06/2013,"R$ 659,64 M","- R$ 309,58 M","- R$ 195,30 M","R$ 154,77 M"
45,31/03/2013,"R$ 551,24 M","- R$ 284,87 M","R$ 76,43 M","R$ 342,79 M"
46,31/12/2012,"R$ 584,87 M","- R$ 313,59 M","R$ 26,38 M","R$ 297,66 M"
47,30/09/2012,"R$ 592,21 M","- R$ 285,28 M","R$ 58,01 M","R$ 364,94 M"
48,30/06/2012,"R$ 658,90 M","- R$ 291,99 M","- R$ 490,11 M","- R$ 123,21 M"
49,31/03/2012,"R$ 689,67 M","- R$ 281,57 M","- R$ 307,66 M","R$ 100,44 M"
50,31/12/2011,"R$ 739,78 M","- R$ 312,61 M","- R$ 365,03 M","R$ 62,13 M"
51,30/09/2011,"R$ 762,17 M","- R$ 332,49 M","- R$ 292,16 M","R$ 137,53 M"
52,30/06/2011,"R$ 737,94 M","- R$ 330,05 M","- R$ 235,00 M","R$ 172,89 M"
53,31/03/2011,"R$ 742,95 M","- R$ 358,57 M","- R$ 482,62 M","- R$ 98,24 M"
