,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
19,30/09/2019,"R$ 218,48 M","- R$ 205,20 M","- R$ 145,82 M","- R$ 132,55 M"
20,30/06/2019,"R$ 109,85 M","- R$ 176,64 M","- R$ 180,10 M","- R$ 246,89 M"
21,31/03/2019,"- R$ 6,06 M","- R$ 146,87 M","R$ 606,08 M","R$ 453,16 M"
22,31/12/2018,"R$ 192,49 M","- R$ 214,04 M","R$ 99,60 M","R$ 78,05 M"
23,30/09/2018,"R$ 163,99 M","- R$ 308,98 M","- R$ 31,03 M","- R$ 176,01 M"
24,30/06/2018,"R$ 106,69 M","- R$ 206,19 M","R$ 203,50 M","R$ 103,99 M"
25,31/03/2018,"- R$ 31,26 M","- R$ 148,03 M","R$ 114,82 M","- R$ 64,46 M"
26,31/12/2017,"R$ 225,31 M","- R$ 251,75 M","R$ 98,93 M","R$ 72,49 M"
27,30/09/2017,"R$ 174,45 M","- R$ 182,78 M","- R$ 7,21 M","- R$ 15,54 M"
28,30/06/2017,"R$ 213,56 M","- R$ 153,55 M","- R$ 46,81 M","R$ 13,21 M"
29,31/03/2017,"R$ 133,48 M","- R$ 124,73 M","- R$ 92,76 M","- R$ 84,01 M"
30,31/12/2016,"R$ 299,51 M","- R$ 184,23 M","- R$ 313,96 M","- R$ 198,68 M"
31,30/09/2016,"R$ 205,27 M","- R$ 126,34 M","- R$ 35,71 M","R$ 43,23 M"
32,30/06/2016,"R$ 246,33 M","- R$ 83,09 M","- R$ 8,64 M","R$ 154,60 M"
33,31/03/2016,"R$ 310,48 M","- R$ 114,14 M","- R$ 84,60 M","R$ 111,74 M"
34,31/12/2015,"R$ 224,44 M","- R$ 164,79 M","- R$ 61,36 M","- R$ 1,71 M"
35,30/09/2015,"R$ 96,39 M","- R$ 118,25 M","- R$ 37,45 M","- R$ 59,30 M"
36,30/06/2015,"R$ 117,84 M","- R$ 98,56 M","- R$ 45,42 M","- R$ 26,14 M"
37,31/03/2015,"R$ 35,62 M","- R$ 41,09 M","- R$ 30,58 M","- R$ 36,06 M"
38,31/12/2014,"R$ 89,11 M","- R$ 80,38 M","R$ 158,71 M","R$ 167,43 M"
39,30/09/2014,"R$ 148,73 M","- R$ 58,04 M","- R$ 102,90 M","- R$ 12,21 M"
40,30/06/2014,"R$ 35,51 M","- R$ 40,55 M","- R$ 28,64 M","- R$ 33,68 M"
41,31/03/2014,"- R$ 50,71 M","- R$ 91,07 M","R$ 105,39 M","- R$ 36,39 M"
42,31/12/2013,"R$ 118,23 M","- R$ 23,04 M","- R$ 241,59 M","- R$ 146,40 M"
43,30/09/2013,"R$ 81,69 M","- R$ 34,86 M","- R$ 21,55 M","R$ 25,28 M"
44,30/06/2013,"R$ 191,29 M","- R$ 90,76 M","- R$ 47,71 M","R$ 52,82 M"
45,31/03/2013,"R$ 111,31 M","- R$ 64,73 M","- R$ 35,72 M","R$ 10,87 M"
46,31/12/2012,"R$ 163,36 M","R$ 61,76 M","- R$ 301,03 M","- R$ 75,92 M"
47,30/09/2012,"R$ 168,16 M","- R$ 7,73 M","- R$ 109,98 M","R$ 50,45 M"
48,30/06/2012,"R$ 134,18 M","- R$ 51,46 M","- R$ 82,99 M","- R$ 263,00 mil"
49,31/03/2012,"R$ 134,42 M","- R$ 3,21 M","- R$ 44,25 M","R$ 86,96 M"
50,31/12/2011,"R$ 252,07 M","- R$ 79,01 M","- R$ 39,65 M","R$ 133,41 M"
51,30/09/2011,"R$ 120,92 M","- R$ 33,75 M","- R$ 120,28 M","- R$ 33,12 M"
52,30/06/2011,"R$ 139,55 M","- R$ 86,88 M","R$ 628,00 mil","R$ 53,30 M"
53,31/03/2011,"R$ 73,34 M","- R$ 66,78 M","- R$ 25,45 M","- R$ 18,89 M"
