,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
23,30/09/2018,"R$ 1,13 B","- R$ 586,87 M","R$ 239,08 M","R$ 786,52 M"
24,30/06/2018,"R$ 1,29 B","- R$ 572,92 M","- R$ 849,91 M","- R$ 131,13 M"
25,31/03/2018,"R$ 662,02 M","- R$ 228,66 M","R$ 247,46 M","R$ 680,82 M"
26,31/12/2017,"R$ 962,69 M","- R$ 734,08 M","- R$ 46,56 M","R$ 182,05 M"
27,30/09/2017,"R$ 852,17 M","- R$ 549,67 M","R$ 430,89 M","R$ 733,40 M"
28,30/06/2017,"R$ 723,42 M","- R$ 158,29 M","- R$ 1,18 B","- R$ 616,22 M"
29,31/03/2017,"R$ 763,61 M","- R$ 529,41 M","- R$ 136,60 M","R$ 97,60 M"
30,31/12/2016,"R$ 974,76 M","- R$ 685,80 M","R$ 181,80 M","R$ 470,76 M"
31,30/09/2016,"R$ 653,79 M","- R$ 573,92 M","- R$ 38,81 M","R$ 41,07 M"
32,30/06/2016,"R$ 642,40 M","- R$ 459,72 M","- R$ 240,16 M","- R$ 57,48 M"
33,31/03/2016,"R$ 732,65 M","- R$ 411,29 M","- R$ 528,70 M","- R$ 207,34 M"
34,31/12/2015,"R$ 788,39 M","- R$ 572,61 M","R$ 533,50 M","R$ 749,28 M"
35,30/09/2015,"R$ 917,85 M","- R$ 677,43 M","- R$ 153,52 M","R$ 86,90 M"
36,30/06/2015,"R$ 458,68 M","- R$ 679,19 M","- R$ 714,43 M","- R$ 934,94 M"
37,31/03/2015,"R$ 476,48 M","- R$ 530,25 M","R$ 68,75 M","R$ 14,98 M"
38,31/12/2014,"R$ 473,32 M","- R$ 828,14 M","R$ 218,12 M","- R$ 136,70 M"
39,30/09/2014,"R$ 729,02 M","- R$ 737,20 M","R$ 44,16 M","R$ 35,98 M"
40,30/06/2014,"R$ 471,05 M","- R$ 587,77 M","- R$ 42,05 M","- R$ 158,76 M"
41,31/03/2014,"R$ 806,86 M","- R$ 604,64 M","- R$ 1,75 M","R$ 200,47 M"
42,31/12/2013,"R$ 619,20 M","- R$ 777,62 M","R$ 111,65 M","- R$ 46,77 M"
43,30/09/2013,"R$ 753,12 M","- R$ 548,30 M","- R$ 45,14 M","R$ 159,68 M"
44,30/06/2013,"R$ 761,53 M","- R$ 553,41 M","- R$ 666,07 M","- R$ 457,95 M"
45,31/03/2013,"R$ 643,33 M","- R$ 402,17 M","- R$ 30,10 M","R$ 211,06 M"
46,31/12/2012,"R$ 464,83 M","- R$ 640,54 M","R$ 319,18 M","R$ 143,47 M"
47,30/09/2012,"R$ 565,12 M","- R$ 475,45 M","- R$ 64,45 M","R$ 25,22 M"
48,30/06/2012,"R$ 878,51 M","- R$ 471,95 M","- R$ 673,34 M","- R$ 266,78 M"
49,31/03/2012,"R$ 427,77 M","- R$ 410,85 M","- R$ 147,65 M","- R$ 130,73 M"
50,31/12/2011,"R$ 816,50 M","- R$ 774,33 M","- R$ 158,10 M","- R$ 115,92 M"
51,30/09/2011,"R$ 585,67 M","- R$ 578,73 M","R$ 84,43 M","R$ 91,37 M"
52,30/06/2011,"R$ 801,60 M","- R$ 304,01 M","- R$ 722,90 M","- R$ 225,31 M"
53,31/03/2011,"R$ 513,28 M","- R$ 351,21 M","R$ 248,60 M","R$ 410,67 M"
