,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker,fluxo_caixa_operacional_valor,fluxo_caixa_operacional_unidade,fluxo_caixa_investimentos_valor,fluxo_caixa_investimentos_unidade,fluxo_caixa_financiamentos_valor,fluxo_caixa_financiamentos_unidade,fluxo_caixa_equivalentes_valor,fluxo_caixa_equivalentes_unidade
7,31/12/2012,"R$ 4,27 B","- R$ 3,44 B","- R$ 965,15 M","- R$ 39,30 M",256,4269999999.9999995,B,3440000000.0,B,965150000.0,M,39300000.0,M
8,31/03/2013,"R$ 3,83 B","- R$ 3,12 B","- R$ 1,10 B","- R$ 298,85 M",256,3830000000.0,B,3120000000.0,B,1100000000.0,B,298850000.0,M
9,30/06/2013,"R$ 3,82 B","- R$ 2,86 B","- R$ 1,44 B","- R$ 424,74 M",256,3820000000.0,B,2860000000.0,B,1440000000.0,B,424740000.0,M
10,30/09/2013,"R$ 4,34 B","- R$ 2,78 B","- R$ 1,28 B","R$ 299,97 M",256,4340000000.0,B,2780000000.0,B,1280000000.0,B,299970000.0,M
11,31/12/2013,"R$ 3,96 B","- R$ 2,70 B","- R$ 661,83 M","R$ 661,91 M",256,3960000000.0,B,2700000000.0,B,661830000.0,M,661910000.0,M
12,31/03/2014,"R$ 3,76 B","- R$ 2,92 B","- R$ 45,01 M","R$ 811,27 M",256,3760000000.0,B,2920000000.0,B,45010000.0,M,811270000.0,M
13,30/06/2014,"R$ 3,93 B","- R$ 2,61 B","R$ 121,44 M","R$ 1,39 B",256,3930000000.0,B,2610000000.0,B,121440000.0,M,1390000000.0,B
14,30/09/2014,"R$ 2,80 B","- R$ 2,19 B","R$ 213,09 M","R$ 940,84 M",256,2800000000.0,B,2190000000.0,B,213090000.0,M,940840000.0,M
15,31/12/2014,"R$ 2,55 B","- R$ 1,34 B","- R$ 436,49 M","R$ 1,01 B",256,2550000000.0,B,1340000000.0,B,436490000.0,M,1010000000.0,B
16,31/03/2015,"R$ 3,01 B","- R$ 1,29 B","- R$ 659,69 M","R$ 1,72 B",256,3010000000.0,B,1290000000.0,B,659690000.0,M,1720000000.0,B
17,30/06/2015,"R$ 3,21 B","- R$ 1,54 B","- R$ 999,17 M","R$ 1,16 B",256,3210000000.0,B,1540000000.0,B,999170000.0,M,1160000000.0,B
18,30/09/2015,"R$ 5,44 B","- R$ 1,69 B","- R$ 2,36 B","R$ 2,39 B",256,5440000000.0,B,1690000000.0,B,2360000000.0,B,2390000000.0,B
19,31/12/2015,"R$ 6,78 B","- R$ 2,42 B","- R$ 2,49 B","R$ 2,57 B",256,6780000000.0,B,2420000000.0,B,2490000000.0,B,2570000000.0,B
20,31/03/2016,"R$ 7,05 B","- R$ 2,26 B","- R$ 3,65 B","R$ 1,17 B",256,7050000000.0,B,2260000000.0,B,3650000000.0,B,1170000000.0,B
21,30/06/2016,"R$ 6,26 B","- R$ 1,92 B","- R$ 4,12 B","R$ 54,73 M",256,6260000000.0,B,1920000000.0,B,4120000000.0,B,54730000.0,M
22,30/09/2016,"R$ 3,64 B","- R$ 1,57 B","- R$ 2,59 B","- R$ 1,31 B",256,3640000000.0,B,1570000000.0,B,2590000000.0,B,1310000000.0,B
23,31/12/2016,"R$ 3,33 B","- R$ 427,95 M","- R$ 2,75 B","- R$ 541,66 M",256,3330000000.0,B,427950000.0,M,2750000000.0,B,541660000.0,M
24,31/03/2017,"R$ 2,36 B","R$ 32,18 M","- R$ 2,18 B","- R$ 288,58 M",256,2360000000.0,B,32180000.0,M,2180000000.0,B,288580000.0,M
25,30/06/2017,"R$ 1,79 B","R$ 210,69 M","- R$ 1,55 B","R$ 460,25 M",256,1790000000.0,B,210690000.0,M,1550000000.0,B,460250000.0,M
26,30/09/2017,"R$ 1,30 B","R$ 352,37 M","- R$ 2,23 B","- R$ 723,48 M",256,1300000000.0,B,352370000.0,M,2230000000.0,B,723480000.0,M
27,31/12/2017,"R$ 2,05 B","- R$ 535,48 M","- R$ 4,11 B","- R$ 2,58 B",256,2049999999.9999998,B,535480000.0,M,4110000000.0000005,B,2580000000.0,B
28,31/03/2018,"R$ 1,92 B","- R$ 372,04 M","- R$ 3,71 B","- R$ 2,10 B",256,1920000000.0,B,372040000.0,M,3710000000.0,B,2100000000.0,B
29,30/06/2018,"R$ 2,39 B","R$ 73,43 M","- R$ 4,33 B","- R$ 1,67 B",256,2390000000.0,B,73430000.0,M,4330000000.0,B,1670000000.0,B
30,30/09/2018,"R$ 2,61 B","R$ 620,07 M","- R$ 4,15 B","- R$ 467,66 M",256,2610000000.0,B,620070000.0,M,4150000000.0000005,B,467660000.0,M
31,31/12/2018,"R$ 2,04 B","R$ 2,38 B","- R$ 4,30 B","R$ 335,78 M",256,2040000000.0,B,2380000000.0,B,4300000000.0,B,335780000.0,M
32,31/03/2019,"R$ 1,79 B","R$ 1,97 B","- R$ 4,45 B","- R$ 436,21 M",256,1790000000.0,B,1970000000.0,B,4450000000.0,B,436210000.0,M
33,30/06/2019,"R$ 1,96 B","R$ 1,15 B","- R$ 3,98 B","- R$ 887,06 M",256,1960000000.0,B,1150000000.0,B,3980000000.0,B,887060000.0,M
34,30/09/2019,"R$ 3,57 B","R$ 84,67 M","- R$ 4,08 B","- R$ 503,85 M",256,3570000000.0,B,84670000.0,M,4080000000.0,B,503850000.0,M
35,31/12/2019,"R$ 1,60 B","- R$ 1,90 B","R$ 30,76 M","- R$ 249,50 M",256,1600000000.0,B,1900000000.0,B,30760000.0,M,249500000.0,M
36,31/03/2020,"R$ 3,15 B","- R$ 2,15 B","R$ 462,71 M","R$ 1,87 B",256,3150000000.0,B,2150000000.0,B,462710000.0,M,1870000000.0,B
37,30/06/2020,"R$ 2,78 B","- R$ 1,89 B","R$ 870,79 M","R$ 2,31 B",256,2780000000.0,B,1890000000.0,B,870790000.0,M,2310000000.0,B
38,30/09/2020,"R$ 3,65 B","- R$ 1,67 B","- R$ 586,74 M","R$ 1,88 B",256,3650000000.0,B,1670000000.0,B,586740000.0,M,1880000000.0,B
39,31/12/2020,"R$ 4,93 B","- R$ 2,23 B","- R$ 1,02 B","R$ 1,98 B",256,4930000000.0,B,2230000000.0,B,1020000000.0,B,1980000000.0,B
40,31/03/2021,"R$ 5,21 B","- R$ 2,15 B","- R$ 2,67 B","R$ 425,99 M",256,5210000000.0,B,2150000000.0,B,2670000000.0,B,425990000.0,M
41,30/06/2021,"R$ 5,59 B","- R$ 2,47 B","- R$ 3,85 B","- R$ 1,04 B",256,5590000000.0,B,2470000000.0,B,3850000000.0,B,1040000000.0,B
42,30/09/2021,"R$ 5,69 B","- R$ 2,95 B","- R$ 2,73 B","- R$ 195,03 M",256,5690000000.0,B,2950000000.0,B,2730000000.0,B,195030000.0,M
43,31/12/2021,"R$ 13,19 B","- R$ 2,99 B","- R$ 10,66 B","- R$ 454,53 M",256,13190000000.0,B,2990000000.0,B,10660000000.0,B,454530000.0,M
44,31/03/2022,"R$ 14,07 B","- R$ 3,14 B","- R$ 9,51 B","R$ 656,26 M",256,14070000000.0,B,3140000000.0,B,9510000000.0,B,656260000.0,M
45,30/06/2022,"R$ 17,50 B","- R$ 3,52 B","- R$ 11,26 B","R$ 2,75 B",256,17500000000.0,B,3520000000.0,B,11260000000.0,B,2750000000.0,B
46,30/09/2022,"R$ 18,40 B","- R$ 3,83 B","- R$ 12,52 B","R$ 2,21 B",256,18400000000.0,B,3830000000.0,B,12520000000.0,B,2210000000.0,B
47,31/12/2022,"R$ 10,98 B","- R$ 4,46 B","- R$ 8,09 B","- R$ 1,69 B",256,10980000000.0,B,4460000000.0,B,8090000000.0,B,1690000000.0,B
48,31/03/2023,"R$ 10,62 B","- R$ 4,92 B","- R$ 8,49 B","- R$ 2,32 B",256,10620000000.0,B,4920000000.0,B,8490000000.0,B,2320000000.0,B
49,30/06/2023,"R$ 9,87 B","- R$ 5,15 B","- R$ 7,74 B","- R$ 3,22 B",256,9870000000.0,B,5150000000.0,B,7740000000.0,B,3220000000.0,B
50,30/09/2023,"R$ 8,76 B","- R$ 5,53 B","- R$ 6,14 B","- R$ 3,27 B",256,8760000000.0,B,5530000000.0,B,6140000000.0,B,3270000000.0,B
51,31/12/2023,"R$ 11,85 B","- R$ 5,77 B","- R$ 4,84 B","R$ 529,79 M",256,11850000000.0,B,5770000000.0,B,4840000000.0,B,529789999.99999994,M
52,31/03/2024,"R$ 10,72 B","- R$ 4,33 B","- R$ 4,64 B","R$ 1,16 B",256,10720000000.0,B,4330000000.0,B,4640000000.0,B,1160000000.0,B
53,30/06/2024,"R$ 9,42 B","- R$ 4,38 B","- R$ 2,58 B","R$ 2,33 B",256,9420000000.0,B,4380000000.0,B,2580000000.0,B,2330000000.0,B
0,31/03/2011,"R$ 4,27 B","- R$ 1,50 B","- R$ 3,42 B","- R$ 764,89 M",39,4269999999.9999995,B,1500000000.0,B,3420000000.0,B,764890000.0,M
1,30/06/2011,"R$ 2,38 B","- R$ 1,57 B","- R$ 1,40 B","- R$ 692,26 M",39,2380000000.0,B,1570000000.0,B,1400000000.0,B,692260000.0,M
2,30/09/2011,"R$ 1,22 B","- R$ 2,23 B","R$ 1,61 B","R$ 679,42 M",39,1220000000.0,B,2230000000.0,B,1610000000.0,B,679420000.0,M
3,31/12/2011,"R$ 1,71 B","- R$ 2,11 B","R$ 725,60 M","R$ 414,77 M",39,1710000000.0,B,2109999999.9999998,B,725600000.0,M,414770000.0,M
4,31/03/2012,"R$ 1,64 B","- R$ 2,56 B","R$ 1,11 B","R$ 279,63 M",39,1640000000.0,B,2560000000.0,B,1110000000.0,B,279630000.0,M
5,30/06/2012,"R$ 3,46 B","- R$ 3,17 B","- R$ 14,68 M","R$ 480,76 M",39,3460000000.0,B,3170000000.0,B,14680000.0,M,480760000.0,M
6,30/09/2012,"R$ 4,44 B","- R$ 3,40 B","- R$ 736,29 M","R$ 386,65 M",39,4440000000.0,B,3400000000.0,B,736290000.0,M,386650000.0,M
7,31/12/2012,"R$ 4,27 B","- R$ 3,44 B","- R$ 965,15 M","- R$ 39,30 M",39,4269999999.9999995,B,3440000000.0,B,965150000.0,M,39300000.0,M
8,31/03/2013,"R$ 3,83 B","- R$ 3,12 B","- R$ 1,10 B","- R$ 298,85 M",39,3830000000.0,B,3120000000.0,B,1100000000.0,B,298850000.0,M
9,30/06/2013,"R$ 3,82 B","- R$ 2,86 B","- R$ 1,44 B","- R$ 424,74 M",39,3820000000.0,B,2860000000.0,B,1440000000.0,B,424740000.0,M
10,30/09/2013,"R$ 4,34 B","- R$ 2,78 B","- R$ 1,28 B","R$ 299,97 M",39,4340000000.0,B,2780000000.0,B,1280000000.0,B,299970000.0,M
11,31/12/2013,"R$ 3,96 B","- R$ 2,70 B","- R$ 661,83 M","R$ 661,91 M",39,3960000000.0,B,2700000000.0,B,661830000.0,M,661910000.0,M
12,31/03/2014,"R$ 3,76 B","- R$ 2,92 B","- R$ 45,01 M","R$ 811,27 M",39,3760000000.0,B,2920000000.0,B,45010000.0,M,811270000.0,M
13,30/06/2014,"R$ 3,93 B","- R$ 2,61 B","R$ 121,44 M","R$ 1,39 B",39,3930000000.0,B,2610000000.0,B,121440000.0,M,1390000000.0,B
14,30/09/2014,"R$ 2,80 B","- R$ 2,19 B","R$ 213,09 M","R$ 940,84 M",39,2800000000.0,B,2190000000.0,B,213090000.0,M,940840000.0,M
15,31/12/2014,"R$ 2,55 B","- R$ 1,34 B","- R$ 436,49 M","R$ 1,01 B",39,2550000000.0,B,1340000000.0,B,436490000.0,M,1010000000.0,B
16,31/03/2015,"R$ 3,01 B","- R$ 1,29 B","- R$ 659,69 M","R$ 1,72 B",39,3010000000.0,B,1290000000.0,B,659690000.0,M,1720000000.0,B
17,30/06/2015,"R$ 3,21 B","- R$ 1,54 B","- R$ 999,17 M","R$ 1,16 B",39,3210000000.0,B,1540000000.0,B,999170000.0,M,1160000000.0,B
18,30/09/2015,"R$ 5,44 B","- R$ 1,69 B","- R$ 2,36 B","R$ 2,39 B",39,5440000000.0,B,1690000000.0,B,2360000000.0,B,2390000000.0,B
19,31/12/2015,"R$ 6,78 B","- R$ 2,42 B","- R$ 2,49 B","R$ 2,57 B",39,6780000000.0,B,2420000000.0,B,2490000000.0,B,2570000000.0,B
20,31/03/2016,"R$ 7,05 B","- R$ 2,26 B","- R$ 3,65 B","R$ 1,17 B",39,7050000000.0,B,2260000000.0,B,3650000000.0,B,1170000000.0,B
21,30/06/2016,"R$ 6,26 B","- R$ 1,92 B","- R$ 4,12 B","R$ 54,73 M",39,6260000000.0,B,1920000000.0,B,4120000000.0,B,54730000.0,M
22,30/09/2016,"R$ 3,64 B","- R$ 1,57 B","- R$ 2,59 B","- R$ 1,31 B",39,3640000000.0,B,1570000000.0,B,2590000000.0,B,1310000000.0,B
23,31/12/2016,"R$ 3,33 B","- R$ 427,95 M","- R$ 2,75 B","- R$ 541,66 M",39,3330000000.0,B,427950000.0,M,2750000000.0,B,541660000.0,M
24,31/03/2017,"R$ 2,36 B","R$ 32,18 M","- R$ 2,18 B","- R$ 288,58 M",39,2360000000.0,B,32180000.0,M,2180000000.0,B,288580000.0,M
25,30/06/2017,"R$ 1,79 B","R$ 210,69 M","- R$ 1,55 B","R$ 460,25 M",39,1790000000.0,B,210690000.0,M,1550000000.0,B,460250000.0,M
26,30/09/2017,"R$ 1,30 B","R$ 352,37 M","- R$ 2,23 B","- R$ 723,48 M",39,1300000000.0,B,352370000.0,M,2230000000.0,B,723480000.0,M
27,31/12/2017,"R$ 2,05 B","- R$ 535,48 M","- R$ 4,11 B","- R$ 2,58 B",39,2049999999.9999998,B,535480000.0,M,4110000000.0000005,B,2580000000.0,B
28,31/03/2018,"R$ 1,92 B","- R$ 372,04 M","- R$ 3,71 B","- R$ 2,10 B",39,1920000000.0,B,372040000.0,M,3710000000.0,B,2100000000.0,B
29,30/06/2018,"R$ 2,39 B","R$ 73,43 M","- R$ 4,33 B","- R$ 1,67 B",39,2390000000.0,B,73430000.0,M,4330000000.0,B,1670000000.0,B
30,30/09/2018,"R$ 2,61 B","R$ 620,07 M","- R$ 4,15 B","- R$ 467,66 M",39,2610000000.0,B,620070000.0,M,4150000000.0000005,B,467660000.0,M
31,31/12/2018,"R$ 2,04 B","R$ 2,38 B","- R$ 4,30 B","R$ 335,78 M",39,2040000000.0,B,2380000000.0,B,4300000000.0,B,335780000.0,M
32,31/03/2019,"R$ 1,79 B","R$ 1,97 B","- R$ 4,45 B","- R$ 436,21 M",39,1790000000.0,B,1970000000.0,B,4450000000.0,B,436210000.0,M
33,30/06/2019,"R$ 1,96 B","R$ 1,15 B","- R$ 3,98 B","- R$ 887,06 M",39,1960000000.0,B,1150000000.0,B,3980000000.0,B,887060000.0,M
34,30/09/2019,"R$ 3,57 B","R$ 84,67 M","- R$ 4,08 B","- R$ 503,85 M",39,3570000000.0,B,84670000.0,M,4080000000.0,B,503850000.0,M
35,31/12/2019,"R$ 1,60 B","- R$ 1,90 B","R$ 30,76 M","- R$ 249,50 M",39,1600000000.0,B,1900000000.0,B,30760000.0,M,249500000.0,M
36,31/03/2020,"R$ 3,15 B","- R$ 2,15 B","R$ 462,71 M","R$ 1,87 B",39,3150000000.0,B,2150000000.0,B,462710000.0,M,1870000000.0,B
37,30/06/2020,"R$ 2,78 B","- R$ 1,89 B","R$ 870,79 M","R$ 2,31 B",39,2780000000.0,B,1890000000.0,B,870790000.0,M,2310000000.0,B
38,30/09/2020,"R$ 3,65 B","- R$ 1,67 B","- R$ 586,74 M","R$ 1,88 B",39,3650000000.0,B,1670000000.0,B,586740000.0,M,1880000000.0,B
39,31/12/2020,"R$ 4,93 B","- R$ 2,23 B","- R$ 1,02 B","R$ 1,98 B",39,4930000000.0,B,2230000000.0,B,1020000000.0,B,1980000000.0,B
40,31/03/2021,"R$ 5,21 B","- R$ 2,15 B","- R$ 2,67 B","R$ 425,99 M",39,5210000000.0,B,2150000000.0,B,2670000000.0,B,425990000.0,M
41,30/06/2021,"R$ 5,59 B","- R$ 2,47 B","- R$ 3,85 B","- R$ 1,04 B",39,5590000000.0,B,2470000000.0,B,3850000000.0,B,1040000000.0,B
42,30/09/2021,"R$ 5,69 B","- R$ 2,95 B","- R$ 2,73 B","- R$ 195,03 M",39,5690000000.0,B,2950000000.0,B,2730000000.0,B,195030000.0,M
43,31/12/2021,"R$ 13,19 B","- R$ 2,99 B","- R$ 10,66 B","- R$ 454,53 M",39,13190000000.0,B,2990000000.0,B,10660000000.0,B,454530000.0,M
44,31/03/2022,"R$ 14,07 B","- R$ 3,14 B","- R$ 9,51 B","R$ 656,26 M",39,14070000000.0,B,3140000000.0,B,9510000000.0,B,656260000.0,M
45,30/06/2022,"R$ 17,50 B","- R$ 3,52 B","- R$ 11,26 B","R$ 2,75 B",39,17500000000.0,B,3520000000.0,B,11260000000.0,B,2750000000.0,B
46,30/09/2022,"R$ 18,40 B","- R$ 3,83 B","- R$ 12,52 B","R$ 2,21 B",39,18400000000.0,B,3830000000.0,B,12520000000.0,B,2210000000.0,B
47,31/12/2022,"R$ 10,98 B","- R$ 4,46 B","- R$ 8,09 B","- R$ 1,69 B",39,10980000000.0,B,4460000000.0,B,8090000000.0,B,1690000000.0,B
48,31/03/2023,"R$ 10,62 B","- R$ 4,92 B","- R$ 8,49 B","- R$ 2,32 B",39,10620000000.0,B,4920000000.0,B,8490000000.0,B,2320000000.0,B
49,30/06/2023,"R$ 9,87 B","- R$ 5,15 B","- R$ 7,74 B","- R$ 3,22 B",39,9870000000.0,B,5150000000.0,B,7740000000.0,B,3220000000.0,B
50,30/09/2023,"R$ 8,76 B","- R$ 5,53 B","- R$ 6,14 B","- R$ 3,27 B",39,8760000000.0,B,5530000000.0,B,6140000000.0,B,3270000000.0,B
51,31/12/2023,"R$ 11,85 B","- R$ 5,77 B","- R$ 4,84 B","R$ 529,79 M",39,11850000000.0,B,5770000000.0,B,4840000000.0,B,529789999.99999994,M
52,31/03/2024,"R$ 10,72 B","- R$ 4,33 B","- R$ 4,64 B","R$ 1,16 B",39,10720000000.0,B,4330000000.0,B,4640000000.0,B,1160000000.0,B
53,30/06/2024,"R$ 9,42 B","- R$ 4,38 B","- R$ 2,58 B","R$ 2,33 B",39,9420000000.0,B,4380000000.0,B,2580000000.0,B,2330000000.0,B
0,31/03/2011,"R$ 687,12 M","- R$ 256,27 M","- R$ 69,91 M","R$ 358,54 M",125,687120000.0,M,256269999.99999997,M,69910000.0,M,358540000.0,M
1,30/06/2011,"R$ 270,45 M","- R$ 478,12 M","R$ 333,28 M","R$ 125,48 M",125,270450000.0,M,478120000.0,M,333280000.0,M,125480000.0,M
2,30/09/2011,"R$ 702,44 M","- R$ 426,53 M","- R$ 141,15 M","R$ 142,82 M",125,702440000.0,M,426530000.0,M,141150000.0,M,142820000.0,M
3,31/12/2011,"- R$ 602,52 M","- R$ 469,17 M","R$ 354,55 M","- R$ 725,57 M",125,602520000.0,M,469170000.0,M,354550000.0,M,725570000.0,M
4,31/03/2012,"- R$ 352,71 M","- R$ 512,47 M","R$ 387,13 M","- R$ 482,99 M",125,352710000.0,M,512470000.0,M,387130000.0,M,482990000.0,M
5,30/06/2012,"- R$ 209,76 M","- R$ 498,99 M","R$ 57,74 M","- R$ 660,20 M",125,209760000.0,M,498990000.0,M,57740000.0,M,660200000.0,M
6,30/09/2012,"- R$ 503,39 M","R$ 24,22 M","R$ 235,32 M","- R$ 252,12 M",125,503390000.0,M,24220000.0,M,235320000.0,M,252120000.0,M
7,31/12/2012,"R$ 133,29 M","- R$ 590,44 M","- R$ 4,38 M","- R$ 454,74 M",125,133289999.99999999,M,590440000.0,M,4380000.0,M,454740000.0,M
8,31/03/2013,"- R$ 199,21 M","- R$ 504,42 M","R$ 264,94 M","- R$ 448,65 M",125,199210000.0,M,504420000.0,M,264940000.0,M,448650000.0,M
9,30/06/2013,"- R$ 829,31 M","- R$ 152,60 M","R$ 1,17 B","R$ 178,82 M",125,829310000.0,M,152600000.0,M,1170000000.0,B,178820000.0,M
10,30/09/2013,"- R$ 26,52 M","- R$ 317,75 M","R$ 938,95 M","R$ 578,74 M",125,26520000.0,M,317750000.0,M,938950000.0,M,578740000.0,M
11,31/12/2013,"R$ 403,88 M","- R$ 318,94 M","R$ 807,16 M","R$ 860,10 M",125,403880000.0,M,318940000.0,M,807160000.0,M,860100000.0,M
12,31/03/2014,"R$ 837,72 M","- R$ 118,59 M","R$ 622,48 M","R$ 1,26 B",125,837720000.0,M,118590000.0,M,622480000.0,M,1260000000.0,B
13,30/06/2014,"R$ 1,67 B","- R$ 135,63 M","- R$ 122,20 M","R$ 1,29 B",125,1670000000.0,B,135630000.0,M,122200000.0,M,1290000000.0,B
14,30/09/2014,"R$ 930,20 M","- R$ 206,86 M","- R$ 303,17 M","R$ 312,98 M",125,930200000.0,M,206860000.0,M,303170000.0,M,312980000.0,M
15,31/12/2014,"R$ 968,68 M","- R$ 271,10 M","- R$ 309,58 M","R$ 263,13 M",125,968680000.0,M,271100000.0,M,309580000.0,M,263130000.0,M
16,31/03/2015,"R$ 1,04 B","- R$ 639,45 M","- R$ 375,85 M","- R$ 169,26 M",125,1040000000.0,B,639450000.0,M,375850000.0,M,169260000.0,M
17,30/06/2015,"R$ 993,46 M","- R$ 958,71 M","- R$ 695,76 M","- R$ 827,48 M",125,993460000.0,M,958710000.0,M,695760000.0,M,827480000.0,M
18,30/09/2015,"R$ 198,78 M","- R$ 905,14 M","R$ 889,88 M","R$ 510,62 M",125,198780000.0,M,905140000.0,M,889880000.0,M,510620000.0,M
19,31/12/2015,"- R$ 599,47 M","- R$ 1,26 B","R$ 750,19 M","- R$ 826,44 M",125,599470000.0,M,1260000000.0,B,750190000.0,M,826440000.0,M
20,31/03/2016,"- R$ 1,29 B","- R$ 523,16 M","R$ 430,19 M","- R$ 988,44 M",125,1290000000.0,B,523159999.99999994,M,430190000.0,M,988440000.0,M
21,30/06/2016,"- R$ 1,70 B","R$ 28,84 M","R$ 243,19 M","- R$ 1,02 B",125,1700000000.0,B,28840000.0,M,243190000.0,M,1020000000.0,B
22,30/09/2016,"- R$ 896,10 M","R$ 304,99 M","- R$ 1,29 B","- R$ 1,97 B",125,896100000.0,M,304990000.0,M,1290000000.0,B,1970000000.0,B
23,31/12/2016,"- R$ 21,07 M","R$ 592,09 M","- R$ 1,06 B","- R$ 510,13 M",125,21070000.0,M,592090000.0,M,1060000000.0,B,510130000.0,M
24,31/03/2017,"R$ 201,76 M","R$ 162,88 M","- R$ 905,26 M","- R$ 580,59 M",125,201760000.0,M,162880000.0,M,905260000.0,M,580590000.0,M
25,30/06/2017,"R$ 988,88 M","- R$ 305,44 M","- R$ 692,38 M","- R$ 38,32 M",125,988880000.0,M,305440000.0,M,692380000.0,M,38320000.0,M
26,30/09/2017,"R$ 1,51 B","- R$ 872,32 M","- R$ 521,82 M","R$ 118,53 M",125,1510000000.0,B,872320000.0,M,521820000.00000006,M,118530000.0,M
27,31/12/2017,"R$ 672,75 M","- R$ 559,81 M","R$ 359,67 M","R$ 464,66 M",125,672750000.0,M,559810000.0,M,359670000.0,M,464660000.0,M
28,31/03/2018,"R$ 677,57 M","- R$ 1,13 B","R$ 569,24 M","R$ 146,34 M",125,677570000.0,M,1130000000.0,B,569240000.0,M,146340000.0,M
29,30/06/2018,"R$ 984,87 M","- R$ 1,40 B","R$ 463,56 M","R$ 46,61 M",125,984870000.0,M,1400000000.0,B,463560000.0,M,46610000.0,M
30,30/09/2018,"R$ 791,99 M","- R$ 1,06 B","R$ 376,10 M","R$ 88,24 M",125,791990000.0,M,1060000000.0,B,376100000.0,M,88240000.0,M
31,31/12/2018,"R$ 2,08 B","- R$ 1,59 B","- R$ 753,19 M","- R$ 200,68 M",125,2080000000.0,B,1590000000.0,B,753190000.0,M,200680000.0,M
32,31/03/2019,"R$ 2,44 B","- R$ 807,03 M","- R$ 313,72 M","R$ 1,35 B",125,2440000000.0,B,807030000.0,M,313720000.0,M,1350000000.0,B
33,30/06/2019,"R$ 2,10 B","- R$ 1,23 B","- R$ 538,58 M","R$ 381,16 M",125,2100000000.0,B,1230000000.0,B,538580000.0,M,381160000.0,M
34,30/09/2019,"R$ 2,92 B","- R$ 1,64 B","- R$ 820,71 M","R$ 569,03 M",125,2920000000.0,B,1640000000.0,B,820710000.0,M,569030000.0,M
35,31/12/2019,"R$ 2,46 B","- R$ 754,61 M","- R$ 892,17 M","R$ 819,24 M",125,2460000000.0,B,754610000.0,M,892170000.0,M,819240000.0,M
36,31/03/2020,"R$ 3,15 B","- R$ 2,40 B","- R$ 2,17 B","- R$ 1,22 B",125,3150000000.0,B,2400000000.0,B,2170000000.0,B,1220000000.0,B
37,30/06/2020,"R$ 2,46 B","- R$ 1,62 B","- R$ 1,61 B","- R$ 580,59 M",125,2460000000.0,B,1620000000.0,B,1610000000.0,B,580590000.0,M
38,30/09/2020,"R$ 1,22 B","- R$ 26,96 M","- R$ 2,09 B","- R$ 760,71 M",125,1220000000.0,B,26960000.0,M,2089999999.9999998,B,760710000.0,M
39,31/12/2020,"R$ 753,94 M","R$ 31,77 M","- R$ 1,94 B","- R$ 982,60 M",125,753940000.0,M,31770000.0,M,1940000000.0,B,982600000.0,M
40,31/03/2021,"- R$ 332,03 M","R$ 1,40 B","- R$ 1,34 B","- R$ 254,31 M",125,332030000.0,M,1400000000.0,B,1340000000.0,B,254310000.0,M
41,30/06/2021,"- R$ 207,53 M","R$ 1,91 B","- R$ 1,33 B","R$ 344,38 M",125,207530000.0,M,1910000000.0,B,1330000000.0,B,344380000.0,M
42,30/09/2021,"R$ 455,55 M","R$ 262,57 M","- R$ 147,45 M","R$ 544,60 M",125,455550000.0,M,262570000.0,M,147450000.0,M,544600000.0,M
43,31/12/2021,"R$ 705,56 M","- R$ 179,62 M","- R$ 672,02 M","- R$ 176,57 M",125,705560000.0,M,179620000.0,M,672020000.0,M,176570000.0,M
44,31/03/2022,"R$ 1,12 B","- R$ 353,26 M","- R$ 969,51 M","- R$ 269,48 M",125,1120000000.0,B,353260000.0,M,969510000.0,M,269480000.0,M
45,30/06/2022,"R$ 1,60 B","- R$ 1,10 B","- R$ 867,62 M","- R$ 366,20 M",125,1600000000.0,B,1100000000.0,B,867620000.0,M,366200000.0,M
46,30/09/2022,"R$ 1,69 B","- R$ 975,65 M","- R$ 1,60 B","- R$ 894,19 M",125,1690000000.0,B,975650000.0,M,1600000000.0,B,894190000.0,M
47,31/12/2022,"R$ 2,17 B","- R$ 787,51 M","- R$ 1,67 B","- R$ 317,22 M",125,2170000000.0,B,787510000.0,M,1670000000.0,B,317220000.0,M
48,31/03/2023,"R$ 2,06 B","- R$ 770,56 M","- R$ 1,12 B","R$ 151,22 M",125,2060000000.0,B,770560000.0,M,1120000000.0,B,151220000.0,M
49,30/06/2023,"R$ 2,44 B","- R$ 745,91 M","- R$ 1,77 B","- R$ 140,95 M",125,2440000000.0,B,745910000.0,M,1770000000.0,B,140950000.0,M
50,30/09/2023,"R$ 2,66 B","- R$ 717,42 M","- R$ 1,49 B","R$ 373,97 M",125,2660000000.0,B,717420000.0,M,1490000000.0,B,373970000.0,M
51,31/12/2023,"R$ 1,82 B","- R$ 871,99 M","- R$ 626,46 M","R$ 154,89 M",125,1820000000.0,B,871990000.0,M,626460000.0,M,154890000.0,M
52,31/03/2024,"R$ 815,52 M","- R$ 825,42 M","R$ 1,57 B","R$ 1,42 B",125,815520000.0,M,825420000.0,M,1570000000.0,B,1420000000.0,B
53,30/06/2024,"- R$ 417,33 M","- R$ 1,22 B","R$ 3,45 B","R$ 1,95 B",125,417330000.0,M,1220000000.0,B,3450000000.0,B,1950000000.0,B
