,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield,ticker
40,30/09/2014,"-4,46","9,00","1,50","29,70","0,85","R$ 876,94 M","0,00%",271
41,30/06/2014,"-6,98","6,66","1,03","15,68","0,64","R$ 700,46 M","0,00%",271
42,31/03/2014,"-7,37","5,14","0,93","6,06","0,64","R$ 700,46 M","0,00%",271
43,31/12/2013,"-8,63","4,75","0,86","3,62","0,59","R$ 700,46 M","0,00%",271
44,30/09/2013,"-20,95","3,35","0,82","3,31","0,55","R$ 700,46 M","0,00%",271
45,30/06/2013,"-27,06","3,38","0,89","3,60","0,55","R$ 700,46 M","0,00%",271
46,31/03/2013,"-5,77","3,30","0,92","4,49","0,60","R$ 700,46 M","0,00%",271
47,31/12/2012,"-5,91","3,43","0,99","11,38","0,62","R$ 700,46 M","0,00%",271
48,30/09/2012,"-8,63","3,02","1,02","38,13","0,60","R$ 700,46 M","0,00%",271
49,30/06/2012,"-9,57","3,03","1,04","104,51","0,65","R$ 700,46 M","0,00%",271
50,31/03/2012,"16,37","2,07","1,10","-80,08","0,61","R$ 700,46 M","0,00%",271
51,31/12/2011,"18,57","2,13","1,12","15,28","0,62","R$ 700,46 M","0,00%",271
52,30/09/2011,"17,01","2,14","1,03","26,36","0,63","R$ 700,46 M","0,00%",271
53,30/06/2011,"15,99","1,50","1,02","22,33","0,72","R$ 698,70 M","0,00%",271
54,31/03/2011,"10,04","1,35","0,91","8,14","0,65","R$ 635,19 M","0,00%",271
55,31/12/2010,"8,94","1,36","0,94","22,09","0,63","R$ 635,19 M","0,00%",271
56,30/09/2010,"8,72","1,38","1,01","4,79","0,63","R$ 635,19 M","0,00%",271
57,30/06/2010,"11,53","1,42","1,03","4,65","0,68","R$ 635,19 M","0,00%",271
58,31/03/2010,"9,85","1,22","0,84","3,74","0,56","R$ 529,32 M","0,00%",271
59,31/12/2009,"10,31","1,43","0,77","3,78","0,60","R$ 529,32 M","0,00%",271
60,30/09/2009,"11,95","1,45","0,74","4,13","0,64","R$ 529,32 M","0,00%",271
61,30/06/2009,"8,53","1,43","0,72","3,88","0,63","R$ 529,32 M","0,00%",271
62,31/03/2009,"8,61","1,34","0,71","6,30","0,57","R$ 482,15 M","0,00%",271
63,31/12/2008,"8,66","1,45","0,80","9,14","0,59","R$ 482,15 M","0,00%",271
64,30/09/2008,"7,95","1,40","0,87",,"0,66","R$ 471,75 M","0,00%",271
65,30/06/2008,"9,26","1,49","0,98",,"0,76","R$ 471,75 M","0,00%",271
66,31/03/2008,"9,08","1,40","0,92",,"0,71","R$ 428,86 M","0,00%",271
67,31/12/2007,"9,72","1,46","0,99",,"0,72","R$ 428,86 M","0,00%",271
68,30/09/2007,"10,38","1,47","0,93",,"0,75","R$ 428,86 M","0,00%",271
69,30/06/2007,"10,93","1,53","0,95",,"0,77","R$ 428,86 M","0,00%",271
70,31/03/2007,"11,94","1,57","1,01",,"0,83","R$ 428,86 M","0,00%",271
71,31/12/2006,"13,98","1,63","1,04",,"0,84","R$ 428,86 M","0,00%",271
72,30/09/2006,"15,20","1,65","1,20",,"0,89","R$ 428,86 M","0,00%",271
73,30/06/2006,"17,54","1,71","1,26",,"0,99","R$ 428,86 M","0,00%",271
74,31/03/2006,"21,20","1,75","1,25",,"1,01","R$ 428,86 M","0,00%",271
75,31/12/2005,"23,29","1,78","1,33",,"1,00","R$ 428,86 M","0,00%",271
76,30/09/2005,"26,77","1,82","1,29",,"1,05","R$ 428,86 M","0,00%",271
77,30/06/2005,"37,61","1,87","1,49",,"1,13","R$ 428,86 M","0,00%",271
78,31/03/2005,"25,03","1,88","1,66",,"1,15","R$ 428,86 M","0,00%",271
79,31/12/2004,"18,19","1,89","1,69",,"1,17","R$ 428,86 M","0,00%",271
80,30/09/2004,"16,96","1,94","1,88",,"1,23","R$ 428,86 M","0,00%",271
81,30/06/2004,"13,06","1,95","1,83",,"1,22","R$ 428,86 M","0,00%",271
82,31/03/2004,"13.988,00","2.003,28","1.788,51",,"1.356,45","R$ 428,86 B","0,00%",271
83,31/12/2003,"12.222,82","2.057,13","1.640,03",,"1.330,77","R$ 428,86 B","0,00%",271
84,30/09/2003,"21.120,23","2.089,87","1.705,24",,"1.331,37","R$ 428,86 B","0,00%",271
85,30/06/2003,"13.966,36","2.181,06","1.512,68",,"1.390,38","R$ 428,86 B","0,00%",271
86,31/03/2003,"12.010,02","2.227,42","1.537,40",,"1.320,40","R$ 428,86 B","0,00%",271
87,31/12/2002,"14.983,47","2.389,83","1.741,16",,"1.199,87","R$ 428,86 B","0,00%",271
88,30/09/2002,"8.727,82","2.083,68","3.006,29",,"1.735,37","R$ 428,86 B","0,00%",271
89,30/06/2002,"12.452,07","2.343,88","3.434,05",,"2.032,11","R$ 428,86 B","0,00%",271
90,31/03/2002,"15.464,66","2.469,22","3.778,16",,"2.190,38","R$ 428,86 B","0,00%",271
91,31/12/2001,"15.210,17","2.616,74","2.039,14",,"1.716,67","R$ 428,86 B","0,00%",271
92,30/06/2001,"17.306,82","2.664,15","4.666,15",,"2.272,90","R$ 428,86 B","0,00%",271
93,31/03/2001,"19.868,96","2.804,48","4.806,13",,"2.337,96","R$ 428,86 B","0,00%",271
94,31/12/2000,"22.053,44","3.015,46","2.634,85",,"2.182,06","R$ 428,86 B","0,00%",271
95,30/09/2000,"23.717,90","2.985,54","4.712,60",,"2.567,37","R$ 428,86 B","0,00%",271
96,30/06/2000,"22.573,27","3.065,89","4.823,67",,"2.652,64","R$ 428,86 B","0,00%",271
97,31/03/2000,"21.333,70","3.174,04","4.875,67",,"2.751,00","R$ 428,86 B","0,00%",271
