,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
18,31/12/2019,"R$ 70,47 M","- R$ 112,71 M","R$ 261,72 M","R$ 219,47 M"
19,30/09/2019,"R$ 91,84 M","- R$ 154,01 M","R$ 166,80 M","R$ 104,64 M"
20,30/06/2019,"R$ 163,85 M","- R$ 163,33 M","R$ 112,51 M","R$ 113,03 M"
21,31/03/2019,"R$ 169,85 M","- R$ 165,13 M","R$ 383,11 M","R$ 387,83 M"
22,31/12/2018,"R$ 91,98 M","- R$ 149,10 M","- R$ 104,89 M","- R$ 162,01 M"
23,30/09/2018,"- R$ 6,88 M","- R$ 139,63 M","R$ 143,61 M","- R$ 2,90 M"
24,30/06/2018,"R$ 46,50 M","- R$ 131,84 M","R$ 198,52 M","R$ 113,18 M"
25,31/03/2018,"R$ 37,17 M","- R$ 116,46 M","R$ 19,91 M","- R$ 59,39 M"
26,31/12/2017,"R$ 147,97 M","- R$ 114,21 M","- R$ 429,00 mil","R$ 33,33 M"
27,30/09/2017,"R$ 247,65 M","- R$ 94,54 M","- R$ 102,84 M","R$ 50,28 M"
28,30/06/2017,"R$ 275,71 M","- R$ 80,90 M","- R$ 145,35 M","R$ 49,46 M"
29,31/03/2017,"R$ 269,33 M","- R$ 78,44 M","- R$ 168,79 M","R$ 22,10 M"
30,31/12/2016,"R$ 253,14 M","- R$ 33,55 M","- R$ 100,81 M","R$ 118,79 M"
31,30/09/2016,"R$ 265,90 M","- R$ 10,53 M","- R$ 230,07 M","R$ 25,30 M"
32,30/06/2016,"R$ 200,38 M","R$ 8,41 M","- R$ 223,07 M","- R$ 14,28 M"
33,31/03/2016,"R$ 208,57 M","R$ 12,94 M","- R$ 243,60 M","- R$ 22,09 M"
34,31/12/2015,"R$ 174,85 M","R$ 14,81 M","- R$ 377,84 M","- R$ 188,18 M"
35,30/09/2015,"R$ 92,05 M","R$ 12,20 M","- R$ 198,23 M","- R$ 93,99 M"
36,30/06/2015,"R$ 105,89 M","- R$ 78,29 M","- R$ 223,20 M","- R$ 195,61 M"
37,31/03/2015,"R$ 104,51 M","- R$ 84,91 M","R$ 30,68 M","R$ 50,28 M"
38,31/12/2014,"R$ 154,91 M","- R$ 94,38 M","R$ 198,79 M","R$ 259,32 M"
39,30/09/2014,"R$ 163,80 M","- R$ 215,43 M","R$ 64,95 M","R$ 13,31 M"
40,30/06/2014,"R$ 143,77 M","- R$ 142,93 M","R$ 85,06 M","R$ 85,90 M"
41,31/03/2014,"R$ 142,54 M","- R$ 139,00 M","- R$ 4,00 M","- R$ 458,00 mil"
42,31/12/2013,"R$ 138,57 M","- R$ 173,00 M","- R$ 33,39 M","- R$ 67,82 M"
43,30/09/2013,"R$ 136,13 M","- R$ 105,82 M","- R$ 1,26 M","R$ 29,05 M"
44,30/06/2013,"R$ 164,01 M","- R$ 181,66 M","R$ 8,51 M","- R$ 9,15 M"
45,31/03/2013,"R$ 131,03 M","- R$ 230,63 M","R$ 152,33 M","R$ 52,73 M"
46,31/12/2012,"R$ 138,06 M","- R$ 260,34 M","R$ 303,69 M","R$ 181,41 M"
47,30/09/2012,"R$ 41,56 M","- R$ 252,93 M","R$ 345,87 M","R$ 134,49 M"
48,30/06/2012,"R$ 53,12 M","- R$ 243,59 M","R$ 441,69 M","R$ 251,22 M"
49,31/03/2012,"R$ 37,13 M","- R$ 198,34 M","R$ 265,03 M","R$ 103,82 M"
50,31/12/2011,"R$ 64,12 M","- R$ 164,91 M","R$ 138,46 M","R$ 37,67 M"
51,30/09/2011,"R$ 95,53 M","- R$ 149,15 M","R$ 112,50 M","R$ 58,88 M"
52,30/06/2011,"R$ 35,77 M","- R$ 59,69 M","R$ 21,58 M","- R$ 2,35 M"
53,31/03/2011,"R$ 40,71 M","- R$ 43,23 M","R$ 19,76 M","R$ 17,25 M"
