,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
34,31/12/2015,"R$ 345,86 M","- R$ 529,93 M","R$ 192,43 M","R$ 8,36 M"
35,30/09/2015,"R$ 78,80 M","- R$ 458,84 M","R$ 496,29 M","R$ 116,24 M"
36,30/06/2015,"- R$ 14,10 M","- R$ 511,71 M","R$ 432,18 M","- R$ 93,63 M"
37,31/03/2015,"R$ 35,33 M","- R$ 426,38 M","R$ 295,36 M","- R$ 95,70 M"
38,31/12/2014,"R$ 190,44 M","- R$ 376,18 M","R$ 311,82 M","R$ 126,08 M"
39,30/09/2014,"R$ 367,50 M","- R$ 393,87 M","R$ 8,01 M","- R$ 18,36 M"
40,30/06/2014,"R$ 488,03 M","- R$ 353,16 M","- R$ 4,84 M","R$ 130,03 M"
41,31/03/2014,"R$ 498,75 M","- R$ 360,76 M","- R$ 31,26 M","R$ 106,73 M"
42,31/12/2013,"R$ 456,35 M","- R$ 415,69 M","- R$ 104,98 M","- R$ 64,32 M"
43,30/09/2013,"R$ 400,37 M","- R$ 396,54 M","R$ 29,33 M","R$ 33,17 M"
44,30/06/2013,"R$ 326,47 M","- R$ 370,90 M","R$ 31,41 M","- R$ 13,02 M"
45,31/03/2013,"R$ 351,66 M","- R$ 340,38 M","R$ 53,57 M","R$ 64,85 M"
46,31/12/2012,"R$ 413,18 M","- R$ 246,61 M","R$ 19,96 M","R$ 186,53 M"
47,30/09/2012,"R$ 269,29 M","- R$ 182,29 M","R$ 8,30 M","R$ 95,30 M"
48,30/06/2012,"R$ 199,33 M","- R$ 207,86 M","R$ 97,83 M","R$ 89,30 M"
49,31/03/2012,"R$ 120,87 M","- R$ 187,66 M","R$ 108,87 M","R$ 42,08 M"
50,31/12/2011,"R$ 90,69 M","- R$ 242,37 M","R$ 131,34 M","- R$ 20,35 M"
51,30/09/2011,"R$ 115,84 M","- R$ 258,62 M","R$ 143,44 M","R$ 651,00 mil"
52,30/06/2011,"R$ 156,23 M","- R$ 356,66 M","R$ 200,72 M","R$ 286,00 mil"
53,31/03/2011,"R$ 160,51 M","- R$ 370,84 M","R$ 215,40 M","R$ 5,07 M"
