,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
21,31/03/2019,"- R$ 40,60 M","- R$ 203,00 mil","R$ 40,86 M","R$ 56,00 mil"
22,31/12/2018,"- R$ 39,69 M","- R$ 191,00 mil","R$ 42,72 M","R$ 2,84 M"
23,30/09/2018,"- R$ 7,93 M","- R$ 162,00 mil","R$ 8,09 M","- R$ 10,00 mil"
24,30/06/2018,"- R$ 22,59 M","R$ 0,00","R$ 22,60 M","R$ 4,00 mil"
25,31/03/2018,"- R$ 22,23 M","R$ 0,00","R$ 22,23 M","R$ 1.000,00"
26,31/12/2017,"- R$ 20,37 M","R$ 0,00","R$ 20,36 M","- R$ 1.000,00"
27,30/09/2017,"- R$ 8,12 M","R$ 0,00","R$ 8,13 M","R$ 8,00 mil"
28,30/06/2017,"- R$ 36,12 M","R$ 0,00","R$ 36,11 M","- R$ 4,00 mil"
29,31/03/2017,"- R$ 37,51 M","R$ 0,00","R$ 37,50 M","- R$ 11,00 mil"
30,31/12/2016,"- R$ 38,58 M","R$ 0,00","R$ 38,59 M","R$ 2,00 mil"
31,30/09/2016,"- R$ 39,72 M","R$ 0,00","R$ 39,72 M","R$ 1.000,00"
32,30/06/2016,"- R$ 2,91 M","R$ 0,00","R$ 2,91 M","R$ 0,00"
33,31/03/2016,"- R$ 2,51 M","R$ 0,00","R$ 2,52 M","R$ 8,00 mil"
34,31/12/2015,"- R$ 2,41 M","R$ 0,00","R$ 2,40 M","- R$ 4,00 mil"
35,30/09/2015,"- R$ 8,53 M","R$ 68,00 mil","R$ 8,46 M","- R$ 2,00 mil"
36,30/06/2015,"- R$ 10,21 M","R$ 68,00 mil","R$ 10,14 M","R$ 2,00 mil"
37,31/03/2015,"- R$ 8,55 M","R$ 68,00 mil","R$ 8,48 M","R$ 2,00 mil"
38,31/12/2014,"- R$ 6,81 M","R$ 68,00 mil","R$ 6,74 M","- R$ 2,00 mil"
39,30/09/2014,"R$ 859,00 mil","R$ 168,00 mil","- R$ 1,03 M","- R$ 4,00 mil"
40,30/06/2014,"R$ 1,27 M","R$ 10,00 mil","- R$ 1,61 M","- R$ 326,00 mil"
41,31/03/2014,"- R$ 2,53 M","R$ 9,00 mil","- R$ 1,60 M","- R$ 4,13 M"
42,31/12/2013,"- R$ 3,45 M","R$ 0,00","- R$ 615,00 mil","- R$ 4,07 M"
43,30/09/2013,"- R$ 9,56 M","- R$ 192,00 mil","R$ 9,75 M","R$ 2,00 mil"
44,30/06/2013,"- R$ 9,60 M","- R$ 25,00 mil","R$ 9,94 M","R$ 319,00 mil"
45,31/03/2013,"- R$ 21,39 M","- R$ 26,00 mil","R$ 25,02 M","R$ 3,61 M"
46,31/12/2012,"- R$ 21,29 M","- R$ 24,00 mil","R$ 25,39 M","R$ 4,07 M"
47,30/09/2012,"- R$ 15,25 M","R$ 63,00 mil","R$ 15,19 M","R$ 1.000,00"
48,30/06/2012,"- R$ 16,43 M","R$ 95,00 mil","R$ 16,32 M","- R$ 6,00 mil"
49,31/03/2012,"- R$ 1,72 M","- R$ 69,00 mil","R$ 2,26 M","R$ 471,00 mil"
50,31/12/2011,"- R$ 3,56 M","- R$ 92,00 mil","R$ 545,00 mil","- R$ 3,11 M"
51,30/09/2011,"- R$ 10,46 M","- R$ 89,00 mil","R$ 5,84 M","- R$ 4,71 M"
52,30/06/2011,"- R$ 6,71 M","R$ 156,00 mil","R$ 6,52 M","- R$ 27,00 mil"
53,31/03/2011,"- R$ 6,49 M","- R$ 798,00 mil","R$ 7,18 M","- R$ 117,00 mil"
