,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
44,30/06/2013,"R$ 177,96 M","- R$ 61,35 M","R$ 270,24 M","R$ 386,85 M"
45,31/03/2013,"- R$ 173,00 M","- R$ 64,69 M","R$ 151,40 M","- R$ 86,29 M"
46,31/12/2012,"R$ 45,38 M","- R$ 181,98 M","R$ 89,67 M","- R$ 46,92 M"
47,30/09/2012,"R$ 4,90 M","- R$ 64,18 M","- R$ 28,08 M","- R$ 87,36 M"
48,30/06/2012,"R$ 80,47 M","- R$ 56,78 M","- R$ 70,57 M","- R$ 46,87 M"
49,31/03/2012,"R$ 29,67 M","- R$ 37,18 M","- R$ 53,96 M","- R$ 61,47 M"
50,31/12/2011,"R$ 78,90 M","- R$ 53,48 M","- R$ 15,35 M","R$ 10,07 M"
51,30/09/2011,"R$ 208,60 M","- R$ 115,59 M","- R$ 21,51 M","R$ 71,50 M"
52,30/06/2011,"R$ 192,21 M","- R$ 81,52 M","R$ 2,89 M","R$ 113,57 M"
53,31/03/2011,"- R$ 13,95 M","R$ 5,61 M","- R$ 4,56 M","- R$ 12,90 M"
