,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
31,30/09/2016,"- R$ 1,21 M","- R$ 1,82 M","- R$ 1,21 M","- R$ 4,23 M"
32,30/06/2016,"R$ 3,08 M","- R$ 2,29 M","- R$ 3,05 M","- R$ 2,26 M"
33,31/03/2016,"R$ 2,18 M","- R$ 1,39 M","- R$ 1,89 M","- R$ 1,09 M"
34,31/12/2015,"R$ 9,70 M","- R$ 2,77 M","R$ 36,00 mil","R$ 6,97 M"
35,30/09/2015,"- R$ 3,93 M","- R$ 4,57 M","R$ 7,49 M","- R$ 1,02 M"
36,30/06/2015,"R$ 3,92 M","- R$ 2,43 M","R$ 183,00 mil","R$ 1,67 M"
37,31/03/2015,"- R$ 401,00 mil","- R$ 1,17 M","- R$ 2,94 M","- R$ 4,51 M"
38,31/12/2014,"R$ 1,37 M","- R$ 3,05 M","R$ 3,86 M","R$ 2,17 M"
39,30/09/2014,"R$ 15,19 M","- R$ 1,82 M","- R$ 13,55 M","- R$ 176,00 mil"
40,30/06/2014,"R$ 5,89 M","- R$ 2,93 M","- R$ 1,82 M","R$ 1,14 M"
41,31/03/2014,"- R$ 3,56 M","- R$ 1,95 M","- R$ 3,56 M","- R$ 9,07 M"
42,31/12/2013,"R$ 9,36 M","- R$ 6,70 M","R$ 4,30 M","R$ 6,96 M"
43,30/09/2013,"R$ 3,37 M","- R$ 13,25 M","R$ 12,99 M","R$ 3,11 M"
44,30/06/2013,"R$ 8,93 M","- R$ 7,11 M","- R$ 2,76 M","- R$ 936,00 mil"
45,31/03/2013,"R$ 8,61 M","- R$ 2,97 M","- R$ 6,27 M","- R$ 633,00 mil"
46,31/12/2012,"R$ 10,13 M","- R$ 4,01 M","- R$ 5,09 M","R$ 1,03 M"
47,30/09/2012,"R$ 5,09 M","- R$ 6,34 M","- R$ 2,37 M","- R$ 3,62 M"
48,30/06/2012,"R$ 6,46 M","- R$ 8,20 M","R$ 7,13 M","R$ 5,39 M"
49,31/03/2012,"R$ 4,32 M","- R$ 5,41 M","- R$ 2,86 M","- R$ 3,95 M"
50,31/12/2011,"R$ 10,49 M","- R$ 4,47 M","- R$ 2,33 M","R$ 3,68 M"
51,30/09/2011,"R$ 6,51 M","- R$ 4,73 M","- R$ 4,13 M","- R$ 2,35 M"
52,30/06/2011,"R$ 11,16 M","- R$ 7,66 M","- R$ 2,69 M","R$ 810,00 mil"
53,31/03/2011,"R$ 7,89 M","- R$ 11,49 M","R$ 5,38 M","R$ 1,78 M"
