,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
25,31/03/2018,"R$ 108,51 M","- R$ 12,10 M","- R$ 29,32 M","R$ 67,10 M"
26,31/12/2017,"R$ 128,54 M","- R$ 9,72 M","R$ 20,65 M","R$ 139,47 M"
27,30/09/2017,"R$ 130,12 M","- R$ 8,44 M","R$ 37,61 M","R$ 159,29 M"
28,30/06/2017,"R$ 77,04 M","- R$ 9,29 M","R$ 146,94 M","R$ 214,69 M"
29,31/03/2017,"R$ 18,61 M","- R$ 10,96 M","R$ 80,60 M","R$ 88,25 M"
30,31/12/2016,"R$ 14,11 M","- R$ 13,40 M","R$ 45,26 M","R$ 45,97 M"
31,30/09/2016,"- R$ 5,60 M","- R$ 18,98 M","R$ 29,47 M","R$ 4,89 M"
32,30/06/2016,"- R$ 26,98 M","- R$ 24,41 M","R$ 61,84 M","R$ 10,45 M"
33,31/03/2016,"- R$ 13,72 M","- R$ 26,24 M","R$ 23,01 M","- R$ 16,96 M"
34,31/12/2015,"- R$ 40,09 M","- R$ 26,91 M","R$ 82,73 M","R$ 15,73 M"
35,30/09/2015,"- R$ 71,37 M","- R$ 20,34 M","R$ 68,14 M","- R$ 23,56 M"
36,30/06/2015,"- R$ 33,91 M","- R$ 15,38 M","R$ 20,73 M","- R$ 28,56 M"
37,31/03/2015,"- R$ 43,53 M","- R$ 11,87 M","R$ 66,51 M","R$ 11,11 M"
38,31/12/2014,"- R$ 70,00 M","- R$ 17,34 M","R$ 83,62 M","- R$ 3,72 M"
39,30/09/2014,"- R$ 42,27 M","- R$ 25,74 M","R$ 44,10 M","- R$ 23,91 M"
40,30/06/2014,"- R$ 73,71 M","- R$ 30,36 M","R$ 7,80 M","- R$ 96,27 M"
41,31/03/2014,"- R$ 16,97 M","- R$ 41,23 M","R$ 156,98 M","R$ 98,78 M"
42,31/12/2013,"R$ 10,03 M","- R$ 56,43 M","R$ 100,80 M","R$ 54,39 M"
43,30/09/2013,"R$ 19,76 M","- R$ 71,66 M","R$ 144,70 M","R$ 92,80 M"
44,30/06/2013,"R$ 41,59 M","- R$ 71,27 M","R$ 194,66 M","R$ 164,98 M"
45,31/03/2013,"R$ 7,58 M","- R$ 61,24 M","R$ 72,54 M","R$ 18,88 M"
46,31/12/2012,"R$ 11,33 M","- R$ 44,45 M","R$ 114,88 M","R$ 81,76 M"
47,30/09/2012,"- R$ 8,82 M","- R$ 29,27 M","R$ 71,14 M","R$ 33,05 M"
48,30/06/2012,"- R$ 4,69 M","- R$ 23,71 M","R$ 54,59 M","R$ 26,19 M"
49,31/03/2012,"- R$ 11,31 M","- R$ 24,56 M","R$ 40,94 M","R$ 5,07 M"
50,31/12/2011,"- R$ 35,08 M","- R$ 17,61 M","R$ 13,97 M","- R$ 38,71 M"
51,30/09/2011,"- R$ 38,34 M","- R$ 18,32 M","R$ 77,37 M","R$ 20,71 M"
52,30/06/2011,"- R$ 32,22 M","- R$ 20,67 M","R$ 58,58 M","R$ 5,69 M"
53,31/03/2011,"- R$ 31,58 M","- R$ 22,97 M","R$ 52,88 M","- R$ 1,67 M"
