,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield,ticker
24,30/09/2018,"0,41","0,26","0,24","1,38","0,07","R$ 308,00 M","11,12%",241
25,30/06/2018,"0,52","0,23","0,21","2,04","0,06","R$ 285,12 M","12,01%",241
26,31/03/2018,"3,24","0,32","0,27","1,09","0,09","R$ 388,96 M","8,81%",241
27,31/12/2017,"-63,39","0,35","0,28","0,94","0,09","R$ 420,64 M","0,00%",241
28,30/09/2017,"-0,61","1,34","0,40","0,93","0,14","R$ 614,24 M","0,00%",241
29,30/06/2017,"-0,82","1,63","0,45","1,06","0,15","R$ 670,56 M","0,00%",241
30,31/03/2017,"-1,62","0,73","0,43","0,77","0,13","R$ 638,88 M","0,00%",241
31,31/12/2016,"-2,49","0,81","0,51","0,97","0,16","R$ 792,00 M","5,94%",241
32,30/09/2016,"-8,96","0,50","0,35","0,75","0,11","R$ 580,80 M","8,11%",241
33,30/06/2016,"-39,23","0,61","0,40","1,05","0,14","R$ 744,48 M","7,67%",241
34,31/03/2016,"-19,51","0,68","0,43","1,76","0,16","R$ 887,04 M","6,44%",241
35,31/12/2015,"13,00","0,66","0,36","1,84","0,16","R$ 880,00 M","4,55%",241
36,30/09/2015,"-0,84","0,36","0,19","0,98","0,07","R$ 468,16 M","8,54%",241
37,30/06/2015,"-1,44","0,60","0,32","2,61","0,12","R$ 783,20 M","3,83%",241
38,31/03/2015,"-1,30","0,47","0,29","2,61","0,10","R$ 660,00 M","4,55%",241
39,31/12/2014,"-1,46","0,48","0,36","2,29","0,11","R$ 626,56 M","0,00%",241
40,30/09/2014,"78,31","0,54","0,66","3,16","0,17","R$ 950,40 M","0,00%",241
41,30/06/2014,"63,69","0,55","1,02","2,83","0,21","R$ 1,15 B","5,46%",241
42,31/03/2014,"37,47","0,70","1,68","8,95","0,27","R$ 1,48 B","4,24%",241
43,31/12/2013,"-14,96","0,75","1,75","20,15","0,30","R$ 1,48 B","4,24%",241
44,30/09/2013,"3,42","0,83","1,72","19,97","0,36","R$ 1,76 B","3,56%",241
45,30/06/2013,"3,02","0,76","1,54","8,81","0,31","R$ 1,53 B","3,05%",241
46,31/03/2013,"3,32","0,92","1,77","6,64","0,37","R$ 1,72 B","2,71%",241
47,31/12/2012,"3,30","0,92","1,83","8,38","0,33","R$ 1,70 B","2,87%",241
48,30/09/2012,"53,04","1,17","1,89","5,60","0,40","R$ 1,58 B","3,10%",241
49,30/06/2012,"72,29","0,99","1,71","6,03","0,37","R$ 1,35 B","3,15%",241
50,31/03/2012,"44,93","0,94","1,76","5,41","0,38","R$ 1,29 B","1,71%",241
51,31/12/2011,"57,13","0,94","1,84","5,24","0,38","R$ 1,28 B","2,31%",241
52,30/09/2011,"210,45","1,09","2,33","7,61","0,46","R$ 1,47 B","1,86%",241
53,30/06/2011,"36,73","0,95","2,18","5,32","0,40","R$ 1,31 B","1,96%",241
54,31/03/2011,"45,04","0,94","2,22","5,41","0,43","R$ 1,30 B","1,98%",241
55,31/12/2010,"38,15","0,95","2,38","5,50","0,43","R$ 1,30 B","1,99%",241
56,30/09/2010,"33,23","0,91","2,67","5,54","0,42","R$ 1,24 B","2,16%",241
57,30/06/2010,"29,40","1,13","2,17","4,72","0,55","R$ 935,86 M","1,68%",241
58,31/03/2010,"13,59","0,92","1,86","3,70","0,47","R$ 767,96 M","1,09%",241
59,31/12/2009,"17,74","1,16","2,43","4,19","0,56","R$ 943,26 M","0,83%",241
60,30/09/2009,"-685,99","1,03","2,10","5,51","0,40","R$ 760,07 M","0,00%",241
61,30/06/2009,"-12,37","0,75","1,59","4,10","0,30","R$ 546,82 M","0,00%",241
62,31/03/2009,"-3,57","0,34","0,75","1,97","0,13","R$ 240,60 M","0,00%",241
63,31/12/2008,"-1,76","0,23","0,53","3,21","0,09","R$ 158,58 M","0,00%",241
64,30/09/2008,"-41,54","0,29","1,27",,"0,13","R$ 218,73 M","0,00%",241
65,30/06/2008,"-39,26","0,74","4,14",,"0,36","R$ 580,99 M","0,00%",241
66,31/03/2008,"-39,86","1,07","7,35",,"0,58","R$ 843,46 M","0,00%",241
67,31/12/2007,"-78,84","0,97","8,51",,"0,51","R$ 779,22 M","0,00%",241
68,31/10/2007,"-20,71","1,82","8,18",,"0,90","R$ 898,15 M","0,00%",241
69,31/07/2007,"-21,40","2,14","10,33",,"1,04","R$ 1,07 B","0,00%",241
70,30/06/2007,"-36,10","4,88","4,42",,"0,88","R$ 764,91 M","0,00%",241
71,31/03/2007,"-40,60","4,82","4,68",,"1,39","R$ 792,53 M","0,00%",241
72,31/12/2006,"-32,55","4,81","4,73",,"1,38","R$ 792,53 M","0,00%",241
73,30/09/2006,"-28,81","4,81","4,84",,"1,41","R$ 792,53 M","0,00%",241
74,30/06/2006,"-53,69","4,49","5,01",,"1,48","R$ 792,53 M","0,00%",241
75,31/03/2006,"-338,69","4,31","5,36",,"1,50","R$ 792,53 M","0,00%",241
76,31/12/2005,"318,41","4,19","5,60",,"1,51","R$ 792,53 M","0,00%",241
77,30/09/2005,"31,02","3,86","5,83",,"1,45","R$ 792,53 M","0,00%",241
78,30/06/2005,"36,21","3,88","5,94",,"1,51","R$ 792,53 M","0,00%",241
79,31/03/2005,"55,44","3,93","5,90",,"1,55","R$ 792,53 M","0,00%",241
80,31/12/2004,"53,42","3,92","6,14",,"1,54","R$ 792,53 M","0,00%",241
81,30/09/2004,"-215,54","6,68","6,41",,"2,14","R$ 792,53 M","0,00%",241
82,30/06/2004,"-393,90","6,54","6,74",,"2,06","R$ 792,53 M","0,00%",241
83,31/03/2004,"352,39","6,40","6,98",,"2,10","R$ 792,53 M","0,00%",241
84,31/12/2003,"216,42","6,43","7,35",,"2,10","R$ 792,53 M","0,00%",241
85,30/09/2003,"-2.990,67","9,22","8,57",,"2,68","R$ 792,53 M","0,00%",241
86,30/06/2003,"31.701,12","9,11","0,00",,"7,29","R$ 792,53 M","0,00%",241
87,31/03/2003,"-873,42","8,69","0,00",,"7,56","R$ 745,03 M","0,00%",241
88,31/12/2002,"-618,79","8,87","0,00",,"8,43","R$ 745,03 M","0,00%",241
89,30/09/2002,"2.679,96","8,59","0,00",,"8,36","R$ 745,03 M","0,00%",241
90,30/06/2002,"-4.185,55","8,40","0,00",,"8,39","R$ 745,03 M","0,00%",241
91,31/03/2002,"-7.602,33","8,95","0,00",,"8,89","R$ 745,03 M","0,00%",241
92,31/12/2001,"-481,60","9,29","9,09",,"3,07","R$ 745,03 M","0,00%",241
