,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
34,31/12/2015,"R$ 17,32 M","- R$ 2,42 M","- R$ 14,88 M","R$ 22,00 mil"
35,30/09/2015,"R$ 15,08 M","- R$ 4,06 M","- R$ 11,06 M","- R$ 37,00 mil"
36,30/06/2015,"R$ 7,28 M","- R$ 5,31 M","- R$ 1,93 M","R$ 39,00 mil"
37,31/03/2015,"R$ 5,41 M","- R$ 7,03 M","R$ 1,64 M","R$ 12,00 mil"
38,31/12/2014,"R$ 7,20 M","- R$ 6,02 M","- R$ 1,18 M","- R$ 7,00 mil"
39,30/09/2014,"R$ 5,53 M","- R$ 7,16 M","R$ 1,44 M","- R$ 197,00 mil"
40,30/06/2014,"R$ 16,24 M","- R$ 4,55 M","- R$ 11,84 M","- R$ 150,00 mil"
41,31/03/2014,"R$ 14,72 M","- R$ 6,16 M","- R$ 8,68 M","- R$ 119,00 mil"
42,31/12/2013,"R$ 16,77 M","- R$ 6,53 M","- R$ 10,28 M","- R$ 37,00 mil"
43,30/09/2013,"R$ 16,37 M","- R$ 4,97 M","- R$ 11,16 M","R$ 243,00 mil"
44,30/06/2013,"R$ 19,36 M","- R$ 3,40 M","- R$ 15,91 M","R$ 41,00 mil"
45,31/03/2013,"R$ 20,84 M","- R$ 488,00 mil","- R$ 20,28 M","R$ 78,00 mil"
46,31/12/2012,"R$ 18,80 M","R$ 224,00 mil","- R$ 19,39 M","- R$ 366,00 mil"
47,30/09/2012,"R$ 21,09 M","- R$ 7,90 M","- R$ 13,92 M","- R$ 730,00 mil"
48,30/06/2012,"R$ 19,20 M","- R$ 7,28 M","- R$ 12,25 M","- R$ 332,00 mil"
49,31/03/2012,"R$ 14,76 M","- R$ 7,07 M","- R$ 8,99 M","- R$ 1,30 M"
50,31/12/2011,"R$ 12,57 M","- R$ 7,55 M","- R$ 4,62 M","R$ 401,00 mil"
51,30/09/2011,"R$ 28,06 M","- R$ 5,69 M","- R$ 21,00 M","R$ 1,37 M"
52,30/06/2011,"R$ 19,01 M","- R$ 6,21 M","- R$ 11,90 M","R$ 903,00 mil"
53,31/03/2011,"R$ 11,32 M","- R$ 5,69 M","- R$ 5,31 M","R$ 310,00 mil"
