,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield,ticker
34,31/03/2016,"15,67","1,15","1,96","2,78","0,29","R$ 3,24 B","5,96%",268
35,31/12/2015,"14,04","1,17","1,97","2,33","0,29","R$ 3,24 B","5,96%",268
36,30/09/2015,"10,42","1,14","1,90","2,64","0,30","R$ 3,24 B","5,96%",268
37,30/06/2015,"8,73","1,17","1,94","2,81","0,31","R$ 3,24 B","5,96%",268
38,31/03/2015,"8,07","1,16","1,97","2,89","0,32","R$ 3,24 B","5,96%",268
39,31/12/2014,"8,10","1,20","1,99","3,85","0,33","R$ 3,24 B","5,96%",268
40,30/09/2014,"9,29","1,17","2,10","3,96","0,33","R$ 3,24 B","5,96%",268
41,30/06/2014,"9,99","1,18","2,11","4,08","0,35","R$ 3,24 B","5,96%",268
42,31/03/2014,"9,77","1,11","2,15","4,11","0,34","R$ 3,24 B","5,96%",268
43,31/12/2013,"10,13","1,14","2,28","4,19","0,35","R$ 3,24 B","5,96%",268
44,30/09/2013,"10,68","1,11","2,24","4,20","0,36","R$ 3,24 B","5,96%",268
45,30/06/2013,"12,17","1,15","2,32","4,41","0,36","R$ 3,24 B","5,96%",268
46,31/03/2013,"10,46","1,37","1,83","3,64","0,31","R$ 2,58 B","5,96%",268
47,31/12/2012,"3,50","0,47","0,61","1,19","0,10","R$ 860,70 M","5,96%",268
48,30/09/2012,"3,67","0,46","0,62","1,33","0,11","R$ 876,92 M","5,96%",268
49,30/06/2012,"3,57","0,47","0,62","1,29","0,11","R$ 876,92 M","5,96%",268
50,31/03/2012,"4,52","0,57","0,75","1,80","0,14","R$ 1,04 B","5,96%",268
51,31/12/2011,"4,04","0,50","0,63","1,89","0,12","R$ 876,92 M","5,96%",268
52,30/09/2011,"3,66","0,48","0,54","1,55","0,12","R$ 876,92 M","5,96%",268
53,30/06/2011,"3,65","0,50","0,56","2,43","0,13","R$ 876,92 M","5,96%",268
54,31/03/2011,"3,58","0,55","0,58","2,84","0,13","R$ 876,92 M","5,96%",268
55,31/12/2010,"3,83","0,57","0,58","2,47","0,14","R$ 876,92 M","5,96%",268
56,30/09/2010,,"0,58",,"-4,04","0,14","R$ 876,92 M","5,96%",268
57,30/06/2010,,"0,60",,"-4,19","0,15","R$ 876,92 M","5,96%",268
58,31/03/2010,,"0,63",,"-6,98","0,15","R$ 876,92 M","5,96%",268
