,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
20,30/06/2019,"R$ 46,21 M","R$ 32,40 M","R$ 10,11 M","R$ 88,73 M"
21,31/03/2019,"R$ 24,53 M","- R$ 1,05 M","- R$ 6,69 M","R$ 16,78 M"
22,31/12/2018,"R$ 13,16 M","- R$ 960,00 mil","- R$ 1,63 M","R$ 10,57 M"
23,30/09/2018,"- R$ 731,00 mil","- R$ 1,00 M","- R$ 8,53 M","- R$ 10,26 M"
24,30/06/2018,"R$ 11,63 M","- R$ 766,00 mil","- R$ 34,60 M","- R$ 23,74 M"
25,31/03/2018,"R$ 16,13 M","- R$ 190,00 mil","R$ 298,00 mil","R$ 16,24 M"
26,31/12/2017,"R$ 8,72 M","R$ 772,00 mil","- R$ 1,24 M","R$ 8,25 M"
27,30/09/2017,"R$ 4,44 M","R$ 22,63 M","- R$ 37,33 M","- R$ 10,26 M"
28,30/06/2017,"- R$ 4,95 M","- R$ 2,71 M","- R$ 261,44 M","- R$ 269,09 M"
29,31/03/2017,"R$ 16,28 M","- R$ 7,25 M","- R$ 785,00 mil","R$ 8,25 M"
30,31/12/2016,"R$ 10,61 M","- R$ 1,71 M","- R$ 783,00 mil","R$ 8,12 M"
31,30/09/2016,"R$ 70,60 M","- R$ 23,59 M","- R$ 81,26 M","- R$ 34,25 M"
32,30/06/2016,"- R$ 17,05 M","R$ 44,07 M","- R$ 93,73 M","- R$ 66,72 M"
33,31/03/2016,"R$ 68,92 M","- R$ 1,19 M","R$ 123,78 M","R$ 191,52 M"
34,31/12/2015,"R$ 85,97 M","- R$ 45,68 M","- R$ 784,00 mil","R$ 39,50 M"
35,30/09/2015,"R$ 27,96 M","R$ 27,30 M","- R$ 788,00 mil","R$ 54,47 M"
36,30/06/2015,"R$ 37,17 M","- R$ 606,00 mil","- R$ 112,54 M","- R$ 75,98 M"
37,31/03/2015,"R$ 49,26 M","R$ 21,09 M","- R$ 49,98 M","R$ 20,37 M"
38,31/12/2014,"R$ 47,38 M","- R$ 2,60 M","- R$ 12,17 M","R$ 32,60 M"
39,30/09/2014,"R$ 71,56 M","R$ 2,40 M","- R$ 6,64 M","R$ 67,32 M"
40,30/06/2014,"R$ 68,31 M","- R$ 57,45 M","R$ 74,42 M","R$ 85,27 M"
41,31/03/2014,"R$ 54,20 M","- R$ 67,65 M","- R$ 3,89 M","- R$ 17,34 M"
42,31/12/2013,"R$ 42,68 M","- R$ 98,26 M","R$ 35,65 M","- R$ 19,94 M"
43,30/09/2013,"R$ 98,48 M","- R$ 96,93 M","- R$ 3,11 M","- R$ 1,55 M"
44,30/06/2013,"R$ 51,44 M","R$ 26,71 M","- R$ 55,37 M","R$ 22,78 M"
45,31/03/2013,"R$ 70,84 M","- R$ 89,65 M","- R$ 880,00 mil","- R$ 19,69 M"
46,31/12/2012,"R$ 30,01 M","- R$ 215,73 M","- R$ 69,44 M","- R$ 255,16 M"
47,30/09/2012,"R$ 74,87 M","- R$ 69,61 M","R$ 264,84 M","R$ 270,10 M"
48,30/06/2012,"R$ 34,17 M","- R$ 44,45 M","R$ 9,29 M","- R$ 999,00 mil"
49,31/03/2012,"R$ 63,27 M","- R$ 63,29 M","- R$ 4,90 M","- R$ 4,92 M"
50,31/12/2011,"R$ 12,58 M","- R$ 73,88 M","R$ 24,24 M","- R$ 37,06 M"
51,30/09/2011,"R$ 35,39 M","- R$ 137,55 M","- R$ 4,42 M","- R$ 106,59 M"
52,30/06/2011,"R$ 92,76 M","- R$ 147,94 M","R$ 228,02 M","R$ 172,85 M"
53,31/03/2011,"R$ 31,10 M","- R$ 53,76 M","R$ 20,76 M","- R$ 1,89 M"
