,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
37,31/03/2015,"- R$ 1,42 M","- R$ 26,93 M","- R$ 77,22 M","- R$ 5,22 M"
38,31/12/2014,"R$ 54,52 M","- R$ 10,32 M","- R$ 100,85 M","- R$ 3,64 M"
39,30/09/2014,"R$ 48,52 M","R$ 49,50 M","- R$ 111,46 M","R$ 336,00 mil"
40,30/06/2014,"R$ 34,59 M","R$ 43,68 M","- R$ 92,55 M","- R$ 33,18 M"
41,31/03/2014,"R$ 56,02 M","- R$ 2,27 M","R$ 606,00 mil","R$ 58,54 M"
42,31/12/2013,"R$ 52,45 M","- R$ 55,01 M","R$ 63,28 M","R$ 66,96 M"
43,30/09/2013,"- R$ 28,05 M","- R$ 24,89 M","R$ 47,95 M","- R$ 1,39 M"
44,30/06/2013,"- R$ 78,88 M","- R$ 33,09 M","R$ 71,88 M","- R$ 27,91 M"
45,31/03/2013,"- R$ 36,67 M","- R$ 51,99 M","- R$ 10,60 M","- R$ 80,73 M"
46,31/12/2012,"R$ 21,71 M","- R$ 57,80 M","- R$ 52,08 M","- R$ 68,21 M"
47,30/09/2012,"R$ 66,49 M","- R$ 61,21 M","- R$ 74,02 M","- R$ 55,97 M"
48,30/06/2012,"R$ 100,65 M","- R$ 57,79 M","- R$ 62,45 M","R$ 22,11 M"
49,31/03/2012,"R$ 54,95 M","- R$ 42,99 M","- R$ 68,46 M","- R$ 50,21 M"
50,31/12/2011,"R$ 139,77 M","- R$ 37,05 M","- R$ 25,97 M","R$ 82,70 M"
51,30/09/2011,"R$ 59,96 M","- R$ 38,21 M","R$ 88,64 M","R$ 115,53 M"
52,30/06/2011,"R$ 74,52 M","- R$ 37,44 M","R$ 46,44 M","R$ 67,80 M"
53,31/03/2011,"R$ 99,65 M","- R$ 37,42 M","R$ 103,54 M","R$ 156,68 M"
