,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield,ticker
27,31/12/2017,"0,93","0,14","0,53","27,05","0,09","R$ 276,25 M","45,59%",402
28,30/09/2017,"4,45","0,15","0,56","-12,52","0,10","R$ 244,44 M","45,59%",402
29,30/06/2017,"3,10","0,15","0,54","-4,50","0,10","R$ 255,56 M","45,59%",402
30,31/03/2017,"2,06","0,15","0,53","-3,25","0,10","R$ 273,35 M","45,59%",402
31,31/12/2016,"2,02","0,15","0,54","-2,74","0,10","R$ 243,77 M","45,59%",402
32,30/09/2016,"2,23","0,14","0,53","-1,91","0,10","R$ 219,75 M","45,59%",402
33,30/06/2016,"1,74","0,14","0,54","-1,95","0,10","R$ 163,70 M","45,59%",402
34,31/03/2016,"2,70","0,15","0,55","-1,59","0,10","R$ 149,91 M","45,59%",402
35,31/12/2015,"1,86","0,15","0,56","-3,61","0,10","R$ 155,25 M","45,59%",402
36,30/09/2015,"3,96","0,15","0,59","-1,69","0,10","R$ 127,67 M","45,59%",402
37,30/06/2015,"-8,78","0,16","0,67","-1,56","0,10","R$ 142,57 M","45,59%",402
38,31/03/2015,"9,29","0,16","0,71","-2,50","0,10","R$ 128,56 M","45,59%",402
39,31/12/2014,"-4,09","0,16","0,74","-1,64","0,10","R$ 117,22 M","45,59%",402
40,30/09/2014,"4,84","0,15","0,71","-2,04","0,10","R$ 136,12 M","45,59%",402
41,30/06/2014,"3,75","0,15","0,67","-2,51","0,09","R$ 146,35 M","45,59%",402
42,31/03/2014,"3,99","0,15","0,61","-2,51","0,10","R$ 178,60 M","45,59%",402
43,31/12/2013,"1,78","0,15","0,58","-1,53","0,10","R$ 165,04 M","45,59%",402
44,30/09/2013,"-1,08","0,17","0,60","-0,78","0,10","R$ 175,49 M","45,59%",402
45,30/06/2013,"-1,07","0,16","0,62","-0,77","0,10","R$ 188,84 M","45,59%",402
46,31/03/2013,"-0,88","0,17","0,62","-0,79","0,10","R$ 204,63 M","45,59%",402
47,31/12/2012,"-0,89","0,17","0,64","-0,96","0,10","R$ 214,41 M","45,59%",402
48,30/09/2012,"-3,28","0,14","0,62","2,09","0,09","R$ 222,42 M","45,59%",402
49,30/06/2012,"-1,97","0,14","0,64","2,82","0,10","R$ 251,11 M","45,59%",402
50,31/03/2012,"-3,90","0,14","0,67","2,34","0,10","R$ 237,77 M","45,59%",402
51,31/12/2011,"-2,72","0,14","0,68","2,94","0,10","R$ 231,98 M","45,59%",402
52,30/09/2011,"10,22","0,14","0,42","-1,99","0,10","R$ 199,07 M","45,59%",402
53,30/06/2011,"3,03","0,13","0,50","-2,61","0,10","R$ 203,74 M","45,59%",402
54,31/03/2011,"6,06","0,14","0,61","-2,93","0,10","R$ 221,09 M","45,59%",402
55,31/12/2010,"7,96","0,14","0,78","-4,92","0,10","R$ 203,29 M","45,59%",402
56,30/09/2010,"-5,37","0,14","0,77","-2,35","0,10","R$ 221,53 M","45,59%",402
57,30/06/2010,"-22,63","0,14","0,76","-2,09","0,10","R$ 193,28 M","45,59%",402
58,31/03/2010,"-7,15","0,14","0,69","-2,95","0,10","R$ 227,76 M","45,59%",402
59,31/12/2009,"-14,78","0,14","0,69","-2,25","0,10","R$ 288,92 M","45,59%",402
60,30/09/2009,"0,78","0,13","0,77","-2,03","0,10","R$ 315,61 M","45,59%",402
61,30/06/2009,"0,92","0,13","0,76","-2,25","0,10","R$ 298,71 M","45,59%",402
62,31/03/2009,"0,80","0,13","0,60","-3,75","0,10","R$ 310,72 M","45,59%",402
63,31/12/2008,"0,65","0,13","0,44","9,10","0,10","R$ 233,32 M","45,59%",402
64,30/09/2008,"4,12","0,16","0,43",,"0,12","R$ 218,86 M","45,59%",402
65,30/06/2008,"9,49","0,16","0,47",,"0,12","R$ 333,41 M","45,59%",402
66,31/03/2008,"-3,89","0,16","0,63",,"0,12","R$ 258,45 M","45,59%",402
67,31/12/2007,"-1,37","0,17","1,16",,"0,12","R$ 302,27 M","45,59%",402
68,30/09/2007,"-1,20","0,16","1,21",,"0,12","R$ 276,69 M","45,59%",402
69,30/06/2007,"-1.260,62","157,80","1.110,62",,"115,77","R$ 44,49 B","45,59%",402
70,31/03/2007,"-1.387,60","152,10","984,50",,"117,79","R$ 44,48 B","45,59%",402
71,31/12/2006,"-1.409,60","147,54","925,98",,"114,45","R$ 44,41 B","45,59%",402
72,30/09/2006,"-1.552,55","144,54","720,69",,"112,63","R$ 44,37 B","45,59%",402
73,30/06/2006,"-2.163,46","140,25","624,83",,"105,80","R$ 44,37 B","45,59%",402
74,31/03/2006,"-1.870,09","137,07","615,99",,"104,51","R$ 44,39 B","45,59%",402
75,31/12/2005,"-2.095,43","133,56","602,93",,"105,17","R$ 44,39 B","45,59%",402
76,30/09/2005,"-2.789,89","132,23","588,40",,"103,74","R$ 44,37 B","45,59%",402
77,30/06/2005,"-3.989,91","131,71","569,64",,"103,14","R$ 44,38 B","45,59%",402
78,31/03/2005,"-17.360,40","127,74","512,26",,"100,78","R$ 44,39 B","45,59%",402
79,31/12/2004,"12.114,46","125,58","464,34",,"98,28","R$ 44,39 B","45,59%",402
80,30/09/2004,"160.477,22","126,27","481,73",,"98,77","R$ 44,41 B","45,59%",402
81,30/06/2004,"-15.151,32","127,52","497,14",,"100,38","R$ 44,38 B","45,59%",402
82,31/03/2004,"-7.957,26","126,81","506,52",,"99,63","R$ 44,37 B","45,59%",402
83,31/12/2003,"-4.400,20","126,90","511,37",,"99,48","R$ 44,41 B","45,59%",402
84,30/09/2003,"-3.411,89","126,37","380,07",,"99,11","R$ 44,39 B","45,59%",402
85,30/06/2003,"-70.342,01","126,46","353,11",,"97,74","R$ 44,37 B","45,59%",402
86,31/03/2003,"5.363,43","125,04","329,84",,"97,19","R$ 44,38 B","45,59%",402
87,31/12/2002,"2.888,97","123,55","305,93",,"96,32","R$ 44,36 B","45,59%",402
88,30/09/2002,"2.046,80","122,07","266,31",,"96,88","R$ 44,39 B","45,59%",402
89,30/06/2002,"4.691,64","126,46","231,76",,"98,39","R$ 44,38 B","45,59%",402
90,31/03/2002,"6.157,85","128,02","229,94",,"99,02","R$ 44,44 B","45,59%",402
91,31/12/2001,"6.355,62","129,07","232,13",,"98,41","R$ 44,47 B","45,59%",402
92,30/06/2001,"5.090,20","119,11","324,09",,"98,67","R$ 44,50 B","45,59%",402
93,31/03/2001,"5.930,92","119,77","330,25",,"99,90","R$ 44,46 B","45,59%",402
94,31/12/2000,"7.291,07","120,61","320,49",,"100,52","R$ 44,49 B","45,59%",402
95,30/09/2000,"6.287,35","120,53","325,40",,"99,82","R$ 44,39 B","45,59%",402
96,30/06/2000,"6.241,83","121,48","360,65",,"101,15","R$ 44,40 B","45,59%",402
97,31/03/2000,"41.620,78","121,75","378,18",,"100,79","R$ 44,35 B","45,59%",402
