,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
31,30/09/2016,"- R$ 190,69 M","- R$ 37,71 M","- R$ 69,38 M","- R$ 297,78 M"
32,30/06/2016,"- R$ 45,88 M","- R$ 32,70 M","- R$ 65,08 M","- R$ 143,66 M"
33,31/03/2016,"R$ 119,01 M","- R$ 8,60 M","R$ 115,27 M","R$ 225,67 M"
34,31/12/2015,"- R$ 76,64 M","- R$ 48,55 M","R$ 223,05 M","R$ 97,86 M"
35,30/09/2015,"R$ 66,19 M","R$ 44,96 M","- R$ 47,51 M","R$ 63,63 M"
36,30/06/2015,"R$ 4,77 M","- R$ 26,10 M","- R$ 128,26 M","- R$ 149,59 M"
37,31/03/2015,"R$ 2,28 M","- R$ 30,68 M","R$ 11,41 M","- R$ 16,99 M"
38,31/12/2014,"R$ 55,57 M","- R$ 39,45 M","R$ 82,67 M","R$ 98,79 M"
39,30/09/2014,"R$ 100,94 M","- R$ 23,01 M","R$ 278,32 M","R$ 356,26 M"
40,30/06/2014,"- R$ 79,37 M","- R$ 122,08 M","- R$ 57,08 M","- R$ 258,54 M"
41,31/03/2014,"R$ 176,25 M","- R$ 9,78 M","R$ 16,48 M","R$ 182,95 M"
42,31/12/2013,"R$ 173,82 M","- R$ 14,71 M","R$ 60,63 M","R$ 219,73 M"
43,30/09/2013,"R$ 32,51 M","- R$ 21,22 M","- R$ 74,24 M","- R$ 62,95 M"
44,30/06/2013,"R$ 30,13 M","- R$ 10,42 M","- R$ 63,21 M","- R$ 43,50 M"
45,31/03/2013,"R$ 85,16 M","- R$ 7,71 M","- R$ 3,86 M","R$ 73,59 M"
46,31/12/2012,"R$ 86,89 M","- R$ 16,54 M","R$ 324,08 M","R$ 394,43 M"
47,30/09/2012,"R$ 2,70 M","- R$ 28,21 M","- R$ 218,97 M","- R$ 244,48 M"
48,30/06/2012,"R$ 181,96 M","- R$ 19,18 M","- R$ 201,56 M","- R$ 38,77 M"
49,31/03/2012,"R$ 9,97 M","- R$ 16,84 M","R$ 8,57 M","R$ 1,69 M"
50,31/12/2011,"R$ 43,40 M","- R$ 25,64 M","R$ 128,63 M","R$ 146,39 M"
51,30/09/2011,"R$ 77,32 M","- R$ 14,13 M","R$ 17,22 M","R$ 80,41 M"
52,30/06/2011,"- R$ 61,34 M","- R$ 11,26 M","R$ 179,67 M","R$ 107,07 M"
53,31/03/2011,"- R$ 5,12 M","- R$ 11,97 M","- R$ 21,47 M","- R$ 38,55 M"
