,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
18,31/12/2019,"R$ 83,76 M","- R$ 885,82 M","R$ 847,59 M","R$ 45,53 M"
19,30/09/2019,"R$ 187,63 M","- R$ 978,17 M","R$ 900,80 M","R$ 110,26 M"
20,30/06/2019,"R$ 130,14 M","R$ 20,57 M","- R$ 139,73 M","R$ 10,98 M"
21,31/03/2019,"R$ 96,22 M","R$ 46,97 M","- R$ 158,91 M","- R$ 15,71 M"
22,31/12/2018,"R$ 139,64 M","R$ 37,39 M","- R$ 218,52 M","- R$ 41,49 M"
23,30/09/2018,"R$ 35,86 M","R$ 621,12 M","- R$ 694,30 M","- R$ 37,32 M"
24,30/06/2018,"R$ 744,00 M","R$ 14,35 M","- R$ 813,53 M","- R$ 55,18 M"
25,31/03/2018,"R$ 768,48 M","- R$ 26,75 M","- R$ 798,41 M","- R$ 56,68 M"
26,31/12/2017,"R$ 735,31 M","- R$ 36,03 M","- R$ 732,30 M","- R$ 33,03 M"
27,30/09/2017,"R$ 711,31 M","- R$ 576,48 M","- R$ 163,73 M","- R$ 28,90 M"
28,30/06/2017,"R$ 40,45 M","- R$ 157,56 M","R$ 96,81 M","- R$ 20,31 M"
29,31/03/2017,"R$ 77,71 M","- R$ 64,35 M","R$ 692,00 mil","R$ 14,05 M"
30,31/12/2016,"R$ 117,76 M","- R$ 97,12 M","R$ 4,39 M","R$ 25,04 M"
31,30/09/2016,"R$ 120,42 M","- R$ 96,16 M","- R$ 12,64 M","R$ 11,62 M"
32,30/06/2016,"- R$ 413,56 M","R$ 90,20 M","R$ 333,82 M","R$ 10,46 M"
33,31/03/2016,"- R$ 459,01 M","- R$ 16,74 M","R$ 447,91 M","- R$ 27,84 M"
34,31/12/2015,"R$ 74,06 M","- R$ 194,63 M","R$ 71,01 M","- R$ 49,57 M"
35,30/09/2015,"R$ 113,92 M","- R$ 2,35 M","- R$ 92,06 M","R$ 19,52 M"
36,30/06/2015,"R$ 608,53 M","- R$ 164,61 M","- R$ 414,83 M","R$ 29,09 M"
37,31/03/2015,"R$ 594,40 M","- R$ 160,69 M","- R$ 371,89 M","R$ 61,82 M"
38,31/12/2014,"R$ 4,65 M","- R$ 1,93 M","R$ 62,88 M","R$ 65,60 M"
39,30/09/2014,"- R$ 62,94 M","- R$ 100,34 M","R$ 181,67 M","R$ 18,38 M"
40,30/06/2014,"- R$ 37,63 M","- R$ 142,59 M","R$ 187,32 M","R$ 7,10 M"
41,31/03/2014,"- R$ 24,41 M","- R$ 135,94 M","R$ 165,97 M","R$ 5,62 M"
42,31/12/2013,"R$ 23,60 M","- R$ 109,67 M","R$ 110,41 M","R$ 24,34 M"
43,30/09/2013,"R$ 46,75 M","- R$ 192,38 M","R$ 118,53 M","- R$ 27,10 M"
44,30/06/2013,"R$ 29,52 M","- R$ 59,55 M","- R$ 12,83 M","- R$ 42,87 M"
45,31/03/2013,"- R$ 40,32 M","- R$ 70,38 M","R$ 1,92 M","- R$ 108,78 M"
46,31/12/2012,"- R$ 135,55 M","- R$ 42,41 M","R$ 1,92 M","- R$ 176,04 M"
47,30/09/2012,"- R$ 176,11 M","- R$ 36,89 M","R$ 20,35 M","- R$ 192,65 M"
48,30/06/2012,"- R$ 148,90 M","- R$ 79,83 M","R$ 77,73 M","- R$ 151,00 M"
49,31/03/2012,"- R$ 78,06 M","- R$ 2,41 M","- R$ 6,20 M","- R$ 86,67 M"
50,31/12/2011,"R$ 109,47 M","- R$ 38,21 M","- R$ 6,20 M","R$ 65,07 M"
51,30/09/2011,"R$ 204,92 M","- R$ 60,56 M","- R$ 28,75 M","R$ 115,61 M"
52,30/06/2011,"R$ 225,57 M","- R$ 63,10 M","- R$ 32,68 M","R$ 129,79 M"
53,31/03/2011,"R$ 183,46 M","- R$ 48,31 M","- R$ 45,32 M","R$ 89,84 M"
