,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield,ticker
26,31/03/2018,"23,64","0,71","0,72","6,04","0,44","R$ 578,60 M","0,64%",310
27,31/12/2017,"20,98","0,71","0,73","6,05","0,43","R$ 631,98 M","0,51%",310
28,30/09/2017,"10,22","0,42","0,44","3,60","0,25","R$ 414,35 M","0,87%",310
29,30/06/2017,"15,07","0,31","0,32","3,34","0,19","R$ 306,67 M","1,21%",310
30,31/03/2017,"10,47","0,31","0,32","3,42","0,19","R$ 361,28 M","1,21%",310
31,31/12/2016,"11,06","0,31","0,32","3,66","0,18","R$ 319,86 M","0,18%",310
32,30/09/2016,"16,04","0,31","0,32","3,75","0,18","R$ 309,43 M","0,18%",310
33,30/06/2016,"19,42","0,31","0,32","2,75","0,19","R$ 330,90 M","0,18%",310
34,31/03/2016,"28,99","0,32","0,33","2,96","0,18","R$ 276,29 M","0,18%",310
35,31/12/2015,"35,34","0,32","0,32","2,79","0,18","R$ 284,88 M","0,18%",310
36,30/09/2015,"26,04","0,32","0,33","2,80","0,18","R$ 298,12 M","0,93%",310
37,30/06/2015,"16,95","0,32","0,33","2,75","0,19","R$ 311,62 M","0,93%",310
38,31/03/2015,"51,75","0,79","0,82","7,46","0,47","R$ 514,74 M","0,38%",310
39,31/12/2014,"33,79","0,80","0,83","7,68","0,48","R$ 492,06 M","0,00%",310
40,30/09/2014,"29,63","0,80","0,83","11,71","0,48","R$ 576,73 M","0,00%",310
41,30/06/2014,"15,84","0,80","0,84","10,62","0,49","R$ 580,41 M","0,00%",310
42,31/03/2014,"11,50","0,80","0,82","8,72","0,49","R$ 640,55 M","0,00%",310
43,31/12/2013,"10,41","0,81","0,83","7,72","0,49","R$ 665,09 M","0,00%",310
44,30/09/2013,"8,06","0,81","0,85","7,75","0,50","R$ 714,80 M","0,00%",310
45,30/06/2013,"8,91","0,83","0,88","8,34","0,51","R$ 629,50 M","0,00%",310
46,31/03/2013,"9,94","0,85","0,93","9,51","0,51","R$ 779,22 M","0,00%",310
47,31/12/2012,"10,47","0,87","0,96","12,00","0,52","R$ 882,92 M","0,00%",310
48,30/09/2012,"10,16","0,88","0,96","9,26","0,52","R$ 815,43 M","0,00%",310
49,30/06/2012,"11,92","0,90","1,01","16,42","0,53","R$ 710,50 M","0,00%",310
50,31/03/2012,"11,67","0,91","1,01","8,72","0,53","R$ 809,29 M","0,00%",310
51,31/12/2011,"7,35","0,65","0,72","6,07","0,38","R$ 685,76 M","3,35%",310
52,30/09/2011,"9,15","0,66","0,74","5,21","0,38","R$ 651,40 M","3,35%",310
53,30/06/2011,"5,11","0,66","0,77","3,87","0,40","R$ 544,02 M","3,35%",310
54,31/03/2011,"4,54","0,59","0,69","3,60","0,35","R$ 699,35 M","4,19%",310
55,31/12/2010,"4,69","0,60","0,71","3,42","0,35","R$ 745,37 M","4,19%",310
56,30/09/2010,"5,48","0,67","0,74","41,71","0,39","R$ 597,49 M","4,19%",310
57,30/06/2010,"3,76","1,08","1,14","6,72","0,62","R$ 716,99 M","0,00%",310
58,31/03/2010,"2,64","0,77","0,84","4,96","0,45","R$ 545,77 M","0,00%",310
59,31/12/2009,"2,70","0,78","0,88","5,56","0,47","R$ 537,48 M","0,00%",310
60,30/09/2009,"1,74","0,52","0,53","2,76","0,31","R$ 484,98 M","0,00%",310
61,30/06/2009,"8,35","0,69","0,56","2,35","0,32","R$ 484,98 M","0,00%",310
62,31/03/2009,"7,82","0,71","0,56","2,31","0,33","R$ 484,98 M","0,00%",310
63,31/12/2008,"6,42","0,72","0,54","2,42","0,33","R$ 484,98 M","0,00%",310
64,30/09/2008,"6,53","0,75","0,55",,"0,33","R$ 484,98 M","0,00%",310
65,30/06/2008,"4,83","0,75","0,58",,"0,35","R$ 484,98 M","0,00%",310
66,31/03/2008,"4,92","0,77","0,59",,"0,36","R$ 484,98 M","0,00%",310
67,31/12/2007,"5,53","0,80","0,61",,"0,37","R$ 484,98 M","0,00%",310
68,30/09/2007,"2,94","0,85","0,62",,"0,37","R$ 484,98 M","0,00%",310
69,30/06/2007,"50,21","8,92","6,39",,"3,73","R$ 4,85 B","0,00%",310
70,31/03/2007,"71,11","9,13","6,54",,"3,81","R$ 4,85 B","0,00%",310
71,31/12/2006,"135,93","9,36","6,68",,"3,83","R$ 4,85 B","0,00%",310
72,30/09/2006,"-28,80","259,26","6,33",,"4,23","R$ 4,49 B","0,00%",310
73,30/06/2006,"-35,64","77,10","6,38",,"4,35","R$ 4,49 B","0,00%",310
74,31/03/2006,"-34,84","61,17","6,30",,"4,38","R$ 4,49 B","0,00%",310
75,31/12/2005,"-35,38","48,39","6,32",,"4,38","R$ 4,49 B","0,00%",310
76,30/09/2005,"-101,03","25,50","6,36",,"3,87","R$ 4,49 B","0,00%",310
77,30/06/2005,"-122,83","24,00","6,20",,"3,90","R$ 4,49 B","0,00%",310
78,31/03/2005,"-98,09","21,89","6,36",,"3,88","R$ 4,49 B","0,00%",310
79,31/12/2004,"-87,89","20,44","6,54",,"3,98","R$ 4,49 B","0,00%",310
80,30/09/2004,"-48,19","20,63","6,64",,"3,97","R$ 4,49 B","0,00%",310
81,30/06/2004,"-40,69","19,92","6,96",,"4,05","R$ 4,49 B","0,00%",310
82,31/03/2004,"-67,32","18,03","7,37",,"4,13","R$ 4,49 B","0,00%",310
83,31/12/2003,"-71,88","16,53","7,59",,"4,23","R$ 4,49 B","0,00%",310
84,30/09/2003,"-2.351,84","14,40","7,80",,"4,27","R$ 4,49 B","0,00%",310
85,30/06/2003,"-95,24","13,52","8,04",,"4,44","R$ 4,49 B","0,00%",310
86,31/03/2003,"-81,96","13,88","8,28",,"4,50","R$ 4,49 B","0,00%",310
87,31/12/2002,"-105,59","13,07","8,49",,"4,45","R$ 4,49 B","0,00%",310
88,30/09/2002,"-58,78","13,87","8,92",,"4,33","R$ 4,49 B","0,00%",310
89,30/06/2002,"-83,65","11,53","9,33",,"4,42","R$ 4,49 B","0,00%",310
90,31/03/2002,"-52,22","11,80","9,30",,"4,65","R$ 1,26 B","0,00%",310
91,31/12/2001,"-44,98","11,57","9,46",,"4,56","R$ 1,26 B","0,00%",310
92,30/06/2001,"-88,49","10,10","9,55",,"4,58","R$ 1,27 B","0,00%",310
93,31/03/2001,"-161,59","9,59","9,59",,"4,51","R$ 1,27 B","0,00%",310
94,31/12/2000,"-647,86","9,20","9,82",,"4,74","R$ 1,27 B","0,00%",310
95,30/09/2000,"1.894,12","9,11","10,16",,"4,83","R$ 1,27 B","0,00%",310
96,30/06/2000,"-383,44","9,07","10,40",,"4,86","R$ 1,27 B","0,00%",310
97,31/03/2000,"-201,25","9,06","10,75",,"4,95","R$ 1,27 B","0,00%",310
