,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
30,31/12/2016,"R$ 101,71 M","- R$ 20,96 M","- R$ 84,02 M","- R$ 3,80 M"
31,30/09/2016,"R$ 105,28 M","- R$ 26,77 M","- R$ 75,65 M","R$ 2,37 M"
32,30/06/2016,"R$ 83,85 M","- R$ 43,58 M","- R$ 34,62 M","R$ 4,58 M"
33,31/03/2016,"R$ 91,23 M","- R$ 42,49 M","- R$ 52,35 M","- R$ 4,33 M"
34,31/12/2015,"R$ 91,25 M","- R$ 30,41 M","- R$ 62,08 M","- R$ 2,01 M"
35,30/09/2015,"R$ 75,39 M","- R$ 30,71 M","- R$ 45,66 M","- R$ 1,79 M"
36,30/06/2015,"R$ 104,64 M","- R$ 46,08 M","- R$ 65,82 M","- R$ 7,53 M"
37,31/03/2015,"R$ 100,27 M","- R$ 38,25 M","- R$ 65,12 M","- R$ 3,44 M"
38,31/12/2014,"R$ 109,97 M","- R$ 48,02 M","- R$ 64,90 M","- R$ 2,96 M"
39,30/09/2014,"R$ 95,03 M","- R$ 17,44 M","- R$ 81,76 M","- R$ 4,17 M"
40,30/06/2014,"R$ 71,79 M","R$ 25,14 M","- R$ 91,89 M","R$ 5,04 M"
41,31/03/2014,"R$ 71,18 M","- R$ 17,27 M","- R$ 51,37 M","R$ 2,55 M"
42,31/12/2013,"R$ 71,73 M","- R$ 11,86 M","- R$ 57,61 M","R$ 2,27 M"
43,30/09/2013,"R$ 52,47 M","- R$ 49,45 M","- R$ 639,00 mil","R$ 2,38 M"
44,30/06/2013,"R$ 38,01 M","- R$ 40,32 M","R$ 5,03 M","R$ 2,72 M"
45,31/03/2013,"R$ 63,46 M","- R$ 84,64 M","R$ 23,40 M","R$ 2,21 M"
46,31/12/2012,"R$ 51,22 M","- R$ 78,26 M","R$ 23,03 M","- R$ 4,01 M"
47,30/09/2012,"R$ 58,99 M","- R$ 43,40 M","- R$ 13,46 M","R$ 2,14 M"
48,30/06/2012,"R$ 54,65 M","- R$ 45,02 M","- R$ 8,09 M","R$ 1,54 M"
49,31/03/2012,"R$ 59,60 M","- R$ 8,15 M","- R$ 52,05 M","- R$ 596,00 mil"
50,31/12/2011,"R$ 43,04 M","- R$ 168,29 M","R$ 132,78 M","R$ 7,52 M"
51,30/09/2011,"R$ 6,72 M","- R$ 168,08 M","R$ 176,06 M","R$ 20,04 M"
52,30/06/2011,"R$ 13,47 M","- R$ 188,80 M","R$ 157,44 M","- R$ 12,56 M"
53,31/03/2011,"R$ 3,24 M","- R$ 178,04 M","R$ 162,02 M","- R$ 7,44 M"
