,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
30,31/12/2016,"R$ 277,65 M","- R$ 176,26 M","R$ 160,46 M","R$ 261,85 M"
31,30/09/2016,"R$ 304,12 M","- R$ 185,66 M","R$ 182,41 M","R$ 300,86 M"
32,30/06/2016,"R$ 290,12 M","- R$ 194,52 M","- R$ 217,74 M","- R$ 122,14 M"
33,31/03/2016,"R$ 224,84 M","- R$ 152,39 M","- R$ 38,48 M","R$ 33,96 M"
34,31/12/2015,"R$ 243,80 M","- R$ 198,46 M","- R$ 101,95 M","- R$ 56,61 M"
35,30/09/2015,"R$ 225,23 M","- R$ 186,61 M","- R$ 182,28 M","- R$ 143,66 M"
36,30/06/2015,"R$ 226,58 M","- R$ 216,11 M","R$ 263,36 M","R$ 273,84 M"
37,31/03/2015,"R$ 176,64 M","- R$ 195,56 M","R$ 40,08 M","R$ 21,16 M"
38,31/12/2014,"R$ 124,08 M","- R$ 268,47 M","R$ 183,23 M","R$ 38,83 M"
39,30/09/2014,"R$ 239,64 M","- R$ 253,83 M","- R$ 71,25 M","- R$ 85,43 M"
40,30/06/2014,"R$ 202,96 M","- R$ 218,60 M","R$ 8,54 M","- R$ 7,09 M"
41,31/03/2014,"R$ 208,25 M","- R$ 218,67 M","- R$ 13,61 M","- R$ 24,03 M"
42,31/12/2013,"R$ 162,09 M","- R$ 233,11 M","R$ 38,50 M","- R$ 32,52 M"
43,30/09/2013,"R$ 205,18 M","- R$ 214,01 M","- R$ 3,33 M","- R$ 12,16 M"
44,30/06/2013,"R$ 209,52 M","- R$ 187,56 M","- R$ 164,93 M","- R$ 142,98 M"
45,31/03/2013,"R$ 220,03 M","- R$ 152,32 M","R$ 47,56 M","R$ 115,27 M"
46,31/12/2012,"R$ 155,43 M","- R$ 136,74 M","- R$ 25,93 M","- R$ 7,23 M"
47,30/09/2012,"R$ 197,20 M","- R$ 120,64 M","- R$ 37,12 M","R$ 39,45 M"
48,30/06/2012,"R$ 202,80 M","- R$ 117,01 M","- R$ 83,14 M","R$ 2,65 M"
49,31/03/2012,"R$ 171,49 M","- R$ 101,95 M","- R$ 25,52 M","R$ 44,02 M"
50,31/12/2011,"R$ 156,74 M","- R$ 95,20 M","- R$ 39,39 M","R$ 22,15 M"
51,30/09/2011,"R$ 167,48 M","- R$ 90,86 M","- R$ 50,74 M","R$ 25,88 M"
52,30/06/2011,"R$ 163,95 M","- R$ 88,91 M","- R$ 66,54 M","R$ 8,51 M"
53,31/03/2011,"R$ 114,47 M","- R$ 79,21 M","- R$ 47,95 M","- R$ 12,69 M"
