,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
33,31/03/2016,"R$ 53,35 M","- R$ 787,89 M","R$ 875,00 M","R$ 140,46 M"
34,31/12/2015,"R$ 177,28 M","- R$ 486,50 M","R$ 289,44 M","- R$ 19,78 M"
35,30/09/2015,"R$ 28,02 M","- R$ 807,70 M","R$ 682,23 M","- R$ 97,45 M"
36,30/06/2015,"- R$ 28,66 M","- R$ 785,71 M","R$ 518,77 M","- R$ 295,61 M"
37,31/03/2015,"- R$ 11,10 M","- R$ 633,88 M","R$ 330,88 M","- R$ 314,09 M"
38,31/12/2014,"- R$ 47,89 M","- R$ 1,24 B","R$ 1,24 B","- R$ 46,00 M"
39,30/09/2014,"R$ 18,32 M","- R$ 1,21 B","R$ 1,16 B","- R$ 32,19 M"
40,30/06/2014,"R$ 54,88 M","- R$ 1,48 B","R$ 1,16 B","- R$ 263,91 M"
41,31/03/2014,"R$ 89,24 M","- R$ 1,78 B","R$ 1,61 B","- R$ 84,01 M"
42,31/12/2013,"R$ 89,29 M","- R$ 1,37 B","R$ 805,01 M","- R$ 475,52 M"
43,30/09/2013,"R$ 160,38 M","- R$ 1,19 B","R$ 966,24 M","- R$ 62,42 M"
44,30/06/2013,"R$ 127,78 M","- R$ 954,50 M","R$ 1,30 B","R$ 469,02 M"
45,31/03/2013,"R$ 69,72 M","- R$ 754,97 M","R$ 889,99 M","R$ 204,74 M"
46,31/12/2012,"R$ 114,81 M","- R$ 736,15 M","R$ 839,62 M","R$ 218,28 M"
47,30/09/2012,"R$ 148,44 M","- R$ 707,00 M","R$ 370,83 M","- R$ 187,73 M"
48,30/06/2012,"R$ 157,26 M","- R$ 789,27 M","R$ 691,01 M","R$ 59,00 M"
49,31/03/2012,"R$ 44,11 M","- R$ 862,80 M","R$ 930,48 M","R$ 111,79 M"
50,31/12/2011,"- R$ 9,63 M","- R$ 733,74 M","R$ 1,11 B","R$ 371,28 M"
51,30/09/2011,"R$ 4,72 M","- R$ 604,43 M","R$ 1,02 B","R$ 420,83 M"
52,30/06/2011,"- R$ 95,10 M","- R$ 377,40 M","R$ 529,60 M","R$ 57,10 M"
53,31/03/2011,"- R$ 89,89 M","- R$ 70,54 M","R$ 258,84 M","R$ 98,41 M"
