,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield,ticker
51,31/12/2011,"-23,14","-10,65","0,51","-23,17","0,63","R$ 292,18 M","0,00%",239
52,30/09/2011,"185,75","-8,82","0,48","31,93","0,56","R$ 275,49 M","0,00%",239
53,30/06/2011,"6,14","-4,08","0,57","103,03","0,68","R$ 319,77 M","0,00%",239
54,31/03/2011,"9,14","-5,23","0,65","14,63","0,82","R$ 356,90 M","0,00%",239
55,31/12/2010,"19,68","-4,55","0,69","10,75","0,83","R$ 370,87 M","0,00%",239
56,30/09/2010,"4,95","-3,32","0,59","9,67","0,74","R$ 319,77 M","0,00%",239
57,30/06/2010,"1,60","-3,09","0,57","2,92","0,73","R$ 310,23 M","0,00%",239
58,31/03/2010,"1,45","-3,98","0,66","3,18","0,86","R$ 360,65 M","0,00%",239
59,31/12/2009,"1,30","-2,41","0,61","2,97","0,97","R$ 340,21 M","0,00%",239
60,30/09/2009,"1,25","-1,31","0,47","3,07","0,76","R$ 263,22 M","0,00%",239
61,30/06/2009,"3,72","-0,65","0,40","3,14","0,66","R$ 214,17 M","0,00%",239
62,31/03/2009,"13,82","-0,57","0,34","12,47","0,58","R$ 190,33 M","0,00%",239
63,31/12/2008,"23,41","-0,43","0,28","-30,39","0,46","R$ 152,51 M","0,00%",239
64,30/09/2008,"-34,46","-0,78","0,52",,"0,85","R$ 258,46 M","0,00%",239
65,30/06/2008,"20,62","-1,22","0,82",,"1,31","R$ 387,90 M","0,00%",239
66,31/03/2008,"8,23","-1,34","0,97",,"1,53","R$ 428,78 M","0,00%",239
67,31/12/2007,"6,52","-1,24","0,94",,"1,41","R$ 401,19 M","0,00%",239
68,30/09/2007,"8,64","-1,73","1,31",,"2,00","R$ 540,85 M","0,00%",239
69,30/06/2007,"25,27","-1,85","1,35",,"2,14","R$ 571,51 M","0,00%",239
70,31/03/2007,"-3,43","-0,90","1,09",,"1,57","R$ 446,50 M","0,00%",239
71,31/12/2006,"-2,54","-0,74","0,86",,"1,35","R$ 362,56 M","0,00%",239
72,30/09/2006,"-1,80","-0,53","0,64",,"0,88","R$ 275,32 M","0,00%",239
73,30/06/2006,"-1,50","-0,44","0,50",,"0,78","R$ 218,77 M","0,00%",239
74,31/03/2006,"4,18","-0,62","0,55",,"0,67","R$ 241,34 M","0,00%",239
75,31/12/2005,"41,65","-0,51","0,44",,"0,58","R$ 192,91 M","0,00%",239
76,30/09/2005,"-1,01","-0,52","0,54",,"0,61","R$ 210,91 M","0,00%",239
77,30/06/2005,"-1,17","-0,55","0,62",,"0,65","R$ 217,00 M","0,00%",239
78,31/03/2005,"-0,83","-0,52","0,78",,"0,98","R$ 15,63 B","0,00%",239
79,31/12/2004,"-0,83","-0,55","0,89",,"1,15","R$ 15,64 B","0,00%",239
80,30/09/2004,"-3,35","-0,57","0,38",,"0,23","R$ 15,50 B","0,00%",239
81,30/06/2004,"-1,17","-0,56","0,43",,"0,24","R$ 15,50 B","0,00%",239
82,31/03/2004,"-0,08","-0,56","0,40",,"0,21","R$ 15,49 B","0,00%",239
83,31/12/2003,"-0,08","-0,58","0,39",,"0,25","R$ 15,48 B","0,00%",239
84,30/09/2003,"-0,10","-0,80","0,57",,"0,36","R$ 15,52 B","0,00%",239
85,30/06/2003,"-0,13","-1,21","0,48",,"0,38","R$ 15,52 B","0,00%",239
86,31/03/2003,"0,39","0,13","0,45",,"0,09","R$ 15,52 B","0,00%",239
87,31/12/2002,"0,35","0,13","0,46",,"0,09","R$ 15,53 B","3.388,75%",239
88,30/09/2002,"0,50","0,18","0,70",,"0,13","R$ 15,60 B","2.223,87%",239
89,30/06/2002,"0,74","0,23","0,70",,"0,16","R$ 15,58 B","2.417,25%",239
90,31/03/2002,"3,44","0,33","0,86",,"0,22","R$ 15,60 B","0,00%",239
91,31/12/2001,"2,33","0,37","1,02",,"0,25","R$ 15,63 B","3.260,87%",239
92,30/06/2001,"3,23","0,45","1,18",,"0,29","R$ 15,65 B","2.955,67%",239
93,31/03/2001,"5,29","0,85","2,15",,"0,51","R$ 15,88 B","1.555,21%",239
94,31/12/2000,"9,56","0,94","2,12",,"0,55","R$ 15,89 B","5.382,25%",239
95,30/09/2000,"-121,16","0,78","1,65",,"0,47","R$ 15,80 B","6.556,25%",239
96,30/06/2000,"29,88","0,88","1,81",,"0,53","R$ 15,84 B","6.025,27%",239
97,31/03/2000,"20,10","0,61","1,24",,"0,38","R$ 15,69 B","8.965,81%",239
