,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
21,31/03/2019,"R$ 2,02 M","- R$ 228,00 mil","- R$ 1,75 M","R$ 37,00 mil"
22,31/12/2018,"- R$ 7,21 M","R$ 6,37 M","R$ 1,17 M","R$ 335,00 mil"
23,30/09/2018,"R$ 2,10 M","- R$ 451,00 mil","- R$ 1,87 M","- R$ 226,00 mil"
24,30/06/2018,"R$ 21,00 mil","- R$ 949,00 mil","- R$ 368,00 mil","- R$ 1,30 M"
25,31/03/2018,"R$ 5,74 M","- R$ 1,48 M","- R$ 2,62 M","R$ 1,65 M"
26,31/12/2017,"- R$ 550,00 mil","- R$ 1,04 M","R$ 1,55 M","- R$ 39,00 mil"
27,30/09/2017,"R$ 2,43 M","- R$ 463,00 mil","- R$ 2,05 M","- R$ 85,00 mil"
28,30/06/2017,"R$ 3,37 M","- R$ 1,18 M","- R$ 2,06 M","R$ 127,00 mil"
29,31/03/2017,"R$ 3,76 M","- R$ 934,00 mil","- R$ 2,76 M","R$ 70,00 mil"
30,31/12/2016,"R$ 1,83 M","- R$ 2,14 M","R$ 161,00 mil","- R$ 148,00 mil"
31,30/09/2016,"R$ 931,00 mil","- R$ 1,50 M","R$ 468,00 mil","- R$ 100,00 mil"
32,30/06/2016,"R$ 3,84 M","- R$ 3,00 M","- R$ 1,23 M","- R$ 391,00 mil"
33,31/03/2016,"R$ 1,72 M","- R$ 2,65 M","- R$ 2,78 M","- R$ 3,71 M"
34,31/12/2015,"R$ 3,15 M","- R$ 3,14 M","- R$ 75,00 mil","- R$ 63,00 mil"
35,30/09/2015,"R$ 10,40 M","- R$ 2,98 M","- R$ 3,11 M","R$ 4,30 M"
36,30/06/2015,"- R$ 178,00 mil","- R$ 2,84 M","R$ 1,93 M","- R$ 1,08 M"
37,31/03/2015,"- R$ 503,00 mil","- R$ 2,62 M","R$ 208,00 mil","- R$ 2,91 M"
38,31/12/2014,"R$ 6,31 M","- R$ 6,25 M","R$ 608,00 mil","R$ 668,00 mil"
39,30/09/2014,"R$ 1,82 M","- R$ 866,00 mil","- R$ 232,00 mil","R$ 721,00 mil"
40,30/06/2014,"R$ 4,29 M","- R$ 5,23 M","- R$ 640,00 mil","- R$ 1,58 M"
41,31/03/2014,"R$ 612,00 mil","- R$ 3,66 M","R$ 3,64 M","R$ 590,00 mil"
42,31/12/2013,"R$ 6,41 M","- R$ 3,31 M","- R$ 2,52 M","R$ 578,00 mil"
43,30/09/2013,"- R$ 4,92 M","- R$ 4,13 M","R$ 3,06 M","- R$ 5,99 M"
44,30/06/2013,"- R$ 415,00 mil","- R$ 2,66 M","- R$ 1,15 M","- R$ 4,23 M"
45,31/03/2013,"R$ 15,92 M","- R$ 2,32 M","- R$ 2,89 M","R$ 10,71 M"
46,31/12/2012,"R$ 4,40 M","- R$ 2,22 M","- R$ 1,06 M","R$ 1,13 M"
47,30/09/2012,"R$ 2,99 M","- R$ 2,34 M","- R$ 1,70 M","- R$ 1,05 M"
48,30/06/2012,"R$ 4,56 M","- R$ 2,36 M","- R$ 3,00 M","- R$ 795,00 mil"
49,31/03/2012,"R$ 3,91 M","- R$ 3,10 M","R$ 179,00 mil","R$ 988,00 mil"
50,31/12/2011,"R$ 2,41 M","- R$ 1,31 M","- R$ 1,18 M","- R$ 75,00 mil"
51,30/09/2011,"- R$ 6,19 M","- R$ 1,76 M","- R$ 2,03 M","- R$ 9,97 M"
52,30/06/2011,"R$ 10,61 M","- R$ 1,65 M","R$ 1,32 M","R$ 10,29 M"
53,31/03/2011,"R$ 708,00 mil","- R$ 1,17 M","- R$ 854,00 mil","- R$ 1,32 M"
