,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
19,30/09/2019,"R$ 209,79 M","- R$ 117,12 M","- R$ 111,53 M","- R$ 5,20 M"
20,30/06/2019,"R$ 163,02 M","- R$ 70,90 M","- R$ 317,61 M","- R$ 191,29 M"
21,31/03/2019,"R$ 197,17 M","- R$ 65,18 M","- R$ 177,13 M","- R$ 22,88 M"
22,31/12/2018,"R$ 200,72 M","- R$ 61,82 M","- R$ 145,81 M","R$ 14,71 M"
23,30/09/2018,"R$ 233,54 M","- R$ 71,06 M","- R$ 142,45 M","R$ 39,20 M"
24,30/06/2018,"R$ 233,94 M","- R$ 110,59 M","R$ 75,00 M","R$ 186,03 M"
25,31/03/2018,"R$ 139,17 M","- R$ 106,98 M","- R$ 76,40 M","- R$ 39,79 M"
26,31/12/2017,"R$ 81,93 M","- R$ 94,01 M","- R$ 92,46 M","- R$ 97,92 M"
27,30/09/2017,"R$ 87,71 M","- R$ 82,39 M","- R$ 128,01 M","- R$ 114,66 M"
28,30/06/2017,"R$ 117,89 M","- R$ 5,65 M","R$ 74,60 M","R$ 191,73 M"
29,31/03/2017,"R$ 187,43 M","- R$ 5,27 M","- R$ 36,35 M","R$ 142,65 M"
30,31/12/2016,"R$ 223,10 M","- R$ 30,44 M","- R$ 24,60 M","R$ 153,49 M"
31,30/09/2016,"R$ 190,96 M","R$ 18,42 M","- R$ 11,02 M","R$ 177,78 M"
32,30/06/2016,"R$ 211,39 M","- R$ 440,15 M","R$ 158,41 M","- R$ 73,28 M"
33,31/03/2016,"R$ 211,57 M","- R$ 572,73 M","R$ 377,76 M","R$ 22,59 M"
34,31/12/2015,"R$ 230,89 M","- R$ 585,00 M","R$ 404,62 M","R$ 60,22 M"
35,30/09/2015,"R$ 243,31 M","- R$ 643,00 M","R$ 453,21 M","R$ 66,72 M"
36,30/06/2015,"R$ 230,47 M","- R$ 254,22 M","R$ 69,18 M","R$ 41,97 M"
37,31/03/2015,"R$ 217,55 M","- R$ 130,72 M","- R$ 45,39 M","R$ 32,91 M"
38,31/12/2014,"R$ 224,00 M","- R$ 126,55 M","- R$ 66,06 M","R$ 28,86 M"
39,30/09/2014,"R$ 207,76 M","- R$ 112,76 M","- R$ 170,01 M","- R$ 74,87 M"
40,30/06/2014,"R$ 172,58 M","R$ 817,00 mil","- R$ 170,31 M","- R$ 1,88 M"
41,31/03/2014,"R$ 151,35 M","R$ 13,44 M","- R$ 112,64 M","R$ 55,70 M"
42,31/12/2013,"R$ 93,19 M","R$ 42,80 M","- R$ 102,47 M","R$ 36,42 M"
43,30/09/2013,"R$ 91,08 M","- R$ 151,22 M","R$ 209,99 M","R$ 155,01 M"
44,30/06/2013,"R$ 86,98 M","- R$ 241,35 M","R$ 210,99 M","R$ 68,39 M"
45,31/03/2013,"R$ 121,58 M","- R$ 245,97 M","R$ 42,84 M","- R$ 76,05 M"
46,31/12/2012,"R$ 155,61 M","- R$ 250,49 M","R$ 36,45 M","- R$ 54,14 M"
47,30/09/2012,"R$ 134,58 M","- R$ 70,26 M","- R$ 73,69 M","- R$ 8,64 M"
48,30/06/2012,"R$ 152,76 M","- R$ 71,11 M","- R$ 91,99 M","- R$ 6,54 M"
49,31/03/2012,"R$ 150,32 M","- R$ 65,35 M","- R$ 36,06 M","R$ 50,91 M"
50,31/12/2011,"R$ 123,96 M","- R$ 61,31 M","- R$ 33,39 M","R$ 32,04 M"
51,30/09/2011,"R$ 128,99 M","- R$ 45,25 M","- R$ 93,92 M","- R$ 7,30 M"
52,30/06/2011,"R$ 137,57 M","- R$ 28,82 M","- R$ 89,10 M","R$ 18,59 M"
53,31/03/2011,"R$ 117,50 M","- R$ 31,99 M","- R$ 47,67 M","R$ 36,73 M"
