,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
36,30/06/2015,"R$ 1,33 B","- R$ 676,05 M","- R$ 266,48 M","R$ 194,29 M"
37,31/03/2015,"R$ 659,83 M","- R$ 672,54 M","R$ 143,06 M","R$ 484,78 M"
38,31/12/2014,"R$ 532,92 M","R$ 194,85 M","- R$ 701,49 M","R$ 204,91 M"
39,30/09/2014,"R$ 690,04 M","- R$ 390,98 M","- R$ 174,26 M","R$ 278,48 M"
40,30/06/2014,"R$ 1,12 B","- R$ 421,48 M","R$ 72,99 M","R$ 756,78 M"
41,31/03/2014,"R$ 198,88 M","- R$ 723,11 M","R$ 366,27 M","- R$ 228,21 M"
42,31/12/2013,"R$ 789,13 M","- R$ 656,60 M","- R$ 51,92 M","R$ 133,79 M"
43,30/09/2013,"R$ 1,82 B","- R$ 812,73 M","- R$ 265,91 M","R$ 726,22 M"
44,30/06/2013,"R$ 947,11 M","- R$ 725,54 M","- R$ 93,45 M","R$ 179,47 M"
45,31/03/2013,"R$ 398,41 M","- R$ 508,69 M","- R$ 250,55 M","- R$ 377,57 M"
46,31/12/2012,"R$ 1,16 B","- R$ 733,17 M","- R$ 658,06 M","- R$ 228,16 M"
47,30/09/2012,"R$ 1,32 B","- R$ 890,03 M","- R$ 439,40 M","R$ 1,52 M"
48,30/06/2012,"R$ 951,81 M","- R$ 985,81 M","R$ 248,16 M","R$ 305,36 M"
49,31/03/2012,"R$ 841,77 M","- R$ 829,02 M","- R$ 115,85 M","- R$ 118,01 M"
50,31/12/2011,"R$ 1,33 B","- R$ 694,22 M","- R$ 429,20 M","R$ 197,75 M"
51,30/09/2011,"R$ 335,17 M","- R$ 662,91 M","R$ 282,21 M","R$ 95,65 M"
52,30/06/2011,"- R$ 868,68 M","- R$ 375,65 M","R$ 1,38 B","R$ 104,24 M"
53,31/03/2011,"R$ 914,72 M","- R$ 378,38 M","- R$ 504,26 M","R$ 17,13 M"
