,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
23,30/09/2018,"- R$ 158,51 M","- R$ 293,70 M","R$ 273,60 M","- R$ 178,60 M"
24,30/06/2018,"- R$ 144,16 M","- R$ 286,87 M","R$ 205,73 M","- R$ 225,29 M"
25,31/03/2018,"- R$ 89,91 M","- R$ 289,26 M","R$ 242,52 M","- R$ 136,65 M"
26,31/12/2017,"- R$ 45,32 M","- R$ 257,47 M","R$ 218,98 M","- R$ 83,81 M"
27,30/09/2017,"- R$ 132,35 M","- R$ 171,68 M","R$ 448,51 M","R$ 144,48 M"
28,30/06/2017,"- R$ 147,77 M","- R$ 186,18 M","R$ 479,40 M","R$ 145,45 M"
29,31/03/2017,"- R$ 154,53 M","- R$ 318,88 M","R$ 567,40 M","R$ 93,98 M"
30,31/12/2016,"- R$ 180,42 M","- R$ 479,32 M","R$ 685,69 M","R$ 25,95 M"
31,30/09/2016,"- R$ 168,47 M","- R$ 507,99 M","R$ 536,38 M","- R$ 140,08 M"
32,30/06/2016,"R$ 13,94 M","- R$ 629,58 M","R$ 636,60 M","R$ 20,96 M"
33,31/03/2016,"R$ 109,80 M","- R$ 815,96 M","R$ 688,62 M","- R$ 17,54 M"
34,31/12/2015,"R$ 62,03 M","- R$ 578,15 M","R$ 523,83 M","R$ 7,71 M"
35,30/09/2015,"R$ 120,01 M","- R$ 757,74 M","R$ 657,93 M","R$ 20,20 M"
36,30/06/2015,"R$ 90,37 M","- R$ 700,81 M","R$ 566,75 M","- R$ 43,69 M"
37,31/03/2015,"R$ 214,51 M","- R$ 664,11 M","R$ 388,07 M","- R$ 61,52 M"
38,31/12/2014,"R$ 246,22 M","- R$ 879,20 M","R$ 432,83 M","- R$ 200,16 M"
39,30/09/2014,"R$ 161,64 M","- R$ 480,69 M","- R$ 35,78 M","- R$ 251,59 M"
40,30/06/2014,"R$ 492,16 M","R$ 87,96 M","R$ 522,39 M","R$ 204,08 M"
41,31/03/2014,"R$ 428,15 M","R$ 255,22 M","R$ 447,60 M","R$ 232,54 M"
42,31/12/2013,"- R$ 133,68 M","- R$ 227,15 M","R$ 232,96 M","- R$ 127,87 M"
43,30/09/2013,"- R$ 210,22 M","- R$ 166,18 M","R$ 19,64 M","- R$ 138,89 M"
44,30/06/2013,"R$ 535,32 M","R$ 575,48 M","R$ 605,61 M","R$ 562,24 M"
45,31/03/2013,"R$ 13,78 M","- R$ 122,96 M","R$ 53,41 M","- R$ 55,77 M"
46,31/12/2012,"R$ 29,31 M","- R$ 108,93 M","R$ 21,39 M","- R$ 58,23 M"
47,30/09/2012,"R$ 26,95 M","- R$ 95,69 M","R$ 170,82 M","R$ 102,08 M"
48,30/06/2012,"R$ 16,55 M","- R$ 67,79 M","R$ 405,87 M","R$ 354,63 M"
49,31/03/2012,"- R$ 1,39 M","- R$ 52,55 M","R$ 415,42 M","R$ 361,49 M"
50,31/12/2011,"- R$ 8,78 M","- R$ 31,48 M","R$ 395,40 M","R$ 355,14 M"
51,30/09/2011,"- R$ 19,30 M","- R$ 7,86 M","R$ 245,85 M","R$ 218,94 M"
52,30/06/2011,"- R$ 14,16 M","- R$ 3,76 M","R$ 10,80 M","- R$ 6,87 M"
53,31/03/2011,"R$ 1,72 M","- R$ 3,47 M","R$ 0,00","- R$ 1,75 M"
