,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield
27,31/12/2017,"-0,36","0,53","0,56","-1,22","0,14","R$ 444,26 M","0,00%"
28,30/09/2017,"-1,50","0,55","1,43","-3,23","0,25","R$ 1,05 B","0,00%"
29,30/06/2017,"-1,50","0,55","1,43","-3,23","0,25","R$ 1,05 B","0,00%"
30,31/03/2017,"-1,20","0,40","1,44","-11,22","0,13","R$ 804,31 M","0,00%"
31,31/12/2016,"-0,48","0,27","1,10","-3,97","0,09","R$ 1,58 B","0,00%"
32,30/09/2016,"-1,27","0,54","2,85","-42,91","0,21","R$ 1,97 B","0,00%"
33,30/06/2016,"-4,05","0,71","4,13","7,25","0,28","R$ 3,92 B","0,00%"
34,31/03/2016,"-5,31","0,69","3,88","29,28","0,26","R$ 3,33 B","0,00%"
35,31/12/2015,"11,25","0,51","3,24","7,50","0,22","R$ 3,33 B","0,00%"
36,30/09/2015,"6,28","0,84","5,51","89,16","0,42","R$ 4,52 B","0,00%"
37,30/06/2015,"-39,89","1,40","8,28","-119,77","0,59","R$ 4,52 B","0,00%"
38,31/03/2015,"-114,48","1,65","11,61","-368,48","0,74","R$ 4,75 B","0,00%"
39,31/12/2014,"-99,01","1,41","11,68","-73,86","0,64","R$ 4,75 B","0,00%"
40,30/09/2014,"-1.847,15","1,25","13,73","173,54","0,63","R$ 3,03 B","0,00%"
41,30/06/2014,"476,48","1,76","13,92","58,02","0,71","R$ 3,03 B","0,00%"
42,31/03/2014,"481,72","1,67","13,48","33,85","0,68","R$ 3,03 B","0,00%"
43,31/12/2013,"531,15","3,33","14,74","37,30","0,91","R$ 3,15 B","0,00%"
44,30/09/2013,"-166,36","3,85","18,24","23,67","1,16","R$ 3,15 B","0,00%"
45,30/06/2013,"-228,81","3,36","16,25","25,92","1,05","R$ 1,69 B","0,00%"
46,31/03/2013,"-269,10","2,63","16,16","37,39","0,98","R$ 1,69 B","0,00%"
47,31/12/2012,"-415,22","2,52","21,61","21,76","0,93","R$ 1,69 B","0,00%"
48,30/09/2012,"4.324,22","2,35","27,08","15,41","1,10","R$ 1,83 B","0,00%"
49,30/06/2012,"-286,21","2,82","47,32","11,62","1,05","R$ 1,56 B","0,00%"
50,31/03/2012,"-329,69","3,38","58,47","49,92","1,39","R$ 1,56 B","0,00%"
51,31/12/2011,"-141,63","2,50","46,73","-177,44","1,06","R$ 1,56 B","0,00%"
52,30/09/2011,"1.698,85","3,02","51,97","412,03","1,31","R$ 1,58 B","0,00%"
53,30/06/2011,"-576,48","4,99","38,48","-14,95","1,71","R$ 1,01 B","0,00%"
54,31/03/2011,"-1.045,50","5,19","40,47","-16,57","2,66","R$ 1,01 B","0,00%"
55,31/12/2010,"786,82","4,08","32,00","-12,59","2,73","R$ 1,01 B","0,00%"
56,30/09/2010,"347,97","2,87","23,38","-10,93","1,91","R$ 1,01 B","0,00%"
57,30/06/2010,"239,37","3,48","14,14","8,04","1,70","R$ 886,90 M","0,00%"
58,31/03/2010,"434,49","3,89","15,90","59,82","1,83","R$ 896,06 M","0,00%"
59,31/12/2009,"-3,53","0,04","0,16","0,32","0,02","R$ 11,63 M","0,00%"
60,30/09/2009,"-0,45","0,04","0,16","0,29","0,02","R$ 11,63 M","0,00%"
61,30/06/2009,"-0,31","0,04","0,18","-0,12","0,02","R$ 11,63 M","0,00%"
62,31/03/2009,"-0,18","0,57","0,17","-0,60","0,02","R$ 8,59 M","0,00%"
63,31/12/2008,"-0,16","0,44","0,26","-0,28","0,02","R$ 8,59 M","0,00%"
64,30/09/2008,"-0,17","0,25","0,58",NA,"0,02","R$ 8,59 M","0,00%"
65,30/06/2008,"-0,25","0,18","3,62",NA,"0,02","R$ 8,59 M","0,00%"
66,31/03/2008,"-0,49","0,14","0,00",NA,"0,02","R$ 8,59 M","0,00%"
67,31/12/2007,"-1,39","1,03","0,00",NA,"0,02","R$ 8,59 M","0,00%"
