,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
38,31/12/2014,"R$ 286,27 M","- R$ 137,02 M","- R$ 167,15 M","- R$ 43,50 M"
39,30/09/2014,"- R$ 755,00 mil","- R$ 218,63 M","- R$ 299,05 M","- R$ 508,12 M"
40,30/06/2014,"R$ 224,03 M","- R$ 10,84 M","R$ 158,47 M","R$ 324,84 M"
41,31/03/2014,"R$ 459,14 M","R$ 95,39 M","- R$ 1,86 M","R$ 489,90 M"
42,31/12/2013,"R$ 247,79 M","- R$ 72,78 M","- R$ 160,73 M","R$ 6,35 M"
43,30/09/2013,"R$ 740,93 M","- R$ 147,40 M","- R$ 118,08 M","R$ 467,21 M"
44,30/06/2013,"- R$ 610,13 M","R$ 6,20 M","R$ 903,16 M","R$ 296,12 M"
45,31/03/2013,"R$ 25,30 M","- R$ 104,96 M","R$ 182,82 M","R$ 90,42 M"
46,31/12/2012,"- R$ 182,61 M","- R$ 71,60 M","- R$ 28,94 M","- R$ 275,01 M"
47,30/09/2012,"- R$ 61,86 M","R$ 17,75 M","R$ 113,45 M","R$ 67,28 M"
48,30/06/2012,"R$ 19,96 M","- R$ 345,62 M","- R$ 2,39 M","- R$ 331,35 M"
49,31/03/2012,"R$ 357,80 M","- R$ 190,98 M","- R$ 86,50 M","R$ 84,34 M"
50,31/12/2011,"- R$ 819,29 M","R$ 543,07 M","R$ 210,75 M","- R$ 72,39 M"
51,30/09/2011,"R$ 231,76 M","- R$ 505,46 M","- R$ 64,12 M","- R$ 340,80 M"
52,30/06/2011,"- R$ 122,99 M","- R$ 359,10 M","R$ 327,00 M","- R$ 154,14 M"
53,31/03/2011,"R$ 107,99 M","- R$ 147,68 M","- R$ 119,09 M","- R$ 158,24 M"
