,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
31,30/09/2016,"R$ 311,33 M","- R$ 143,65 M","R$ 31,65 M","R$ 199,33 M"
32,30/06/2016,"R$ 107,86 M","- R$ 111,80 M","- R$ 46,33 M","- R$ 50,27 M"
33,31/03/2016,"- R$ 53,74 M","- R$ 98,93 M","- R$ 6,61 M","- R$ 159,28 M"
34,31/12/2015,"R$ 336,73 M","- R$ 212,21 M","- R$ 95,07 M","R$ 29,46 M"
35,30/09/2015,"R$ 172,95 M","- R$ 98,53 M","- R$ 16,56 M","R$ 57,86 M"
36,30/06/2015,"R$ 128,40 M","- R$ 86,26 M","- R$ 62,08 M","- R$ 19,94 M"
37,31/03/2015,"R$ 43,08 M","- R$ 59,41 M","- R$ 33,99 M","- R$ 50,32 M"
38,31/12/2014,"R$ 185,92 M","- R$ 83,60 M","R$ 29,10 M","R$ 131,42 M"
39,30/09/2014,"R$ 99,30 M","- R$ 64,59 M","- R$ 28,45 M","R$ 6,26 M"
40,30/06/2014,"R$ 133,38 M","- R$ 70,32 M","- R$ 58,70 M","R$ 4,37 M"
41,31/03/2014,"- R$ 58,68 M","- R$ 52,46 M","R$ 8,40 M","- R$ 102,74 M"
42,31/12/2013,"R$ 140,78 M","- R$ 61,55 M","R$ 40,28 M","R$ 119,52 M"
43,30/09/2013,"R$ 125,40 M","- R$ 63,38 M","- R$ 13,21 M","R$ 48,81 M"
44,30/06/2013,"R$ 32,87 M","- R$ 59,94 M","- R$ 26,38 M","- R$ 53,45 M"
45,31/03/2013,"R$ 6,70 M","- R$ 51,95 M","R$ 5,30 M","- R$ 39,96 M"
46,31/12/2012,"R$ 44,09 M","- R$ 113,05 M","R$ 17,52 M","- R$ 51,44 M"
47,30/09/2012,"R$ 168,99 M","- R$ 56,57 M","- R$ 18,95 M","R$ 93,48 M"
48,30/06/2012,"R$ 14,31 M","- R$ 49,80 M","- R$ 9,02 M","- R$ 44,51 M"
49,31/03/2012,"- R$ 122,05 M","- R$ 38,54 M","- R$ 9,94 M","- R$ 170,53 M"
50,31/12/2011,NA,NA,NA,NA
51,30/09/2011,"R$ 32,96 M","- R$ 15,40 M","- R$ 4,87 M","R$ 12,69 M"
52,30/06/2011,"R$ 15,22 M","- R$ 12,99 M","- R$ 21,97 M","- R$ 19,74 M"
53,31/03/2011,"- R$ 46,78 M","- R$ 9,50 M","R$ 36,20 M","- R$ 20,08 M"
