,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
27,30/09/2017,"R$ 15,33 M","- R$ 4,30 M","- R$ 22,90 M","- R$ 11,87 M"
28,30/06/2017,"R$ 20,86 M","- R$ 2,36 M","R$ 5,59 M","R$ 24,09 M"
29,31/03/2017,"- R$ 17,49 M","- R$ 4,97 M","R$ 12,58 M","- R$ 9,88 M"
30,31/12/2016,"R$ 14,07 M","- R$ 2,08 M","- R$ 8,35 M","R$ 3,64 M"
31,30/09/2016,"R$ 7,18 M","- R$ 6,61 M","R$ 6,17 M","R$ 6,75 M"
32,30/06/2016,"R$ 17,25 M","- R$ 4,04 M","- R$ 11,25 M","R$ 1,96 M"
33,31/03/2016,"R$ 22,11 M","- R$ 7,02 M","- R$ 2,49 M","R$ 12,59 M"
34,31/12/2015,"R$ 15,98 M","- R$ 17,02 M","- R$ 1,76 M","- R$ 2,80 M"
35,30/09/2015,"R$ 26,80 M","- R$ 5,89 M","- R$ 8,23 M","R$ 12,68 M"
36,30/06/2015,"R$ 36,14 M","- R$ 1,60 M","- R$ 15,35 M","R$ 19,20 M"
37,31/03/2015,"- R$ 15,92 M","- R$ 7,88 M","R$ 22,71 M","- R$ 1,09 M"
38,31/12/2014,"R$ 38,36 M","- R$ 3,00 M","- R$ 4,57 M","R$ 30,79 M"
39,30/09/2014,"R$ 9,28 M","- R$ 6,46 M","- R$ 7,96 M","- R$ 5,14 M"
40,30/06/2014,"R$ 1,22 M","- R$ 2,62 M","R$ 10,02 M","R$ 8,62 M"
41,31/03/2014,"- R$ 12,20 M","- R$ 4,72 M","R$ 17,73 M","R$ 804,00 mil"
42,31/12/2013,"- R$ 18,60 M","R$ 17,37 M","R$ 9,15 M","R$ 7,92 M"
43,30/09/2013,"R$ 55,55 M","- R$ 135,92 M","R$ 88,68 M","R$ 8,31 M"
44,30/06/2013,"- R$ 488,00 mil","- R$ 529,00 mil","R$ 8,15 M","R$ 7,13 M"
45,31/03/2013,"- R$ 3,30 M","- R$ 7,04 M","R$ 14,97 M","R$ 4,63 M"
46,31/12/2012,"- R$ 1,02 M","- R$ 8,28 M","R$ 11,66 M","R$ 2,36 M"
47,30/09/2012,"- R$ 2,77 M","- R$ 3,41 M","R$ 8,70 M","R$ 2,53 M"
48,30/06/2012,"R$ 12,77 M","- R$ 2,49 M","- R$ 4,67 M","R$ 5,61 M"
49,31/03/2012,"- R$ 167,00 mil","- R$ 4,07 M","R$ 7,77 M","R$ 3,53 M"
50,31/12/2011,"R$ 15,11 M","- R$ 2,11 M","- R$ 8,46 M","R$ 4,54 M"
51,30/09/2011,"R$ 15,60 M","- R$ 1,24 M","- R$ 10,37 M","R$ 3,99 M"
52,30/06/2011,"R$ 6,00 M","- R$ 3,24 M","R$ 1,20 M","R$ 3,96 M"
53,31/03/2011,"R$ 9,67 M","- R$ 1,05 M","- R$ 4,15 M","R$ 4,47 M"
